dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-15 13:36:27.632409, 
 ,1, ,2023-05-15 13:36:28.311733
2, ,2023-05-15 13:36:28.888868, 
 ,2, ,2023-05-15 13:36:29.182414
3, ,2023-05-15 13:36:29.912743, 
 ,3, ,2023-05-15 13:36:30.561264
4, ,2023-05-15 13:36:31.138346, 
 ,4, ,2023-05-15 13:36:31.543593
5, ,2023-05-15 13:36:32.358813, 
 ,5, ,2023-05-15 13:36:33.055594
6, ,2023-05-15 13:36:33.559903, 
 ,6, ,2023-05-15 13:36:34.038461
7, ,2023-05-15 13:36:34.776974, 
 ,7, ,2023-05-15 13:36:35.428113
8, ,2023-05-15 13:36:36.076712, 
 ,8, ,2023-05-15 13:36:36.401395
9, ,2023-05-15 13:36:37.051359, 
 ,9, ,2023-05-15 13:36:37.730032
10, ,2023-05-15 13:36:38.484937, 
 ,10, ,2023-05-15 13:36:38.818437
11, ,2023-05-15 13:36:39.446300, 
 ,11, ,2023-05-15 13:36:40.063247
12, ,2023-05-15 13:36:40.649243, 
 ,12, ,2023-05-15 13:36:41.116002
13, ,2023-05-15 13:36:42.060948, 
 ,13, ,2023-05-15 13:36:42.445995
14, ,2023-05-15 13:36:43.024577, 
 ,14, ,2023-05-15 13:36:43.715116
15, ,2023-05-15 13:36:44.322773, 
 ,15, ,2023-05-15 13:36:44.748388
16, ,2023-05-15 13:36:45.659487, 
 ,16, ,2023-05-15 13:36:46.023275
17, ,2023-05-15 13:36:46.669640, 
 ,17, ,2023-05-15 13:36:47.286544
18, ,2023-05-15 13:36:48.015902, 
 ,18, ,2023-05-15 13:36:48.321014
19, ,2023-05-15 13:36:49.040993, 
 ,19, ,2023-05-15 13:36:49.697550
20, ,2023-05-15 13:36:50.245523, 
 ,20, ,2023-05-15 13:36:50.691947
21, ,2023-05-15 13:36:51.612354, 
 ,21, ,2023-05-15 13:36:52.058287
22, ,2023-05-15 13:36:52.684541, 
 ,22, ,2023-05-15 13:36:53.298230
23, ,2023-05-15 13:36:53.967071, 
 ,23, ,2023-05-15 13:36:54.314042
24, ,2023-05-15 13:36:55.070484, 
 ,24, ,2023-05-15 13:36:55.718141
25, ,2023-05-15 13:36:56.477520, 
 ,25, ,2023-05-15 13:36:56.840519
26, ,2023-05-15 13:36:57.437704, 
 ,26, ,2023-05-15 13:36:58.125355
27, ,2023-05-15 13:36:58.814436, 
 ,27, ,2023-05-15 13:36:59.158422
28, ,2023-05-15 13:36:59.924188, 
 ,28, ,2023-05-15 13:37:00.553726
29, ,2023-05-15 13:37:01.080069, 
 ,29, ,2023-05-15 13:37:01.526268
30, ,2023-05-15 13:37:02.534116, 
 ,30, ,2023-05-15 13:37:02.917408
31, ,2023-05-15 13:37:03.622597, 
 ,31, ,2023-05-15 13:37:04.264197
32, ,2023-05-15 13:37:05.032931, 
 ,32, ,2023-05-15 13:37:05.355245
