dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-02 16:00:03.961608, 
 ,1, ,2023-05-02 16:00:09.457343
2, ,2023-05-02 16:00:18.379983, 
 ,2, ,2023-05-02 16:00:23.755032
3, ,2023-05-02 16:00:27.136166, 
 ,3, ,2023-05-02 16:00:27.571404
4, ,2023-05-02 16:00:33.732008, 
 ,4, ,2023-05-02 16:00:38.560884
5, ,2023-05-02 16:00:48.176550, 
 ,5, ,2023-05-02 16:00:53.543517
6, ,2023-05-02 16:01:02.847443, 
 ,6, ,2023-05-02 16:01:08.366799
7, ,2023-05-02 16:01:11.748594, 
 ,7, ,2023-05-02 16:01:12.235889
8, ,2023-05-02 16:01:17.469671, 
 ,8, ,2023-05-02 16:01:23.009937
9, ,2023-05-02 16:01:32.444715, 
 ,9, ,2023-05-02 16:01:37.789929
10, ,2023-05-02 16:01:46.921819, 
 ,10, ,2023-05-02 16:01:52.561866
