dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 11:20:53.027482, 
 ,1, ,2023-05-17 11:20:53.293225
2, ,2023-05-17 11:20:54.477465, 
 ,2, ,2023-05-17 11:20:54.727361
3, ,2023-05-17 11:20:56.197551, 
 ,3, ,2023-05-17 11:20:56.571060
4, ,2023-05-17 11:20:57.936742, 
 ,4, ,2023-05-17 11:20:58.233590
5, ,2023-05-17 11:20:59.362306, 
 ,5, ,2023-05-17 11:20:59.916954
6, ,2023-05-17 11:21:01.054756, 
 ,6, ,2023-05-17 11:21:01.499177
7, ,2023-05-17 11:21:02.874364, 
 ,7, ,2023-05-17 11:21:03.754439
8, ,2023-05-17 11:21:04.784768, 
 ,8, ,2023-05-17 11:21:04.992823
9, ,2023-05-17 11:21:08.278400, 
 ,9, ,2023-05-17 11:21:08.639099
10, ,2023-05-17 11:21:10.622465, 
 ,10, ,2023-05-17 11:21:10.913374
11, ,2023-05-17 11:21:13.159405, 
 ,11, ,2023-05-17 11:21:13.505198
12, ,2023-05-17 11:21:14.882130, 
 ,12, ,2023-05-17 11:21:15.165035
