latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-102,1,-107374182,51,2023-04-26 14:25:14.174876
1,-105,1,-107374182,54,2023-04-26 14:25:14.402286
1,-103,1,-107374182,51,2023-04-26 14:25:14.581221
1,-103,1,-107374182,48,2023-04-26 14:25:14.769945
1,-103,1,-107374182,45,2023-04-26 14:25:14.972457
1,-101,1,-107374182,39,2023-04-26 14:25:15.172892
1,-98,1,-107374182,36,2023-04-26 14:25:15.386278
1,-96,1,-107374182,30,2023-04-26 14:25:15.591619
1,-90,1,-107374182,27,2023-04-26 14:25:15.786823
1,-88,1,-107374182,24,2023-04-26 14:25:15.975920
1,-88,1,-107374182,24,2023-04-26 14:25:16.173382
1,-91,1,-107374182,30,2023-04-26 14:25:16.358470
1,-96,1,-107374182,33,2023-04-26 14:25:16.570313
1,-98,1,-107374182,39,2023-04-26 14:25:16.769609
1,-100,1,-107374182,42,2023-04-26 14:25:16.953907
1,-102,1,-107374182,45,2023-04-26 14:25:17.140181
1,-104,1,-107374182,48,2023-04-26 14:25:17.353335
1,-104,1,-107374182,54,2023-04-26 14:25:17.564466
1,-102,1,-107374182,54,2023-04-26 14:25:17.772418
1,-103,1,-107374182,51,2023-04-26 14:25:17.962193
1,-103,1,-107374182,45,2023-04-26 14:25:18.169676
1,-100,1,-107374182,42,2023-04-26 14:25:18.368170
1,-98,1,-107374182,39,2023-04-26 14:25:18.564851
1,-96,1,-107374182,33,2023-04-26 14:25:18.755036
1,-96,1,-107374182,30,2023-04-26 14:25:18.959216
1,-92,1,-107374182,27,2023-04-26 14:25:19.162045
1,-90,1,-107374182,24,2023-04-26 14:25:19.377676
1,-92,1,-107374182,27,2023-04-26 14:25:19.588143
1,-94,1,-107374182,33,2023-04-26 14:25:19.798009
1,-98,1,-107374182,36,2023-04-26 14:25:19.983103
1,-102,1,-107374182,39,2023-04-26 14:25:20.196221
1,-99,1,-107374182,45,2023-04-26 14:25:20.400057
1,-101,1,-107374182,48,2023-04-26 14:25:20.595459
1,-102,1,-107374182,51,2023-04-26 14:25:20.763344
1,-103,1,-107374182,54,2023-04-26 14:25:20.959504
1,-105,1,-107374182,51,2023-04-26 14:25:21.150476
1,-105,1,-107374182,48,2023-04-26 14:25:21.363572
1,-102,1,-107374182,45,2023-04-26 14:25:21.582193
1,-98,1,-107374182,39,2023-04-26 14:25:21.820601
1,-97,1,-107374182,36,2023-04-26 14:25:22.028707
1,-95,1,-107374182,30,2023-04-26 14:25:22.237171
1,-93,1,-107374182,27,2023-04-26 14:25:22.443846
1,-90,1,-107374182,24,2023-04-26 14:25:22.666728
1,-92,1,-107374182,27,2023-04-26 14:25:22.862222
1,-94,1,-107374182,30,2023-04-26 14:25:23.043831
1,-97,1,-107374182,36,2023-04-26 14:25:23.245971
1,-98,1,-107374182,39,2023-04-26 14:25:23.449960
1,-98,1,-107374182,42,2023-04-26 14:25:23.654632
1,-104,1,-107374182,48,2023-04-26 14:25:23.860975
1,-102,1,-107374182,51,2023-04-26 14:25:24.061871
1,-104,1,-107374182,54,2023-04-26 14:25:24.238566
1,-103,1,-107374182,54,2023-04-26 14:25:24.452584
1,-104,1,-107374182,48,2023-04-26 14:25:24.636840
1,-102,1,-107374182,45,2023-04-26 14:25:24.819565
1,-102,1,-107374182,42,2023-04-26 14:25:25.024526
1,-98,1,-107374182,36,2023-04-26 14:25:25.256351
1,-95,1,-107374182,33,2023-04-26 14:25:25.439141
1,-96,1,-107374182,30,2023-04-26 14:25:25.607270
1,-94,1,-107374182,27,2023-04-26 14:25:25.806639
1,-91,1,-107374182,24,2023-04-26 14:25:26.018159
1,-92,1,-107374182,27,2023-04-26 14:25:26.211053
1,-96,1,-107374182,30,2023-04-26 14:25:26.404888
1,-99,1,-107374182,36,2023-04-26 14:25:26.583745
1,-102,1,-107374182,39,2023-04-26 14:25:26.763036
1,-101,1,-107374182,42,2023-04-26 14:25:26.984137
1,-102,1,-107374182,48,2023-04-26 14:25:27.180605
1,-103,1,-107374182,51,2023-04-26 14:25:27.369998
1,-103,1,-107374182,54,2023-04-26 14:25:27.585566
1,-104,1,-107374182,51,2023-04-26 14:25:27.789552
1,-104,1,-107374182,48,2023-04-26 14:25:28.003417
1,-102,1,-107374182,45,2023-04-26 14:25:28.197482
1,-100,1,-107374182,39,2023-04-26 14:25:28.399692
1,-98,1,-107374182,36,2023-04-26 14:25:28.645252
1,-95,1,-107374182,30,2023-04-26 14:25:28.860664
1,-91,1,-107374182,27,2023-04-26 14:25:29.062729
1,-90,1,-107374182,24,2023-04-26 14:25:29.328513
1,-94,1,-107374182,27,2023-04-26 14:25:29.530229
1,-95,1,-107374182,33,2023-04-26 14:25:29.742503
1,-99,1,-107374182,36,2023-04-26 14:25:29.945451
1,-99,1,-107374182,39,2023-04-26 14:25:30.138908
1,-101,1,-107374182,45,2023-04-26 14:25:30.331717
1,-104,1,-107374182,48,2023-04-26 14:25:30.553891
1,-103,1,-107374182,51,2023-04-26 14:25:30.749699
1,-103,1,-107374182,54,2023-04-26 14:25:30.951062
1,-102,1,-107374182,51,2023-04-26 14:25:31.174450
1,-105,1,-107374182,45,2023-04-26 14:25:31.389715
1,-100,1,-107374182,42,2023-04-26 14:25:31.601125
1,-97,1,-107374182,39,2023-04-26 14:25:31.804129
1,-97,1,-107374182,33,2023-04-26 14:25:31.997996
1,-94,1,-107374182,30,2023-04-26 14:25:32.193877
1,-90,1,-107374182,27,2023-04-26 14:25:32.409520
1,-87,1,-107374182,24,2023-04-26 14:25:32.611583
1,-90,1,-107374182,27,2023-04-26 14:25:32.813663
1,-93,1,-107374182,30,2023-04-26 14:25:33.012563
1,-97,1,-107374182,36,2023-04-26 14:25:33.218583
1,-100,1,-107374182,39,2023-04-26 14:25:33.428265
