dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-15 13:31:32.643579, 
 ,1, ,2023-05-15 13:31:32.845242
2, ,2023-05-15 13:31:33.007573, 
 ,2, ,2023-05-15 13:31:33.967477
3, ,2023-05-15 13:31:34.655171, 
 ,3, ,2023-05-15 13:31:34.907994
4, ,2023-05-15 13:31:35.735469, 
 ,4, ,2023-05-15 13:31:36.391498
5, ,2023-05-15 13:31:37.594022, 
 ,5, ,2023-05-15 13:31:38.029444
6, ,2023-05-15 13:31:38.624681, 
 ,6, ,2023-05-15 13:31:38.867702
7, ,2023-05-15 13:31:39.534807, 
 ,7, ,2023-05-15 13:31:39.736584
8, ,2023-05-15 13:31:40.655927, 
 ,8, ,2023-05-15 13:31:41.355848
9, ,2023-05-15 13:31:43.232115, 
 ,9, ,2023-05-15 13:31:43.505145
10, ,2023-05-15 13:31:44.671909, 
 ,10, ,2023-05-15 13:31:45.124805
11, ,2023-05-15 13:31:46.688518, 
 ,11, ,2023-05-15 13:31:46.902124
12, ,2023-05-15 13:31:48.429988, 
 ,12, ,2023-05-15 13:31:48.918657
13, ,2023-05-15 13:31:49.734584, 
 ,13, ,2023-05-15 13:31:49.999278
14, ,2023-05-15 13:31:50.674202, 
 ,14, ,2023-05-15 13:31:50.966697
15, ,2023-05-15 13:31:51.527660, 
 ,15, ,2023-05-15 13:31:51.912431
16, ,2023-05-15 13:31:52.701577, 
 ,16, ,2023-05-15 13:31:53.035316
17, ,2023-05-15 13:31:53.642107, 
 ,17, ,2023-05-15 13:31:53.866242
18, ,2023-05-15 13:31:54.656065, 
 ,18, ,2023-05-15 13:31:55.020667
19, ,2023-05-15 13:31:55.628140, 
 ,19, ,2023-05-15 13:31:55.910870
20, ,2023-05-15 13:31:56.528675, 
 ,20, ,2023-05-15 13:31:56.740731
21, ,2023-05-15 13:31:57.600984, 
 ,21, ,2023-05-15 13:31:57.803846
22, ,2023-05-15 13:31:58.430038, 
 ,22, ,2023-05-15 13:31:58.592510
23, ,2023-05-15 13:31:59.663826, 
 ,23, ,2023-05-15 13:31:59.865624
24, ,2023-05-15 13:32:00.714620, 
 ,24, ,2023-05-15 13:32:00.975821
25, ,2023-05-15 13:32:01.524220, 
 ,25, ,2023-05-15 13:32:02.151401
26, ,2023-05-15 13:32:02.697394, 
 ,26, ,2023-05-15 13:32:02.899382
27, ,2023-05-15 13:32:04.435066, 
 ,27, ,2023-05-15 13:32:04.597142
28, ,2023-05-15 13:32:05.630070, 
 ,28, ,2023-05-15 13:32:06.095382
29, ,2023-05-15 13:32:06.721998, 
 ,29, ,2023-05-15 13:32:06.944858
30, ,2023-05-15 13:32:07.622492, 
 ,30, ,2023-05-15 13:32:07.864952
31, ,2023-05-15 13:32:08.502254, 
 ,31, ,2023-05-15 13:32:08.845946
32, ,2023-05-15 13:32:09.543234, 
 ,32, ,2023-05-15 13:32:09.825813
33, ,2023-05-15 13:32:10.441837, 
 ,33, ,2023-05-15 13:32:10.762958
34, ,2023-05-15 13:32:11.390346, 
 ,34, ,2023-05-15 13:32:11.874416
35, ,2023-05-15 13:32:12.441003, 
 ,35, ,2023-05-15 13:32:12.733379
36, ,2023-05-15 13:32:13.542120, 
 ,36, ,2023-05-15 13:32:13.885166
37, ,2023-05-15 13:32:14.493946, 
 ,37, ,2023-05-15 13:32:14.996541
38, ,2023-05-15 13:32:15.501702, 
 ,38, ,2023-05-15 13:32:16.129249
39, ,2023-05-15 13:32:16.513442, 
 ,39, ,2023-05-15 13:32:16.755830
40, ,2023-05-15 13:32:17.573937, 
 ,40, ,2023-05-15 13:32:18.077711
41, ,2023-05-15 13:32:18.665018, 
 ,41, ,2023-05-15 13:32:18.927014
42, ,2023-05-15 13:32:19.533728, 
 ,42, ,2023-05-15 13:32:20.038664
43, ,2023-05-15 13:32:20.483437, 
 ,43, ,2023-05-15 13:32:20.697023
44, ,2023-05-15 13:32:21.344346, 
 ,44, ,2023-05-15 13:32:21.932052
45, ,2023-05-15 13:32:22.397103, 
 ,45, ,2023-05-15 13:32:22.881813
46, ,2023-05-15 13:32:23.589848, 
 ,46, ,2023-05-15 13:32:23.853234
47, ,2023-05-15 13:32:24.550644, 
 ,47, ,2023-05-15 13:32:24.956143
48, ,2023-05-15 13:32:25.573140, 
 ,48, ,2023-05-15 13:32:25.835983
49, ,2023-05-15 13:32:26.484309, 
 ,49, ,2023-05-15 13:32:26.970213
50, ,2023-05-15 13:32:27.516913, 
 ,50, ,2023-05-15 13:32:27.698725
51, ,2023-05-15 13:32:28.315629, 
 ,51, ,2023-05-15 13:32:28.809529
52, ,2023-05-15 13:32:29.409486, 
 ,52, ,2023-05-15 13:32:29.963473
53, ,2023-05-15 13:32:30.430158, 
 ,53, ,2023-05-15 13:32:31.012090
54, ,2023-05-15 13:32:31.417553, 
 ,54, ,2023-05-15 13:32:31.937194
55, ,2023-05-15 13:32:32.504350, 
 ,55, ,2023-05-15 13:32:32.887700
56, ,2023-05-15 13:32:33.393250, 
 ,56, ,2023-05-15 13:32:33.938695
57, ,2023-05-15 13:32:34.439901, 
 ,57, ,2023-05-15 13:32:34.908210
58, ,2023-05-15 13:32:35.374860, 
 ,58, ,2023-05-15 13:32:35.881475
59, ,2023-05-15 13:32:36.428505, 
 ,59, ,2023-05-15 13:32:36.934731
60, ,2023-05-15 13:32:37.429595, 
 ,60, ,2023-05-15 13:32:37.954097
61, ,2023-05-15 13:32:38.419670, 
 ,61, ,2023-05-15 13:32:38.963262
62, ,2023-05-15 13:32:39.399178, 
 ,62, ,2023-05-15 13:32:39.782415
63, ,2023-05-15 13:32:40.186384, 
 ,63, ,2023-05-15 13:32:40.752772
64, ,2023-05-15 13:32:41.295124, 
 ,64, ,2023-05-15 13:32:41.784830
65, ,2023-05-15 13:32:42.392274, 
 ,65, ,2023-05-15 13:32:42.838585
66, ,2023-05-15 13:32:43.466541, 
 ,66, ,2023-05-15 13:32:43.991770
67, ,2023-05-15 13:32:44.415718, 
 ,67, ,2023-05-15 13:32:44.862110
68, ,2023-05-15 13:32:45.491049, 
 ,68, ,2023-05-15 13:32:46.058288
