latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
321,-100,48,-107374182,24,2023-05-02 14:42:05.580336
286,-99,48,-107374182,24,2023-05-02 14:42:06.057304
325,-99,48,-107374182,24,2023-05-02 14:42:06.441323
312,-99,48,-107374182,24,2023-05-02 14:42:06.918888
310,-100,48,-107374182,24,2023-05-02 14:42:07.338234
314,-99,48,-107374182,24,2023-05-02 14:42:07.757964
304,-99,48,-107374182,24,2023-05-02 14:42:08.182104
302,-100,48,-107374182,24,2023-05-02 14:42:08.590593
315,-99,48,-107374182,24,2023-05-02 14:42:09.101215
327,-101,48,-107374182,24,2023-05-02 14:42:09.558260
307,-99,48,-107374182,24,2023-05-02 14:42:10.068560
