latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-104,1,-107374182,39,2023-04-24 16:12:58.930292
1,-103,1,-107374182,33,2023-04-24 16:12:59.148110
1,-100,1,-107374182,30,2023-04-24 16:12:59.325093
1,-96,1,-107374182,27,2023-04-24 16:12:59.535709
1,-94,1,-107374182,27,2023-04-24 16:12:59.734445
1,-96,1,-107374182,27,2023-04-24 16:12:59.936128
1,-98,1,-107374182,30,2023-04-24 16:13:00.134774
1,-100,1,-107374182,33,2023-04-24 16:13:00.318867
1,-102,1,-107374182,36,2023-04-24 16:13:00.494402
1,-103,1,-107374182,42,2023-04-24 16:13:00.680361
1,-103,1,-107374182,45,2023-04-24 16:13:00.855009
1,-103,1,-107374182,48,2023-04-24 16:13:01.042757
1,-103,1,-107374182,51,2023-04-24 16:13:01.233214
1,-103,1,-107374182,54,2023-04-24 16:13:01.403154
1,-103,1,-107374182,51,2023-04-24 16:13:01.593059
1,-103,1,-107374182,48,2023-04-24 16:13:01.763428
1,-103,1,-107374182,45,2023-04-24 16:13:01.935999
1,-103,1,-107374182,42,2023-04-24 16:13:02.135608
1,-104,1,-107374182,36,2023-04-24 16:13:02.311925
1,-101,1,-107374182,33,2023-04-24 16:13:02.501551
1,-98,1,-107374182,30,2023-04-24 16:13:02.687330
1,-96,1,-107374182,27,2023-04-24 16:13:02.877287
1,-95,1,-107374182,24,2023-04-24 16:13:03.070568
1,-97,1,-107374182,27,2023-04-24 16:13:03.242369
1,-98,1,-107374182,30,2023-04-24 16:13:03.441358
1,-99,1,-107374182,33,2023-04-24 16:13:03.638021
1,-104,1,-107374182,39,2023-04-24 16:13:03.819487
1,-105,1,-107374182,42,2023-04-24 16:13:03.999939
1,-105,1,-107374182,45,2023-04-24 16:13:04.190906
1,-105,1,-107374182,48,2023-04-24 16:13:04.364417
1,-105,1,-107374182,51,2023-04-24 16:13:04.535919
1,-105,1,-107374182,54,2023-04-24 16:13:04.721248
1,-105,1,-107374182,51,2023-04-24 16:13:04.908714
1,-105,1,-107374182,48,2023-04-24 16:13:05.103809
1,-105,1,-107374182,45,2023-04-24 16:13:05.296753
1,-105,1,-107374182,39,2023-04-24 16:13:05.474797
1,-103,1,-107374182,36,2023-04-24 16:13:05.675557
1,-104,1,-107374182,33,2023-04-24 16:13:05.862925
1,-100,1,-107374182,27,2023-04-24 16:13:06.074769
1,-94,1,-107374182,24,2023-04-24 16:13:06.269076
1,-93,1,-107374182,24,2023-04-24 16:13:06.486169
1,-95,1,-107374182,27,2023-04-24 16:13:06.661669
1,-103,1,-107374182,33,2023-04-24 16:13:06.886197
