dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 14:23:10.312260, 
 ,1, ,2023-05-17 14:23:11.131259
2, ,2023-05-17 14:23:11.992234, 
 ,2, ,2023-05-17 14:23:12.538486
3, ,2023-05-17 14:23:13.539666, 
 ,3, ,2023-05-17 14:23:14.350087
4, ,2023-05-17 14:23:15.199750, 
 ,4, ,2023-05-17 14:23:15.724835
5, ,2023-05-17 14:23:16.697661, 
 ,5, ,2023-05-17 14:23:17.609131
6, ,2023-05-17 14:23:18.338383, 
 ,6, ,2023-05-17 14:23:19.057074
7, ,2023-05-17 14:23:20.091628, 
 ,7, ,2023-05-17 14:23:20.962691
8, ,2023-05-17 14:23:21.712829, 
 ,8, ,2023-05-17 14:23:22.360494
9, ,2023-05-17 14:23:23.392320, 
 ,9, ,2023-05-17 14:23:24.162065
10, ,2023-05-17 14:23:24.943156, 
 ,10, ,2023-05-17 14:23:25.683523
11, ,2023-05-17 14:23:26.634523, 
 ,11, ,2023-05-17 14:23:27.202043
12, ,2023-05-17 14:23:28.173102, 
 ,12, ,2023-05-17 14:23:29.083605
13, ,2023-05-17 14:23:29.954429, 
 ,13, ,2023-05-17 14:23:30.663301
14, ,2023-05-17 14:23:31.694251, 
 ,14, ,2023-05-17 14:23:32.241048
15, ,2023-05-17 14:23:32.989549, 
 ,15, ,2023-05-17 14:23:33.858858
16, ,2023-05-17 14:23:34.668961, 
 ,16, ,2023-05-17 14:23:35.475584
17, ,2023-05-17 14:23:36.547700, 
 ,17, ,2023-05-17 14:23:37.155781
18, ,2023-05-17 14:23:37.986585, 
 ,18, ,2023-05-17 14:23:39.180768
19, ,2023-05-17 14:23:39.850052, 
 ,19, ,2023-05-17 14:23:40.608140
20, ,2023-05-17 14:23:41.418921, 
 ,20, ,2023-05-17 14:23:42.198414
21, ,2023-05-17 14:23:43.028534, 
 ,21, ,2023-05-17 14:23:43.961282
22, ,2023-05-17 14:23:44.833653, 
 ,22, ,2023-05-17 14:23:45.775541
23, ,2023-05-17 14:23:46.625644, 
 ,23, ,2023-05-17 14:23:47.537519
24, ,2023-05-17 14:23:48.326408, 
 ,24, ,2023-05-17 14:23:49.114567
25, ,2023-05-17 14:23:49.965013, 
 ,25, ,2023-05-17 14:23:50.704775
26, ,2023-05-17 14:23:51.516475, 
 ,26, ,2023-05-17 14:23:52.285724
27, ,2023-05-17 14:23:53.075948, 
 ,27, ,2023-05-17 14:23:53.785036
 ,28, ,2023-05-17 14:23:55.043162
