dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-02 16:07:49.569100, 
 ,1, ,2023-05-02 16:07:50.117581
2, ,2023-05-02 16:07:54.885212, 
 ,2, ,2023-05-02 16:08:00.297846
3, ,2023-05-02 16:08:01.242021, 
 ,3, ,2023-05-02 16:08:01.576362
4, ,2023-05-02 16:08:09.467266, 
 ,4, ,2023-05-02 16:08:15.209896
5, ,2023-05-02 16:08:24.474951, 
 ,5, ,2023-05-02 16:08:29.948570
6, ,2023-05-02 16:08:30.766557, 
 ,6, ,2023-05-02 16:08:30.969057
7, ,2023-05-02 16:08:38.897180, 
 ,7, ,2023-05-02 16:08:44.615607
8, ,2023-05-02 16:08:53.837980, 
 ,8, ,2023-05-02 16:08:59.434702
9, ,2023-05-02 16:09:00.154395, 
 ,9, ,2023-05-02 16:09:00.375818
10, ,2023-05-02 16:09:08.449813, 
 ,10, ,2023-05-02 16:09:14.037248
11, ,2023-05-02 16:09:14.825384, 
 ,11, ,2023-05-02 16:09:15.130195
12, ,2023-05-02 16:09:23.075562, 
 ,12, ,2023-05-02 16:09:28.723482
13, ,2023-05-02 16:09:29.088493, 
 ,13, ,2023-05-02 16:09:29.796594
