dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 11:02:47.616830, 
 ,1, ,2023-05-16 11:02:48.214214
2, ,2023-05-16 11:02:49.793539, 
 ,2, ,2023-05-16 11:02:50.077976
3, ,2023-05-16 11:02:51.473226, 
 ,3, ,2023-05-16 11:02:52.083311
4, ,2023-05-16 11:02:53.712595, 
 ,4, ,2023-05-16 11:02:54.321965
5, ,2023-05-16 11:02:55.941036, 
 ,5, ,2023-05-16 11:02:56.547887
6, ,2023-05-16 11:02:58.187366, 
 ,6, ,2023-05-16 11:02:58.502017
7, ,2023-05-16 11:02:59.776342, 
 ,7, ,2023-05-16 11:03:00.485849
8, ,2023-05-16 11:03:02.093223, 
 ,8, ,2023-05-16 11:03:02.426888
9, ,2023-05-16 11:03:03.642664, 
 ,9, ,2023-05-16 11:03:03.905872
10, ,2023-05-16 11:03:05.314655, 
 ,10, ,2023-05-16 11:03:05.628398
11, ,2023-05-16 11:03:06.872819, 
 ,11, ,2023-05-16 11:03:07.298743
12, ,2023-05-16 11:03:08.559069, 
 ,12, ,2023-05-16 11:03:09.434936
13, ,2023-05-16 11:03:11.025670, 
 ,13, ,2023-05-16 11:03:11.673929
14, ,2023-05-16 11:03:13.445061, 
 ,14, ,2023-05-16 11:03:14.000975
15, ,2023-05-16 11:03:15.528389, 
 ,15, ,2023-05-16 11:03:15.820403
16, ,2023-05-16 11:03:17.177502, 
 ,16, ,2023-05-16 11:03:17.753979
17, ,2023-05-16 11:03:19.412375, 
 ,17, ,2023-05-16 11:03:19.662203
18, ,2023-05-16 11:03:20.896187, 
 ,18, ,2023-05-16 11:03:21.261546
19, ,2023-05-16 11:03:22.570704, 
 ,19, ,2023-05-16 11:03:23.103771
20, ,2023-05-16 11:03:24.984471, 
 ,20, ,2023-05-16 11:03:25.298845
21, ,2023-05-16 11:03:26.564398, 
 ,21, ,2023-05-16 11:03:26.959012
22, ,2023-05-16 11:03:28.203345, 
 ,22, ,2023-05-16 11:03:28.557291
23, ,2023-05-16 11:03:29.910849, 
 ,23, ,2023-05-16 11:03:30.325233
24, ,2023-05-16 11:03:31.545945, 
 ,24, ,2023-05-16 11:03:31.984537
25, ,2023-05-16 11:03:33.759802, 
 ,25, ,2023-05-16 11:03:34.887746
