dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 14:12:47.024854, 
 ,1, ,2023-05-17 14:12:48.128630
2, ,2023-05-17 14:12:49.305139, 
 ,2, ,2023-05-17 14:12:50.358307
3, ,2023-05-17 14:12:51.513832, 
 ,3, ,2023-05-17 14:12:52.687696
4, ,2023-05-17 14:12:53.872529, 
 ,4, ,2023-05-17 14:12:54.927343
5, ,2023-05-17 14:12:56.193403, 
 ,5, ,2023-05-17 14:12:56.922505
6, ,2023-05-17 14:12:57.996904, 
 ,6, ,2023-05-17 14:12:58.865871
7, ,2023-05-17 14:13:00.425148, 
 ,7, ,2023-05-17 14:13:01.438371
8, ,2023-05-17 14:13:02.591595, 
 ,8, ,2023-05-17 14:13:03.543364
9, ,2023-05-17 14:13:04.615953, 
 ,9, ,2023-05-17 14:13:05.791634
10, ,2023-05-17 14:13:07.218936, 
 ,10, ,2023-05-17 14:13:08.078438
11, ,2023-05-17 14:13:09.406012, 
 ,11, ,2023-05-17 14:13:10.278010
12, ,2023-05-17 14:13:11.493495, 
 ,12, ,2023-05-17 14:13:12.445336
13, ,2023-05-17 14:13:13.852634, 
 ,13, ,2023-05-17 14:13:14.826691
14, ,2023-05-17 14:13:15.922453, 
 ,14, ,2023-05-17 14:13:16.792020
15, ,2023-05-17 14:13:18.100782, 
 ,15, ,2023-05-17 14:13:19.012659
16, ,2023-05-17 14:13:20.401176, 
 ,16, ,2023-05-17 14:13:21.392751
17, ,2023-05-17 14:13:22.404330, 
 ,17, ,2023-05-17 14:13:23.457825
18, ,2023-05-17 14:13:24.675744, 
 ,18, ,2023-05-17 14:13:25.708673
19, ,2023-05-17 14:13:27.006307, 
 ,19, ,2023-05-17 14:13:28.038788
20, ,2023-05-17 14:13:29.254702, 
 ,20, ,2023-05-17 14:13:30.157228
21, ,2023-05-17 14:13:31.462817, 
 ,21, ,2023-05-17 14:13:32.413120
22, ,2023-05-17 14:13:33.595588, 
 ,22, ,2023-05-17 14:13:34.546243
23, ,2023-05-17 14:13:35.842302, 
 ,23, ,2023-05-17 14:13:36.692034
24, ,2023-05-17 14:13:38.119055, 
 ,24, ,2023-05-17 14:13:39.192092
25, ,2023-05-17 14:13:40.477720, 
 ,25, ,2023-05-17 14:13:41.166157
