latency,RSSI,filtered latency,TIMESTAMP,Drop?
259,-103,3307,0.0,0
259,-103,2761,0.6852469999939785,0
310,-99,2998,1.1971779999948922,0
327,-87,4638,1.7915129999964847,0
332,-86,3954,2.40430099999503,0
324,-92,3510,2.926739999995334,0
290,-102,3071,3.435556999997061,0
284,-102,4132,3.9553329999980633,0
284,-102,4239,4.401723999995738,0
284,-102,3606,5.012315999993007,0
84,-99,3429,5.582202999998117,0
200,-86,3249,6.154846999997972,0
189,-87,2909,6.738402999995742,0
205,-98,2486,7.30191499999637,0
205,-103,2299,7.741428999994241,0
205,-103,2821,8.350594999996247,0
205,-103,2424,8.933613999994122,0
205,-101,2186,9.484457999998995,0
346,-93,4301,10.061939999999595,0
343,-83,4025,10.56578399999853,0
338,-90,3500,11.100918999996793,0
345,-98,3044,11.627682999998797,0
337,-103,2839,12.06923299999471,0
337,-103,4090,12.592008999999962,0
337,-103,3803,13.00052699999651,0
337,-106,3368,13.47999699999491,0
342,-99,3624,13.95057999999699,0
347,-89,4819,14.503428999996686,0
347,-84,4197,15.103268999999273,0
348,-95,3578,15.656489999993937,0
337,-102,3149,16.29121199999645,0
337,-102,4672,16.85205099999439,0
337,-102,4127,17.436853999999585,0
263,-101,3809,18.071044999996957,0
343,-90,5713,18.634712999999465,0
340,-82,4988,19.173767000000225,0
342,-92,4337,19.690840999996,0
312,-103,3705,20.344904999998107,0
251,-104,4778,20.979599999998754,0
251,-104,4429,21.51319700000022,0
251,-105,3923,22.061071999996784,0
345,-95,5110,22.618907999996736,0
345,-88,4935,23.17592099999456,0
342,-90,4290,23.670775999999023,0
336,-100,3657,24.342982999995,0
338,-102,3481,24.807828999997582,0
338,-102,4674,25.406825999998546,0
338,-102,4061,25.969195999998192,0
322,-99,3888,26.551324999993085,0
316,-87,5279,27.148505999997724,0
317,-86,4420,27.789433999998437,0
317,-95,3767,28.448658999994223,0
318,-105,3453,29.0160659999965,0
318,-105,4492,29.510405999993964,0
318,-105,3928,30.05237599999964,0
116,-101,3517,30.666822999999567,0
243,-90,3913,31.194966999995813,0
242,-80,3439,31.715511999995215,0
236,-90,2994,32.253413999998884,0
241,-101,2619,32.89582599999994,0
236,-105,2960,33.42642699999851,0
236,-105,2999,33.99179000000004,0
236,-104,2604,34.53307899999345,0
344,-97,3302,35.19628999999986,0
346,-85,4451,35.77297999999428,0
345,-87,3870,36.40282799999841,0
346,-102,3234,37.02256099999795,0
321,-105,3116,37.483150999993086,0
321,-105,4236,38.04229299999861,0
321,-105,3621,38.60610299999826,0
299,-101,3589,39.11913999999524,0
339,-87,5528,39.7208959999989,0
337,-83,4904,40.2405329999965,0
332,-92,4264,40.862685000000056,0
341,-102,3588,41.46515599999839,0
269,-103,4560,42.08874999999534,0
269,-103,4330,42.53737799999362,0
269,-103,3835,43.02200299999822,0
227,-97,3995,43.61523099999613,0
286,-85,4013,44.27416299999459,0
291,-96,3305,45.08369299999322,0
304,-104,2800,45.714758999994956,0
304,-104,4045,46.36609199999657,0
304,-104,3520,46.99034099999699,0
