latency,RSSI,TIMESTAMP,Predicted Drops
152.0,-98.0,0.0,0
247.0,-93.0,0.2909829999989597,0
250.0,-94.0,0.5349780000033206,0
249.0,-101.0,0.8158870000042953,0
163.0,-103.0,1.0878860000011628,1
220.0,-104.0,1.3093910000025062,1
220.0,-103.0,1.524916000002122,1
220.0,-101.0,1.756336000005831,0
162.0,-100.0,1.9959410000010396,0
231.0,-92.0,2.22622599999886,0
264.0,-94.0,2.4598299999997835,0
271.0,-96.0,2.681699000000662,0
271.0,-99.0,2.927245999999286,0
258.0,-100.0,3.15921000000526,0
138.0,-104.0,3.358691000001272,1
138.0,-103.0,3.573816000003717,1
138.0,-103.0,3.8114889999997104,1
218.0,-102.0,4.030477000000246,1
211.0,-96.0,4.2589740000039455,0
268.0,-94.0,4.488429000004544,0
274.0,-91.0,4.711440999999468,0
275.0,-97.0,4.962101000004623,0
267.0,-101.0,5.2336320000031264,0
182.0,-104.0,5.505930999999691,1
182.0,-104.0,5.790959000005387,1
182.0,-103.0,6.023763000004692,1
179.0,-101.0,6.265967999999702,0
201.0,-98.0,6.566896000003908,0
255.0,-93.0,6.821657000000414,0
253.0,-94.0,7.083818999999494,0
258.0,-99.0,7.377072000002954,0
191.0,-103.0,7.618647000002966,1
184.0,-104.0,7.882284999999683,1
184.0,-104.0,8.116626000002725,1
184.0,-103.0,8.33698600000207,1
179.0,-99.0,8.590974999999162,0
147.0,-97.0,8.837813000005553,0
241.0,-94.0,9.084710000002817,0
244.0,-98.0,9.286846000002695,0
238.0,-100.0,9.528517999999169,0
239.0,-99.0,9.747692000004465,0
167.0,-103.0,9.955305000003136,1
167.0,-104.0,10.207836000001407,1
167.0,-103.0,10.423469000001203,1
218.0,-103.0,10.67278400000214,1
157.0,-99.0,10.908054999999877,0
202.0,-96.0,11.157799000000525,0
234.0,-91.0,11.408509000000777,0
236.0,-97.0,11.62434100000246,0
231.0,-100.0,11.88347000000067,0
163.0,-103.0,12.06823599999916,1
163.0,-104.0,12.278237999998964,1
163.0,-104.0,12.49108200000046,1
163.0,-104.0,12.714183000003686,1
156.0,-101.0,12.976606000003812,1
181.0,-96.0,13.230868999999077,0
254.0,-93.0,13.495289999998931,0
255.0,-95.0,13.768169000002672,0
252.0,-99.0,14.023370000002616,0
229.0,-102.0,14.306992000005266,0
196.0,-104.0,14.562034000002312,1
196.0,-104.0,14.801209000004746,1
196.0,-105.0,15.05318800000532,1
180.0,-98.0,15.336605000004056,0
295.0,-93.0,15.59546400000545,0
292.0,-92.0,15.838393000005452,0
304.0,-96.0,16.08070399999997,0
293.0,-100.0,16.31246800000372,0
251.0,-102.0,16.5643790000031,0
258.0,-104.0,16.811476000002585,1
258.0,-104.0,17.022071999999753,1
258.0,-103.0,17.26473700000497,1
161.0,-100.0,17.496121000003768,0
242.0,-94.0,17.764659000000393,0
283.0,-92.0,17.98117800000182,0
280.0,-96.0,18.197062999999616,0
261.0,-98.0,18.445032000003263,0
234.0,-101.0,18.68227200000547,0
113.0,-104.0,18.898166999999376,1
113.0,-104.0,19.12151200000517,1
113.0,-103.0,19.329898000003595,1
195.0,-102.0,19.5987180000011,1
156.0,-97.0,19.88940800000273,0
279.0,-92.0,20.16330800000287,0
279.0,-94.0,20.42649399999937,0
280.0,-100.0,20.70911600000545,0
253.0,-102.0,20.981712000000694,0
189.0,-102.0,21.27545800000371,1
189.0,-104.0,21.525494000001345,1
210.0,-101.0,21.8190539999996,0
181.0,-98.0,22.091843000001973,0
261.0,-92.0,22.323776000004727,0
266.0,-96.0,22.606426999998803,0
254.0,-98.0,22.86906799999997,0
226.0,-101.0,23.08955500000593,0
191.0,-103.0,23.2938340000037,1
191.0,-104.0,23.509416000000783,1
191.0,-103.0,23.72579300000507,1
220.0,-101.0,23.964626000000862,0
149.0,-98.0,24.19412700000248,0
196.0,-95.0,24.42562200000248,0
270.0,-92.0,24.65853600000264,0
267.0,-95.0,24.878742000000784,0
268.0,-99.0,25.122990000003483,0
218.0,-101.0,25.379078000005396,0
181.0,-104.0,25.595154000002367,1
181.0,-105.0,25.835037000004377,1
181.0,-104.0,26.133740000004764,1
146.0,-100.0,26.48295700000017,0
244.0,-93.0,26.7575050000014,0
248.0,-94.0,27.08093699999881,0
248.0,-99.0,27.33600500000466,0
194.0,-103.0,27.598794000005,1
164.0,-103.0,27.880556000003708,1
164.0,-103.0,28.14369699999952,1
223.0,-104.0,28.398657000005187,1
