dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 15:16:20.044669, 
 ,1, ,2023-05-16 15:16:20.681956
2, ,2023-05-16 15:16:21.228167, 
 ,2, ,2023-05-16 15:16:21.551955
3, ,2023-05-16 15:16:22.189009, 
 ,3, ,2023-05-16 15:16:22.783744
4, ,2023-05-16 15:16:23.370551, 
 ,4, ,2023-05-16 15:16:23.935980
5, ,2023-05-16 15:16:24.501432, 
 ,5, ,2023-05-16 15:16:24.827594
6, ,2023-05-16 15:16:25.676689, 
 ,6, ,2023-05-16 15:16:26.323427
7, ,2023-05-16 15:16:26.913468, 
 ,7, ,2023-05-16 15:16:27.218948
8, ,2023-05-16 15:16:28.004587, 
 ,8, ,2023-05-16 15:16:28.629727
9, ,2023-05-16 15:16:29.175747, 
 ,9, ,2023-05-16 15:16:29.519677
10, ,2023-05-16 15:16:30.278442, 
 ,10, ,2023-05-16 15:16:30.865223
11, ,2023-05-16 15:16:31.472511, 
 ,11, ,2023-05-16 15:16:31.785709
12, ,2023-05-16 15:16:32.474612, 
 ,12, ,2023-05-16 15:16:33.060545
13, ,2023-05-16 15:16:33.509620, 
 ,13, ,2023-05-16 15:16:34.090163
14, ,2023-05-16 15:16:34.704138, 
 ,14, ,2023-05-16 15:16:35.137813
15, ,2023-05-16 15:16:35.822283, 
 ,15, ,2023-05-16 15:16:36.432320
16, ,2023-05-16 15:16:36.998603, 
 ,16, ,2023-05-16 15:16:37.373899
17, ,2023-05-16 15:16:38.183631, 
 ,17, ,2023-05-16 15:16:38.709490
18, ,2023-05-16 15:16:39.355976, 
 ,18, ,2023-05-16 15:16:39.658396
19, ,2023-05-16 15:16:40.666755, 
 ,19, ,2023-05-16 15:16:41.283349
20, ,2023-05-16 15:16:41.777295, 
 ,20, ,2023-05-16 15:16:42.090512
21, ,2023-05-16 15:16:42.706605, 
 ,21, ,2023-05-16 15:16:43.413708
22, ,2023-05-16 15:16:43.838471, 
 ,22, ,2023-05-16 15:16:44.263221
23, ,2023-05-16 15:16:44.990908, 
 ,23, ,2023-05-16 15:16:45.818973
