dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-15 16:54:39.025101, 
 ,1, ,2023-05-15 16:54:39.570986
2, ,2023-05-15 16:54:40.993607, 
 ,2, ,2023-05-15 16:54:41.276607
3, ,2023-05-15 16:54:42.589375, 
 ,3, ,2023-05-15 16:54:42.953441
4, ,2023-05-15 16:54:44.338810, 
 ,4, ,2023-05-15 16:54:45.176728
5, ,2023-05-15 16:54:46.619279, 
 ,5, ,2023-05-15 16:54:46.893324
6, ,2023-05-15 16:54:48.191455, 
 ,6, ,2023-05-15 16:54:48.483790
7, ,2023-05-15 16:54:49.819765, 
 ,7, ,2023-05-15 16:54:50.710244
8, ,2023-05-15 16:54:52.238610, 
 ,8, ,2023-05-15 16:54:52.502251
9, ,2023-05-15 16:54:53.654882, 
 ,9, ,2023-05-15 16:54:54.221142
10, ,2023-05-15 16:54:56.133144, 
 ,10, ,2023-05-15 16:54:56.467508
11, ,2023-05-15 16:54:57.848893, 
 ,11, ,2023-05-15 16:54:58.081292
12, ,2023-05-15 16:54:59.739784, 
 ,12, ,2023-05-15 16:55:00.762787
13, ,2023-05-15 16:55:02.379662, 
 ,13, ,2023-05-15 16:55:02.704242
14, ,2023-05-15 16:55:03.856299, 
 ,14, ,2023-05-15 16:55:04.220881
15, ,2023-05-15 16:55:05.667989, 
 ,15, ,2023-05-15 16:55:05.961527
