dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 15:35:17.214211, 
 ,1, ,2023-05-17 15:35:18.033222
2, ,2023-05-17 15:35:19.772591, 
 ,2, ,2023-05-17 15:35:20.558080
3, ,2023-05-17 15:35:22.394236, 
 ,3, ,2023-05-17 15:35:22.946904
4, ,2023-05-17 15:35:24.797045, 
 ,4, ,2023-05-17 15:35:25.597684
5, ,2023-05-17 15:35:27.975454, 
 ,5, ,2023-05-17 15:35:28.676706
6, ,2023-05-17 15:35:30.517766, 
 ,6, ,2023-05-17 15:35:31.017314
7, ,2023-05-17 15:35:33.163651, 
 ,7, ,2023-05-17 15:35:33.895051
8, ,2023-05-17 15:35:35.790104, 
 ,8, ,2023-05-17 15:35:36.703362
9, ,2023-05-17 15:35:38.562076, 
 ,9, ,2023-05-17 15:35:39.371123
10, ,2023-05-17 15:35:41.219873, 
 ,10, ,2023-05-17 15:35:42.052488
11, ,2023-05-17 15:35:43.822278, 
 ,11, ,2023-05-17 15:35:44.736870
12, ,2023-05-17 15:35:47.139744, 
 ,12, ,2023-05-17 15:35:47.751853
13, ,2023-05-17 15:35:49.929939, 
 ,13, ,2023-05-17 15:35:50.641224
14, ,2023-05-17 15:35:52.188372, 
 ,14, ,2023-05-17 15:35:53.104138
15, ,2023-05-17 15:35:54.929848, 
 ,15, ,2023-05-17 15:35:55.844329
16, ,2023-05-17 15:35:57.583255, 
 ,16, ,2023-05-17 15:35:58.762234
17, ,2023-05-17 15:36:00.454664, 
 ,17, ,2023-05-17 15:36:01.531959
18, ,2023-05-17 15:36:03.649998, 
 ,18, ,2023-05-17 15:36:04.301082
19, ,2023-05-17 15:36:05.908914, 
 ,19, ,2023-05-17 15:36:06.882828
