dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 14:52:38.462478, 
 ,1, ,2023-05-17 14:52:39.535828
2, ,2023-05-17 14:52:40.427218, 
 ,2, ,2023-05-17 14:52:41.074424
3, ,2023-05-17 14:52:42.656826, 
 ,3, ,2023-05-17 14:52:43.831120
4, ,2023-05-17 14:52:44.783381, 
 ,4, ,2023-05-17 14:52:45.857301
5, ,2023-05-17 14:52:47.092113, 
 ,5, ,2023-05-17 14:52:47.639331
6, ,2023-05-17 14:52:47.841661, 
 ,6, ,2023-05-17 14:52:48.063594
7, ,2023-05-17 14:52:49.744982, 
