dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 11:11:47.066730, 
 ,1, ,2023-05-17 11:11:47.250675
2, ,2023-05-17 11:11:48.802241, 
 ,2, ,2023-05-17 11:11:48.944676
3, ,2023-05-17 11:11:53.590394, 
 ,3, ,2023-05-17 11:11:53.916525
4, ,2023-05-17 11:11:55.162699, 
 ,4, ,2023-05-17 11:11:55.448323
5, ,2023-05-17 11:11:56.632105, 
 ,5, ,2023-05-17 11:11:56.876709
6, ,2023-05-17 11:11:58.468555, 
 ,6, ,2023-05-17 11:11:58.753241
7, ,2023-05-17 11:12:00.039565, 
 ,7, ,2023-05-17 11:12:00.326283
8, ,2023-05-17 11:12:01.907213, 
 ,8, ,2023-05-17 11:12:02.192744
9, ,2023-05-17 11:12:03.275053, 
 ,9, ,2023-05-17 11:12:03.661139
10, ,2023-05-17 11:12:05.229988, 
 ,10, ,2023-05-17 11:12:05.514180
11, ,2023-05-17 11:12:06.678280, 
 ,11, ,2023-05-17 11:12:07.187982
12, ,2023-05-17 11:12:08.126747, 
 ,12, ,2023-05-17 11:12:08.412158
13, ,2023-05-17 11:12:10.065229, 
 ,13, ,2023-05-17 11:12:10.391270
14, ,2023-05-17 11:12:11.612880, 
 ,14, ,2023-05-17 11:12:12.018735
15, ,2023-05-17 11:12:13.099336, 
 ,15, ,2023-05-17 11:12:13.566461
16, ,2023-05-17 11:12:14.933820, 
 ,16, ,2023-05-17 11:12:15.648602
17, ,2023-05-17 11:12:16.626839, 
 ,17, ,2023-05-17 11:12:17.279691
18, ,2023-05-17 11:12:18.236759, 
 ,18, ,2023-05-17 11:12:18.704815
19, ,2023-05-17 11:12:19.705367, 
 ,19, ,2023-05-17 11:12:20.499268
20, ,2023-05-17 11:12:21.722157, 
 ,20, ,2023-05-17 11:12:22.253573
21, ,2023-05-17 11:12:22.803765, 
 ,21, ,2023-05-17 11:12:23.171980
