dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-03-21 16:01:43.455910, 
 ,1, ,2023-03-21 16:01:43.798162
2, ,2023-03-21 16:01:49.828274, 
 ,2, ,2023-03-21 16:01:50.252953
3, ,2023-03-21 16:01:56.075560, 
 ,3, ,2023-03-21 16:01:56.343324
4, ,2023-03-21 16:02:02.650792, 
 ,4, ,2023-03-21 16:02:02.838072
5, ,2023-03-21 16:02:08.701657, 
 ,5, ,2023-03-21 16:02:08.905341
6, ,2023-03-21 16:02:15.058486, 
 ,6, ,2023-03-21 16:02:15.465628
7, ,2023-03-21 16:02:21.380234, 
 ,7, ,2023-03-21 16:02:21.695521
8, ,2023-03-21 16:02:27.626959, 
 ,8, ,2023-03-21 16:02:28.266142
9, ,2023-03-21 16:02:34.061208, 
 ,9, ,2023-03-21 16:02:34.644491
10, ,2023-03-21 16:02:40.134485, 
 ,10, ,2023-03-21 16:02:40.665187
11, ,2023-03-21 16:02:46.452767, 
 ,11, ,2023-03-21 16:02:46.795566
