latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
473,-88,1629,-107374182,30,2023-04-11 14:49:00.971172
473,-90,1420,-107374182,32,2023-04-11 14:49:01.267455
467,-93,1357,-107374182,34,2023-04-11 14:49:01.502904
471,-93,1299,-107374182,34,2023-04-11 14:49:01.744869
470,-96,1244,-107374182,36,2023-04-11 14:49:02.006164
466,-99,1182,-107374182,38,2023-04-11 14:49:02.240945
468,-98,1117,-107374182,38,2023-04-11 14:49:02.502053
405,-100,1067,-107374182,40,2023-04-11 14:49:02.746505
336,-104,1130,-107374182,42,2023-04-11 14:49:02.986016
336,-101,1485,-107374182,42,2023-04-11 14:49:03.226286
336,-104,2476,-107374182,44,2023-04-11 14:49:03.476751
336,-106,3082,-107374182,46,2023-04-11 14:49:03.742836
336,-106,2934,-107374182,48,2023-04-11 14:49:03.981068
336,-106,2761,-107374182,48,2023-04-11 14:49:04.211069
336,-106,2599,-107374182,50,2023-04-11 14:49:04.438279
336,-106,2446,-107374182,50,2023-04-11 14:49:04.669276
336,-106,2302,-107374182,50,2023-04-11 14:49:04.915790
336,-106,2167,-107374182,48,2023-04-11 14:49:05.149185
336,-106,2039,-107374182,46,2023-04-11 14:49:05.406681
336,-105,1919,-107374182,46,2023-04-11 14:49:05.656041
336,-103,1770,-107374182,44,2023-04-11 14:49:05.915792
220,-105,1725,-107374182,42,2023-04-11 14:49:06.176687
20,-101,1866,-107374182,40,2023-04-11 14:49:06.493764
162,-101,2308,-107374182,38,2023-04-11 14:49:06.767706
127,-97,2531,-107374182,38,2023-04-11 14:49:07.057868
303,-96,2911,-107374182,36,2023-04-11 14:49:07.321198
300,-95,3316,-107374182,34,2023-04-11 14:49:07.601158
300,-92,3346,-107374182,32,2023-04-11 14:49:07.868294
299,-94,3157,-107374182,32,2023-04-11 14:49:08.134696
302,-91,2916,-107374182,30,2023-04-11 14:49:08.402071
301,-90,2750,-107374182,28,2023-04-11 14:49:08.699638
298,-89,2546,-107374182,26,2023-04-11 14:49:08.997474
302,-86,2356,-107374182,24,2023-04-11 14:49:09.267521
298,-85,2178,-107374182,22,2023-04-11 14:49:09.572116
301,-86,2053,-107374182,22,2023-04-11 14:49:09.839358
300,-83,1897,-107374182,20,2023-04-11 14:49:10.136901
301,-82,1753,-107374182,20,2023-04-11 14:49:10.417196
299,-84,1653,-107374182,22,2023-04-11 14:49:10.701835
299,-85,1528,-107374182,24,2023-04-11 14:49:10.975527
297,-84,1440,-107374182,24,2023-04-11 14:49:11.256189
300,-88,1332,-107374182,26,2023-04-11 14:49:11.525918
299,-90,1232,-107374182,28,2023-04-11 14:49:11.817414
297,-93,1140,-107374182,30,2023-04-11 14:49:12.143193
299,-90,1075,-107374182,32,2023-04-11 14:49:12.423138
298,-91,995,-107374182,32,2023-04-11 14:49:12.703044
296,-93,921,-107374182,34,2023-04-11 14:49:12.967919
283,-99,870,-107374182,36,2023-04-11 14:49:13.262913
294,-101,809,-107374182,38,2023-04-11 14:49:13.533100
277,-99,798,-107374182,40,2023-04-11 14:49:13.820428
285,-99,791,-107374182,40,2023-04-11 14:49:14.102472
173,-102,843,-107374182,42,2023-04-11 14:49:14.371766
173,-103,1274,-107374182,44,2023-04-11 14:49:14.621019
173,-103,1771,-107374182,46,2023-04-11 14:49:14.897073
173,-103,1742,-107374182,48,2023-04-11 14:49:15.189005
173,-103,1607,-107374182,48,2023-04-11 14:49:15.458028
173,-103,1512,-107374182,50,2023-04-11 14:49:15.746053
173,-103,1395,-107374182,50,2023-04-11 14:49:16.032003
173,-104,1313,-107374182,48,2023-04-11 14:49:16.292377
173,-104,1211,-107374182,48,2023-04-11 14:49:16.560478
173,-105,1140,-107374182,46,2023-04-11 14:49:16.820919
173,-103,1051,-107374182,44,2023-04-11 14:49:17.106991
173,-101,989,-107374182,42,2023-04-11 14:49:17.353580
220,-102,1093,-107374182,40,2023-04-11 14:49:17.633533
93,-101,1397,-107374182,40,2023-04-11 14:49:17.915137
279,-98,1600,-107374182,38,2023-04-11 14:49:18.184891
360,-98,2113,-107374182,36,2023-04-11 14:49:18.463552
381,-97,2978,-107374182,34,2023-04-11 14:49:18.765721
387,-96,2871,-107374182,32,2023-04-11 14:49:19.036113
388,-96,2659,-107374182,32,2023-04-11 14:49:19.351940
386,-91,2456,-107374182,30,2023-04-11 14:49:19.623974
387,-89,2314,-107374182,28,2023-04-11 14:49:19.910515
385,-85,2138,-107374182,26,2023-04-11 14:49:20.199863
375,-84,1975,-107374182,24,2023-04-11 14:49:20.483730
385,-83,1862,-107374182,22,2023-04-11 14:49:20.772947
385,-82,1730,-107374182,22,2023-04-11 14:49:21.055896
375,-80,1612,-107374182,20,2023-04-11 14:49:21.348467
382,-81,1503,-107374182,20,2023-04-11 14:49:21.620388
384,-81,1434,-107374182,22,2023-04-11 14:49:21.917165
384,-82,1347,-107374182,24,2023-04-11 14:49:22.191016
385,-84,1256,-107374182,24,2023-04-11 14:49:22.491050
384,-87,1162,-107374182,26,2023-04-11 14:49:22.789394
376,-89,1096,-107374182,28,2023-04-11 14:49:23.070324
382,-90,1014,-107374182,30,2023-04-11 14:49:23.376461
382,-94,939,-107374182,32,2023-04-11 14:49:23.670205
381,-92,870,-107374182,34,2023-04-11 14:49:23.957257
380,-95,821,-107374182,34,2023-04-11 14:49:24.232644
368,-95,762,-107374182,36,2023-04-11 14:49:24.498848
369,-101,708,-107374182,38,2023-04-11 14:49:24.782400
360,-103,676,-107374182,40,2023-04-11 14:49:25.051883
282,-102,709,-107374182,42,2023-04-11 14:49:25.333143
269,-100,1021,-107374182,42,2023-04-11 14:49:25.601109
198,-101,1672,-107374182,44,2023-04-11 14:49:25.891977
198,-102,1976,-107374182,46,2023-04-11 14:49:26.164008
198,-104,2100,-107374182,48,2023-04-11 14:49:26.433520
198,-104,1943,-107374182,48,2023-04-11 14:49:26.704911
198,-103,1828,-107374182,50,2023-04-11 14:49:26.982940
198,-103,1721,-107374182,50,2023-04-11 14:49:27.248691
198,-103,1587,-107374182,48,2023-04-11 14:49:27.523256
198,-104,1464,-107374182,46,2023-04-11 14:49:27.805095
198,-105,1350,-107374182,46,2023-04-11 14:49:28.086169
198,-103,1271,-107374182,44,2023-04-11 14:49:28.353127
