latency,RSSI,TIMESTAMP,Drop?
155,-79,0.0,0
171,-87,0.23366299999906914,0
185,-92,0.3977729999969597,0
185,-93,0.5796249999984866,0
183,-88,0.761966999998549,0
170,-83,0.9441839999999502,0
177,-79,1.146217000001343,0
179,-76,1.3490149999997811,0
184,-80,1.5316640000019106,0
182,-82,1.7141409999967436,0
190,-90,1.9163419999968028,0
198,-91,2.0981919999976526,0
126,-96,2.3107450000024983,0
47,-92,2.502764999997453,0
48,-84,2.7053690000029746,0
63,-77,2.9079639999981737,0
72,-81,3.090909999998985,0
88,-85,3.312575999996625,0
74,-91,3.512897000000521,0
70,-92,3.717819999998028,0
220,-98,3.9199569999982486,0
170,-93,4.102554999997665,0
130,-87,4.284521000001405,0
119,-77,4.4867059999960475,0
122,-78,4.668678000001819,0
110,-85,4.85095800000272,0
112,-89,5.074623000000429,0
114,-91,5.257111999999324,0
37,-99,5.439564000000246,0
215,-94,5.622063000002527,0
151,-92,5.803955000003043,1
131,-82,5.985841000001528,0
63,-79,6.18799399999989,0
52,-75,6.398944000000483,0
38,-81,6.593090000002121,0
13,-92,6.795804000001226,0
220,-95,6.997882999996364,0
82,-101,7.200936000001093,1
218,-90,7.4031099999992875,0
219,-85,7.595344000001205,0
231,-82,7.785692999997991,0
239,-75,7.990214999997988,0
235,-81,8.169912999997905,0
225,-83,8.3544069999989,0
214,-87,8.536374999996042,0
197,-92,8.719252000002598,0
177,-91,8.922231999997166,0
166,-89,9.106191999999282,0
177,-85,9.287380000001576,0
179,-79,9.490269000001717,0
171,-79,9.702217999998538,0
143,-83,9.884312000001955,0
139,-88,10.097731000001659,0
145,-94,10.329703000003065,0
94,-95,10.553185999997368,0
64,-89,10.735752000000502,0
72,-85,10.918288000000757,0
82,-81,11.121399999996356,0
50,-80,11.304111999997986,0
62,-81,11.486446000002616,0
62,-84,11.688759999997274,0
38,-90,11.87066600000253,0
43,-95,12.052805999999691,0
216,-92,12.27573300000222,0
184,-87,12.468038999999408,1
166,-83,12.66048800000135,0
175,-80,12.852430999999342,0
182,-80,13.034914999996545,0
198,-83,13.23816000000079,0
189,-88,13.440277000001515,0
175,-92,13.642519000000902,0
100,-94,13.845511999999871,0
92,-89,14.027978999998595,0
76,-87,14.230794000002788,0
90,-85,14.432757000002312,0
101,-80,14.635003999996115,0
114,-83,14.83777800000098,0
84,-90,15.040788999998767,0
76,-93,15.242885999999999,0
42,-96,15.445913000003202,0
197,-92,15.648635999998078,0
195,-85,15.851131000003079,1
190,-81,16.05399899999611,0
153,-76,16.256890999997267,0
166,-82,16.438265999997384,0
176,-82,16.62000999999873,0
187,-86,16.802331999999296,0
174,-93,16.984245999999985,0
71,-94,17.186470000000554,0
53,-87,17.366189000000304,1
45,-83,17.550663000001805,0
56,-80,17.7528519999978,0
66,-75,17.934794000000693,0
78,-80,18.11678199999733,0
68,-83,18.318789999997534,0
60,-87,18.521351999996114,0
30,-94,18.703552999999374,0
220,-93,18.886235999998462,0
192,-88,19.097091999996337,1
201,-84,19.301189999998314,0
196,-80,19.503459999999905,0
201,-85,19.685324999998556,0
217,-84,19.887865999997302,0
202,-91,20.090563999998267,0
147,-98,20.273192000000563,0
220,-96,20.455628999996406,0
149,-91,20.658086000003095,1
121,-90,20.860092000002624,0
116,-84,21.062106999997923,0
109,-78,21.26458499999717,0
74,-81,21.46719099999609,0
84,-92,21.689768999996886,0
74,-95,21.89187800000218,0
220,-95,22.094710999997915,0
133,-92,22.276559999998426,1
88,-91,22.46658700000262,0
62,-87,22.658927999997104,0
61,-78,22.873021999999764,0
71,-84,23.06575100000191,0
85,-89,23.268001999997068,0
78,-91,23.47001900000032,0
220,-95,23.67200800000137,0
117,-101,23.851811000000453,1
204,-93,24.03611500000261,0
174,-85,24.237723999998707,0
177,-80,24.420004999999946,0
178,-80,24.62246900000173,0
163,-86,24.824563000001945,0
146,-91,25.027098999998998,0
112,-91,25.240202000000863,0
37,-98,25.44627500000206,0
161,-92,25.63557099999889,1
95,-87,25.837774999999965,1
108,-86,26.02011499999935,0
119,-83,26.222379999999248,0
109,-84,26.40393899999617,0
76,-90,26.60622599999624,0
72,-90,26.808282999998482,0
34,-95,27.010928999996395,0
129,-96,27.21281900000031,1
40,-93,27.41470300000219,0
44,-86,27.61707700000261,0
32,-82,27.818912000002456,0
48,-82,28.02104600000166,0
61,-88,28.24329900000157,0
52,-89,28.445827999996254,0
220,-98,28.648908000002848,0
65,-97,28.851870999998937,1
190,-88,29.034138000002713,1
149,-82,29.256915999998455,0
162,-84,29.479262000000745,0
175,-82,29.681622999996762,0
184,-88,29.883993999996164,0
180,-95,30.08726999999635,0
108,-95,30.288910999996006,0
191,-96,30.49181200000021,0
88,-92,30.694387999996252,1
68,-89,30.898895999998786,0
62,-84,31.0989219999974,0
65,-79,31.320591999996395,0
66,-89,31.54357699999673,0
53,-91,31.72565300000133,0
9,-95,31.926621999999043,0
124,-95,32.13067199999932,1
10,-93,32.35323700000299,0
205,-85,32.55556899999647,0
190,-80,32.75792799999908,0
180,-82,32.94038300000102,0
188,-83,33.161363999999594,0
202,-89,33.365655000001425,0
152,-99,33.56779100000131,0
43,-99,33.75024400000257,0
229,-91,33.9736269999994,0
159,-91,34.196804999999586,1
167,-83,34.41924799999833,0
161,-81,34.63175300000148,0
170,-86,34.81416999999783,0
168,-89,35.01706099999865,0
144,-94,35.219318999996176,0
30,-99,35.411480000002484,0
157,-91,35.61323000000266,0
91,-84,35.79523199999676,1
93,-84,36.01781399999891,0
101,-82,36.24054099999921,0
98,-85,36.44322600000305,0
111,-89,36.636735000000044,0
51,-94,36.839473,0
182,-96,37.04200500000297,1
51,-92,37.243774000002304,1
220,-86,37.44587099999626,1
205,-81,37.648833999999624,1
207,-77,37.85107900000003,0
195,-84,38.05366900000081,0
207,-89,38.25612700000056,0
169,-96,38.47853999999643,0
100,-95,38.65873000000283,0
25,-97,38.86392099999648,0
145,-88,39.066414000000805,1
132,-85,39.26899299999786,0
104,-78,39.47118600000249,0
97,-83,39.6700869999986,0
105,-85,39.87446099999943,0
93,-94,40.09722199999669,0
23,-97,40.30019999999786,0
106,-93,40.503121000001556,1
23,-90,40.726189000000886,0
13,-83,40.928540000000794,0
25,-80,41.111102000002575,0
28,-83,41.292929000002914,0
24,-85,41.49504899999738,0
40,-94,41.69758200000069,0
220,-94,41.87993599999754,0
125,-95,42.082343000001856,1
60,-95,42.26403500000015,1
27,-92,42.44572799999878,0
22,-82,42.62758300000132,0
20,-76,42.83024199999636,0
15,-79,43.03274599999713,0
228,-91,43.24529099999927,0
211,-93,43.437347999999474,1
138,-93,43.639233000001695,1
23,-96,43.8218429999979,0
197,-88,44.02561699999933,0
202,-84,44.22767899999599,0
169,-76,44.4095559999987,1
164,-83,44.591261000001396,0
169,-87,44.77365799999825,0
180,-91,44.97739200000069,0
165,-95,45.15937599999597,0
71,-100,45.361972999999125,0
211,-92,45.565011999999115,0
176,-83,45.76706900000136,1
182,-78,45.948928999998316,0
181,-78,46.1508759999997,0
184,-82,46.33262200000172,0
183,-83,46.535391999997955,0
