latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
319,-82,115,-107374182,-107374182,2023-05-01 16:07:19.411244
321,-82,108,-107374182,-107374182,2023-05-01 16:07:19.835502
317,-82,102,-107374182,-107374182,2023-05-01 16:07:20.231587
319,-82,98,-107374182,-107374182,2023-05-01 16:07:20.620618
323,-83,93,-107374182,-107374182,2023-05-01 16:07:21.031170
322,-82,90,-107374182,-107374182,2023-05-01 16:07:21.414341
314,-82,89,-107374182,-107374182,2023-05-01 16:07:21.863138
318,-83,86,-107374182,-107374182,2023-05-01 16:07:22.322320
319,-82,82,-107374182,-107374182,2023-05-01 16:07:22.793162
312,-82,80,-107374182,-107374182,2023-05-01 16:07:23.210858
305,-82,78,-107374182,-107374182,2023-05-01 16:07:23.659729
300,-83,78,-107374182,-107374182,2023-05-01 16:07:24.049809
307,-83,84,-107374182,-107374182,2023-05-01 16:07:24.466081
308,-83,89,-107374182,-107374182,2023-05-01 16:07:24.866108
312,-82,85,-107374182,-107374182,2023-05-01 16:07:25.296134
316,-84,90,-107374182,-107374182,2023-05-01 16:07:25.724944
310,-83,97,-107374182,-107374182,2023-05-01 16:07:26.111149
299,-82,94,-107374182,-107374182,2023-05-01 16:07:26.539159
306,-82,96,-107374182,-107374182,2023-05-01 16:07:26.988917
300,-82,101,-107374182,-107374182,2023-05-01 16:07:27.407550
304,-83,97,-107374182,-107374182,2023-05-01 16:07:27.838711
309,-83,93,-107374182,-107374182,2023-05-01 16:07:28.279892
311,-82,88,-107374182,-107374182,2023-05-01 16:07:28.671050
303,-82,85,-107374182,-107374182,2023-05-01 16:07:29.080730
295,-84,81,-107374182,-107374182,2023-05-01 16:07:29.543759
309,-83,77,-107374182,-107374182,2023-05-01 16:07:29.981156
295,-82,74,-107374182,-107374182,2023-05-01 16:07:30.409485
294,-82,73,-107374182,-107374182,2023-05-01 16:07:30.861152
301,-83,76,-107374182,-107374182,2023-05-01 16:07:31.279974
292,-82,74,-107374182,-107374182,2023-05-01 16:07:31.705792
295,-82,72,-107374182,-107374182,2023-05-01 16:07:32.094127
298,-84,69,-107374182,-107374182,2023-05-01 16:07:32.497447
301,-82,66,-107374182,-107374182,2023-05-01 16:07:32.940278
294,-82,64,-107374182,-107374182,2023-05-01 16:07:33.407535
301,-82,62,-107374182,-107374182,2023-05-01 16:07:33.826403
