dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-02 16:25:13.668504, 
 ,1, ,2023-05-02 16:25:16.087641
2, ,2023-05-02 16:25:19.936487, 
 ,2, ,2023-05-02 16:25:22.401476
3, ,2023-05-02 16:25:25.570589, 
 ,3, ,2023-05-02 16:25:28.618528
4, ,2023-05-02 16:25:32.730399, 
 ,4, ,2023-05-02 16:25:34.766532
5, ,2023-05-02 16:25:38.868998, 
 ,5, ,2023-05-02 16:25:41.353555
6, ,2023-05-02 16:25:45.166836, 
 ,6, ,2023-05-02 16:25:47.602759
7, ,2023-05-02 16:25:51.485491, 
 ,7, ,2023-05-02 16:25:54.122796
8, ,2023-05-02 16:25:57.800516, 
 ,8, ,2023-05-02 16:26:00.290341
9, ,2023-05-02 16:26:04.298872, 
 ,9, ,2023-05-02 16:26:06.617088
10, ,2023-05-02 16:26:10.667157, 
 ,10, ,2023-05-02 16:26:12.701242
11, ,2023-05-02 16:26:16.810556, 
 ,11, ,2023-05-02 16:26:19.202860
12, ,2023-05-02 16:26:23.151488, 
 ,12, ,2023-05-02 16:26:25.633326
13, ,2023-05-02 16:26:29.358891, 
 ,13, ,2023-05-02 16:26:31.873929
14, ,2023-05-02 16:26:35.745205, 
 ,14, ,2023-05-02 16:26:38.241225
15, ,2023-05-02 16:26:42.266261, 
 ,15, ,2023-05-02 16:26:44.332961
16, ,2023-05-02 16:26:48.539677, 
 ,16, ,2023-05-02 16:26:50.648079
17, ,2023-05-02 16:26:54.823195, 
 ,17, ,2023-05-02 16:26:56.932391
18, ,2023-05-02 16:27:00.997248, 
 ,18, ,2023-05-02 16:27:03.516158
19, ,2023-05-02 16:27:07.303756, 
 ,19, ,2023-05-02 16:27:09.781588
20, ,2023-05-02 16:27:13.661295, 
 ,20, ,2023-05-02 16:27:16.027844
21, ,2023-05-02 16:27:19.988274, 
 ,21, ,2023-05-02 16:27:22.456988
22, ,2023-05-02 16:27:26.485890, 
 ,22, ,2023-05-02 16:27:28.547940
23, ,2023-05-02 16:27:32.749159, 
 ,23, ,2023-05-02 16:27:34.847459
24, ,2023-05-02 16:27:38.848110, 
 ,24, ,2023-05-02 16:27:41.344612
25, ,2023-05-02 16:27:45.269340, 
 ,25, ,2023-05-02 16:27:47.728289
26, ,2023-05-02 16:27:51.525569, 
 ,26, ,2023-05-02 16:27:54.011375
27, ,2023-05-02 16:27:57.946410, 
 ,27, ,2023-05-02 16:28:00.343729
28, ,2023-05-02 16:28:04.377224, 
 ,28, ,2023-05-02 16:28:06.511574
29, ,2023-05-02 16:28:10.678840, 
 ,29, ,2023-05-02 16:28:12.778065
30, ,2023-05-02 16:28:16.964567, 
 ,30, ,2023-05-02 16:28:19.059237
31, ,2023-05-02 16:28:23.144911, 
 ,31, ,2023-05-02 16:28:24.988066
