dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 16:00:48.276033, 
 ,1, ,2023-05-17 16:00:48.640314
2, ,2023-05-17 16:00:53.780138, 
 ,2, ,2023-05-17 16:00:54.195255
3, ,2023-05-17 16:00:56.265388, 
 ,3, ,2023-05-17 16:00:56.700691
4, ,2023-05-17 16:00:58.203408, 
 ,4, ,2023-05-17 16:00:58.435308
5, ,2023-05-17 16:00:59.145146, 
 ,5, ,2023-05-17 16:00:59.414246
6, ,2023-05-17 16:01:01.244028, 
 ,6, ,2023-05-17 16:01:01.488875
7, ,2023-05-17 16:01:04.456755, 
 ,7, ,2023-05-17 16:01:04.833206
8, ,2023-05-17 16:01:07.284062, 
 ,8, ,2023-05-17 16:01:07.586997
9, ,2023-05-17 16:01:10.581417, 
 ,9, ,2023-05-17 16:01:11.042787
