dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 15:06:00.356182, 
 ,1, ,2023-05-17 15:06:00.575159
2, ,2023-05-17 15:06:02.380000, 
 ,2, ,2023-05-17 15:06:02.644715
3, ,2023-05-17 15:06:04.489174, 
 ,3, ,2023-05-17 15:06:04.692042
4, ,2023-05-17 15:06:05.482486, 
 ,4, ,2023-05-17 15:06:05.705114
5, ,2023-05-17 15:06:06.394397, 
 ,5, ,2023-05-17 15:06:06.597129
6, ,2023-05-17 15:06:08.656617, 
 ,6, ,2023-05-17 15:06:08.919546
7, ,2023-05-17 15:06:09.850545, 
 ,7, ,2023-05-17 15:06:10.052332
8, ,2023-05-17 15:06:11.870186, 
 ,8, ,2023-05-17 15:06:12.133278
9, ,2023-05-17 15:06:14.200911, 
 ,9, ,2023-05-17 15:06:14.666254
10, ,2023-05-17 15:06:16.305539, 
 ,10, ,2023-05-17 15:06:16.791880
11, ,2023-05-17 15:06:19.934504, 
 ,11, ,2023-05-17 15:06:20.258400
12, ,2023-05-17 15:06:22.223776, 
 ,12, ,2023-05-17 15:06:22.528005
13, ,2023-05-17 15:06:24.656377, 
 ,13, ,2023-05-17 15:06:24.959777
14, ,2023-05-17 15:06:26.579533, 
 ,14, ,2023-05-17 15:06:26.884330
15, ,2023-05-17 15:06:27.838418, 
 ,15, ,2023-05-17 15:06:28.365863
16, ,2023-05-17 15:06:31.019970, 
 ,16, ,2023-05-17 15:06:31.302979
17, ,2023-05-17 15:06:33.066827, 
 ,17, ,2023-05-17 15:06:33.674268
18, ,2023-05-17 15:06:35.679316, 
 ,18, ,2023-05-17 15:06:36.003778
19, ,2023-05-17 15:06:37.807058, 
 ,19, ,2023-05-17 15:06:38.090754
20, ,2023-05-17 15:06:39.142846, 
 ,20, ,2023-05-17 15:06:39.345420
21, ,2023-05-17 15:06:40.417529, 
 ,21, ,2023-05-17 15:06:40.721007
22, ,2023-05-17 15:06:41.264820, 
 ,22, ,2023-05-17 15:06:41.447497
23, ,2023-05-17 15:06:42.439914, 
 ,23, ,2023-05-17 15:06:42.664031
24, ,2023-05-17 15:06:43.716314, 
 ,24, ,2023-05-17 15:06:43.918629
25, ,2023-05-17 15:06:44.871554, 
 ,25, ,2023-05-17 15:06:45.115032
26, ,2023-05-17 15:06:46.847503, 
 ,26, ,2023-05-17 15:06:47.110224
