dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-10 11:32:16.671156, 
 ,1, ,2023-05-10 11:32:16.906935
2, ,2023-05-10 11:32:18.190360, 
 ,2, ,2023-05-10 11:32:18.439261
3, ,2023-05-10 11:32:19.499852, 
 ,3, ,2023-05-10 11:32:19.688609
4, ,2023-05-10 11:32:20.837089, 
 ,4, ,2023-05-10 11:32:21.038507
5, ,2023-05-10 11:32:23.610006, 
 ,5, ,2023-05-10 11:32:23.810675
6, ,2023-05-10 11:32:24.978954, 
 ,6, ,2023-05-10 11:32:25.212522
7, ,2023-05-10 11:32:26.337864, 
 ,7, ,2023-05-10 11:32:26.540933
8, ,2023-05-10 11:32:27.697580, 
 ,8, ,2023-05-10 11:32:27.887624
9, ,2023-05-10 11:32:29.018640, 
 ,9, ,2023-05-10 11:32:29.252517
10, ,2023-05-10 11:32:30.439187, 
 ,10, ,2023-05-10 11:32:30.593578
11, ,2023-05-10 11:32:31.814200, 
 ,11, ,2023-05-10 11:32:31.988464
12, ,2023-05-10 11:32:32.933174, 
 ,12, ,2023-05-10 11:32:33.296190
13, ,2023-05-10 11:32:34.532104, 
 ,13, ,2023-05-10 11:32:34.688657
14, ,2023-05-10 11:32:35.751371, 
 ,14, ,2023-05-10 11:32:36.113165
15, ,2023-05-10 11:32:37.229452, 
 ,15, ,2023-05-10 11:32:37.402217
16, ,2023-05-10 11:32:38.620532, 
 ,16, ,2023-05-10 11:32:38.791921
17, ,2023-05-10 11:32:41.434983, 
 ,17, ,2023-05-10 11:32:41.699757
18, ,2023-05-10 11:32:44.090852, 
 ,18, ,2023-05-10 11:32:44.561421
19, ,2023-05-10 11:32:45.549734, 
 ,19, ,2023-05-10 11:32:45.786171
20, ,2023-05-10 11:32:46.831745, 
 ,20, ,2023-05-10 11:32:47.257210
21, ,2023-05-10 11:32:48.181847, 
 ,21, ,2023-05-10 11:32:48.586153
22, ,2023-05-10 11:32:49.570067, 
 ,22, ,2023-05-10 11:32:50.038978
23, ,2023-05-10 11:32:50.944459, 
 ,23, ,2023-05-10 11:32:51.364653
24, ,2023-05-10 11:32:52.321416, 
 ,24, ,2023-05-10 11:32:52.741130
25, ,2023-05-10 11:32:53.653231, 
 ,25, ,2023-05-10 11:32:54.013411
26, ,2023-05-10 11:32:55.091611, 
 ,26, ,2023-05-10 11:32:55.294650
27, ,2023-05-10 11:32:56.406237, 
 ,27, ,2023-05-10 11:32:56.686219
28, ,2023-05-10 11:32:57.635809, 
 ,28, ,2023-05-10 11:32:58.025789
29, ,2023-05-10 11:32:58.996435, 
 ,29, ,2023-05-10 11:32:59.464346
30, ,2023-05-10 11:33:00.509860, 
 ,30, ,2023-05-10 11:33:00.856185
31, ,2023-05-10 11:33:01.883823, 
 ,31, ,2023-05-10 11:33:02.071279
32, ,2023-05-10 11:33:03.158956, 
 ,32, ,2023-05-10 11:33:03.472211
33, ,2023-05-10 11:33:04.500935, 
 ,33, ,2023-05-10 11:33:04.889199
34, ,2023-05-10 11:33:05.984397, 
 ,34, ,2023-05-10 11:33:06.356934
35, ,2023-05-10 11:33:07.245031, 
 ,35, ,2023-05-10 11:33:07.637768
36, ,2023-05-10 11:33:08.622391, 
 ,36, ,2023-05-10 11:33:08.950557
37, ,2023-05-10 11:33:10.080147, 
 ,37, ,2023-05-10 11:33:10.420298
38, ,2023-05-10 11:33:11.362632, 
 ,38, ,2023-05-10 11:33:11.756192
39, ,2023-05-10 11:33:12.666078, 
 ,39, ,2023-05-10 11:33:13.119023
40, ,2023-05-10 11:33:14.104305, 
 ,40, ,2023-05-10 11:33:14.352616
41, ,2023-05-10 11:33:15.356011, 
 ,41, ,2023-05-10 11:33:15.731631
42, ,2023-05-10 11:33:16.736231, 
 ,42, ,2023-05-10 11:33:17.143121
43, ,2023-05-10 11:33:18.225631, 
 ,43, ,2023-05-10 11:33:18.619537
44, ,2023-05-10 11:33:19.626925, 
 ,44, ,2023-05-10 11:33:20.098946
45, ,2023-05-10 11:33:20.945480, 
 ,45, ,2023-05-10 11:33:21.180643
46, ,2023-05-10 11:33:22.181425, 
 ,46, ,2023-05-10 11:33:22.575910
47, ,2023-05-10 11:33:23.644845, 
 ,47, ,2023-05-10 11:33:24.021831
48, ,2023-05-10 11:33:25.007923, 
 ,48, ,2023-05-10 11:33:25.417567
49, ,2023-05-10 11:33:26.409804, 
 ,49, ,2023-05-10 11:33:26.832313
50, ,2023-05-10 11:33:27.743256, 
 ,50, ,2023-05-10 11:33:28.118019
51, ,2023-05-10 11:33:29.172561, 
 ,51, ,2023-05-10 11:33:29.595207
52, ,2023-05-10 11:33:30.554082, 
 ,52, ,2023-05-10 11:33:30.991044
53, ,2023-05-10 11:33:31.960737, 
 ,53, ,2023-05-10 11:33:32.290779
54, ,2023-05-10 11:33:33.202897, 
 ,54, ,2023-05-10 11:33:33.628229
55, ,2023-05-10 11:33:34.578435, 
 ,55, ,2023-05-10 11:33:34.910315
56, ,2023-05-10 11:33:36.055741, 
 ,56, ,2023-05-10 11:33:36.559455
57, ,2023-05-10 11:33:37.528272, 
 ,57, ,2023-05-10 11:33:37.936974
58, ,2023-05-10 11:33:38.783514, 
 ,58, ,2023-05-10 11:33:39.158342
59, ,2023-05-10 11:33:40.063565, 
 ,59, ,2023-05-10 11:33:40.471654
60, ,2023-05-10 11:33:41.454513, 
 ,60, ,2023-05-10 11:33:41.798799
61, ,2023-05-10 11:33:42.898044, 
 ,61, ,2023-05-10 11:33:43.304900
62, ,2023-05-10 11:33:44.211399, 
 ,62, ,2023-05-10 11:33:44.602729
63, ,2023-05-10 11:33:45.626595, 
 ,63, ,2023-05-10 11:33:46.081014
64, ,2023-05-10 11:33:46.939135, 
 ,64, ,2023-05-10 11:33:47.311548
65, ,2023-05-10 11:33:48.374376, 
 ,65, ,2023-05-10 11:33:48.813758
66, ,2023-05-10 11:33:49.672094, 
 ,66, ,2023-05-10 11:33:50.093576
67, ,2023-05-10 11:33:51.226193, 
 ,67, ,2023-05-10 11:33:51.524087
68, ,2023-05-10 11:33:52.403828, 
 ,68, ,2023-05-10 11:33:52.775943
69, ,2023-05-10 11:33:53.844096, 
 ,69, ,2023-05-10 11:33:54.316216
70, ,2023-05-10 11:33:55.162383, 
 ,70, ,2023-05-10 11:33:55.553074
