dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-02 16:03:51.768185, 
 ,1, ,2023-05-02 16:03:51.984641
2, ,2023-05-02 16:03:53.118648, 
 ,2, ,2023-05-02 16:03:53.306658
3, ,2023-05-02 16:03:54.595820, 
 ,3, ,2023-05-02 16:03:54.779289
4, ,2023-05-02 16:03:56.200746, 
 ,4, ,2023-05-02 16:03:56.403705
5, ,2023-05-02 16:03:57.594915, 
 ,5, ,2023-05-02 16:03:57.798713
6, ,2023-05-02 16:03:58.822548, 
 ,6, ,2023-05-02 16:03:59.006728
7, ,2023-05-02 16:03:59.759534, 
 ,7, ,2023-05-02 16:03:59.901308
