dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 14:13:50.185063, 
 ,1, ,2023-05-16 14:13:50.769617
2, ,2023-05-16 14:13:52.428311, 
 ,2, ,2023-05-16 14:13:52.973914
3, ,2023-05-16 14:13:54.803769, 
 ,3, ,2023-05-16 14:13:55.483872
4, ,2023-05-16 14:13:57.150238, 
 ,4, ,2023-05-16 14:13:57.938056
5, ,2023-05-16 14:13:59.050888, 
 ,5, ,2023-05-16 14:13:59.819457
6, ,2023-05-16 14:14:01.214855, 
 ,6, ,2023-05-16 14:14:01.954755
7, ,2023-05-16 14:14:03.727162, 
 ,7, ,2023-05-16 14:14:04.294577
8, ,2023-05-16 14:14:05.732796, 
 ,8, ,2023-05-16 14:14:06.521125
9, ,2023-05-16 14:14:07.986703, 
 ,9, ,2023-05-16 14:14:08.855266
10, ,2023-05-16 14:14:10.060202, 
 ,10, ,2023-05-16 14:14:10.788655
11, ,2023-05-16 14:14:12.315495, 
 ,11, ,2023-05-16 14:14:13.093570
12, ,2023-05-16 14:14:14.660773, 
 ,12, ,2023-05-16 14:14:15.357803
13, ,2023-05-16 14:14:16.884976, 
 ,13, ,2023-05-16 14:14:17.593489
14, ,2023-05-16 14:14:19.211201, 
 ,14, ,2023-05-16 14:14:19.848573
15, ,2023-05-16 14:14:21.046817, 
 ,15, ,2023-05-16 14:14:22.013764
16, ,2023-05-16 14:14:23.587304, 
 ,16, ,2023-05-16 14:14:24.337814
17, ,2023-05-16 14:14:25.576446, 
 ,17, ,2023-05-16 14:14:26.547009
18, ,2023-05-16 14:14:28.105132, 
 ,18, ,2023-05-16 14:14:28.842428
19, ,2023-05-16 14:14:30.107898, 
 ,19, ,2023-05-16 14:14:30.902817
20, ,2023-05-16 14:14:32.230973, 
 ,20, ,2023-05-16 14:14:33.160570
21, ,2023-05-16 14:14:34.516247, 
 ,21, ,2023-05-16 14:14:35.345051
22, ,2023-05-16 14:14:37.022361, 
 ,22, ,2023-05-16 14:14:37.664624
23, ,2023-05-16 14:14:38.882679, 
 ,23, ,2023-05-16 14:14:39.690938
24, ,2023-05-16 14:14:41.217732, 
 ,24, ,2023-05-16 14:14:41.965496
25, ,2023-05-16 14:14:43.421569, 
 ,25, ,2023-05-16 14:14:44.240392
26, ,2023-05-16 14:14:45.766842, 
 ,26, ,2023-05-16 14:14:46.554135
27, ,2023-05-16 14:14:47.818952, 
 ,27, ,2023-05-16 14:14:48.709129
