dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 15:02:03.820461, 
 ,1, ,2023-05-17 15:02:04.226318
2, ,2023-05-17 15:02:05.749416, 
 ,2, ,2023-05-17 15:02:06.033351
3, ,2023-05-17 15:02:06.501393, 
 ,3, ,2023-05-17 15:02:06.703514
4, ,2023-05-17 15:02:07.849722, 
 ,4, ,2023-05-17 15:02:08.132588
5, ,2023-05-17 15:02:08.518237, 
 ,5, ,2023-05-17 15:02:08.720678
6, ,2023-05-17 15:02:10.245061, 
 ,6, ,2023-05-17 15:02:10.549633
7, ,2023-05-17 15:02:12.072169, 
 ,7, ,2023-05-17 15:02:12.274537
8, ,2023-05-17 15:02:12.944218, 
 ,8, ,2023-05-17 15:02:13.064778
9, ,2023-05-17 15:02:14.704646, 
 ,9, ,2023-05-17 15:02:14.948193
10, ,2023-05-17 15:02:15.476877, 
 ,10, ,2023-05-17 15:02:15.617598
11, ,2023-05-17 15:02:17.018767, 
 ,11, ,2023-05-17 15:02:17.241868
12, ,2023-05-17 15:02:18.784950, 
 ,12, ,2023-05-17 15:02:19.209662
13, ,2023-05-17 15:02:19.940824, 
 ,13, ,2023-05-17 15:02:20.082944
14, ,2023-05-17 15:02:21.178434, 
 ,14, ,2023-05-17 15:02:21.401241
15, ,2023-05-17 15:02:22.193616, 
 ,15, ,2023-05-17 15:02:22.356087
16, ,2023-05-17 15:02:23.880260, 
 ,16, ,2023-05-17 15:02:24.164429
17, ,2023-05-17 15:02:25.869954, 
 ,17, ,2023-05-17 15:02:26.132827
18, ,2023-05-17 15:02:27.592916, 
 ,18, ,2023-05-17 15:02:27.877311
19, ,2023-05-17 15:02:28.851963, 
 ,19, ,2023-05-17 15:02:29.054987
20, ,2023-05-17 15:02:30.495745, 
 ,20, ,2023-05-17 15:02:30.758672
21, ,2023-05-17 15:02:32.039490, 
 ,21, ,2023-05-17 15:02:32.872447
22, ,2023-05-17 15:02:34.355382, 
 ,22, ,2023-05-17 15:02:34.740190
23, ,2023-05-17 15:02:36.630051, 
 ,23, ,2023-05-17 15:02:36.873236
24, ,2023-05-17 15:02:38.880075, 
 ,24, ,2023-05-17 15:02:39.344787
25, ,2023-05-17 15:02:40.335238, 
 ,25, ,2023-05-17 15:02:40.591553
26, ,2023-05-17 15:02:41.695215, 
 ,26, ,2023-05-17 15:02:41.998451
27, ,2023-05-17 15:02:43.967145, 
 ,27, ,2023-05-17 15:02:44.251818
28, ,2023-05-17 15:02:46.221960, 
 ,28, ,2023-05-17 15:02:46.465281
29, ,2023-05-17 15:02:48.077542, 
 ,29, ,2023-05-17 15:02:48.340618
30, ,2023-05-17 15:02:50.268851, 
 ,30, ,2023-05-17 15:02:50.532682
31, ,2023-05-17 15:02:52.389971, 
 ,31, ,2023-05-17 15:02:52.694938
32, ,2023-05-17 15:02:54.682293, 
 ,32, ,2023-05-17 15:02:54.967236
33, ,2023-05-17 15:02:56.610222, 
 ,33, ,2023-05-17 15:02:56.913202
34, ,2023-05-17 15:02:57.401180, 
 ,34, ,2023-05-17 15:02:57.623617
35, ,2023-05-17 15:02:58.509986, 
 ,35, ,2023-05-17 15:02:58.707374
36, ,2023-05-17 15:02:59.418639, 
 ,36, ,2023-05-17 15:02:59.662477
37, ,2023-05-17 15:03:00.839717, 
 ,37, ,2023-05-17 15:03:01.103000
38, ,2023-05-17 15:03:01.609399, 
 ,38, ,2023-05-17 15:03:01.873797
39, ,2023-05-17 15:03:02.318552, 
 ,39, ,2023-05-17 15:03:02.642524
40, ,2023-05-17 15:03:03.617164, 
 ,40, ,2023-05-17 15:03:03.840333
41, ,2023-05-17 15:03:04.469724, 
 ,41, ,2023-05-17 15:03:04.672563
42, ,2023-05-17 15:03:06.072402, 
 ,42, ,2023-05-17 15:03:06.296436
