dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 15:37:18.222227, 
 ,1, ,2023-05-17 15:37:19.093110
2, ,2023-05-17 15:37:20.984747, 
 ,2, ,2023-05-17 15:37:21.753518
3, ,2023-05-17 15:37:23.414407, 
 ,3, ,2023-05-17 15:37:24.122167
4, ,2023-05-17 15:37:26.195598, 
 ,4, ,2023-05-17 15:37:27.035569
5, ,2023-05-17 15:37:28.716640, 
 ,5, ,2023-05-17 15:37:29.749056
6, ,2023-05-17 15:37:31.661612, 
 ,6, ,2023-05-17 15:37:32.513146
7, ,2023-05-17 15:37:34.475980, 
 ,7, ,2023-05-17 15:37:35.367307
8, ,2023-05-17 15:37:37.369587, 
 ,8, ,2023-05-17 15:37:38.037641
9, ,2023-05-17 15:37:40.148455, 
 ,9, ,2023-05-17 15:37:40.755344
10, ,2023-05-17 15:37:42.800015, 
 ,10, ,2023-05-17 15:37:43.568980
11, ,2023-05-17 15:37:45.451750, 
 ,11, ,2023-05-17 15:37:46.211105
12, ,2023-05-17 15:37:48.245223, 
 ,12, ,2023-05-17 15:37:49.023580
13, ,2023-05-17 15:37:50.983870, 
 ,13, ,2023-05-17 15:37:51.772246
14, ,2023-05-17 15:37:54.018356, 
 ,14, ,2023-05-17 15:37:54.686421
15, ,2023-05-17 15:37:56.660106, 
 ,15, ,2023-05-17 15:37:57.408833
16, ,2023-05-17 15:37:59.554908, 
 ,16, ,2023-05-17 15:38:00.161484
17, ,2023-05-17 15:38:02.104787, 
 ,17, ,2023-05-17 15:38:02.913649
