dropout,TIMESTAMP
1,2023-03-13 16:31:58.267039
2,2023-03-13 16:32:05.410560
3,2023-03-13 16:32:28.650753
4,2023-03-13 16:32:31.004855
5,2023-03-13 16:32:48.461842
6,2023-03-13 16:33:19.078420
7,2023-03-13 16:39:11.795917
8,2023-03-13 16:39:18.841351
9,2023-03-13 16:46:19.232350
10,2023-03-13 16:49:55.465554
11,2023-03-13 16:49:57.832133
12,2023-03-13 16:50:03.005550
13,2023-03-13 16:50:04.947620
14,2023-03-13 16:50:07.336063
15,2023-03-13 16:50:28.745271
