dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-11 11:29:11.137093, 
 ,1, ,2023-05-11 11:29:11.601064
2, ,2023-05-11 11:29:12.136113, 
 ,2, ,2023-05-11 11:29:12.724102
3, ,2023-05-11 11:29:13.397825, 
 ,3, ,2023-05-11 11:29:13.919374
4, ,2023-05-11 11:29:14.432145, 
 ,4, ,2023-05-11 11:29:15.225098
5, ,2023-05-11 11:29:15.600981, 
 ,5, ,2023-05-11 11:29:16.179355
6, ,2023-05-11 11:29:16.890429, 
 ,6, ,2023-05-11 11:29:17.391542
7, ,2023-05-11 11:29:17.907905, 
 ,7, ,2023-05-11 11:29:18.841161
8, ,2023-05-11 11:29:19.242714, 
 ,8, ,2023-05-11 11:29:19.809051
9, ,2023-05-11 11:29:20.523132, 
 ,9, ,2023-05-11 11:29:21.196175
10, ,2023-05-11 11:29:21.594560, 
 ,10, ,2023-05-11 11:29:22.356173
11, ,2023-05-11 11:29:22.916524, 
 ,11, ,2023-05-11 11:29:23.495513
12, ,2023-05-11 11:29:23.890536, 
 ,12, ,2023-05-11 11:29:24.534348
13, ,2023-05-11 11:29:25.296823, 
 ,13, ,2023-05-11 11:29:25.832112
14, ,2023-05-11 11:29:26.295247, 
 ,14, ,2023-05-11 11:29:27.196446
15, ,2023-05-11 11:29:27.592032, 
 ,15, ,2023-05-11 11:29:28.171879
16, ,2023-05-11 11:29:28.873939, 
 ,16, ,2023-05-11 11:29:29.704672
17, ,2023-05-11 11:29:30.109210, 
 ,17, ,2023-05-11 11:29:30.644724
18, ,2023-05-11 11:29:31.314161, 
 ,18, ,2023-05-11 11:29:32.292466
