latency,RSSI,attn1,attn2,TIMESTAMP
265,-79,-107374182,0,2023-05-02 15:42:11.668380
264,-83,-107374182,4,2023-05-02 15:42:12.052764
265,-85,-107374182,10,2023-05-02 15:42:12.356474
264,-92,-107374182,14,2023-05-02 15:42:12.682491
263,-94,-107374182,18,2023-05-02 15:42:13.009319
264,-100,-107374182,22,2023-05-02 15:42:13.354124
242,-103,-107374182,26,2023-05-02 15:42:13.689714
187,-104,-107374182,30,2023-05-02 15:42:13.996170
187,-104,-107374182,34,2023-05-02 15:42:14.290770
187,-104,-107374182,38,2023-05-02 15:42:14.595981
187,-104,-107374182,40,2023-05-02 15:42:14.895300
187,-104,-107374182,36,2023-05-02 15:42:15.218575
187,-104,-107374182,30,2023-05-02 15:42:15.533218
187,-104,-107374182,26,2023-05-02 15:42:15.837766
138,-100,-107374182,22,2023-05-02 15:42:16.181563
207,-96,-107374182,18,2023-05-02 15:42:16.545173
243,-92,-107374182,12,2023-05-02 15:42:16.894104
249,-86,-107374182,8,2023-05-02 15:42:17.230177
249,-83,-107374182,4,2023-05-02 15:42:17.601423
248,-80,-107374182,0,2023-05-02 15:42:17.940703
249,-86,-107374182,4,2023-05-02 15:42:18.305574
249,-89,-107374182,8,2023-05-02 15:42:18.660149
248,-93,-107374182,14,2023-05-02 15:42:19.007043
250,-97,-107374182,18,2023-05-02 15:42:19.373596
246,-100,-107374182,22,2023-05-02 15:42:19.700159
227,-101,-107374182,28,2023-05-02 15:42:20.055383
96,-102,-107374182,32,2023-05-02 15:42:20.362186
96,-102,-107374182,36,2023-05-02 15:42:20.687065
96,-102,-107374182,40,2023-05-02 15:42:21.011921
96,-102,-107374182,38,2023-05-02 15:42:21.345369
96,-102,-107374182,34,2023-05-02 15:42:21.662768
96,-103,-107374182,30,2023-05-02 15:42:21.996833
220,-100,-107374182,24,2023-05-02 15:42:22.323052
