latency,RSSI,attn1,attn2,TIMESTAMP
151,-97,-107374182,39,2023-03-30 10:45:48.776751
151,-95,-107374182,39,2023-03-30 10:45:49.159440
151,-98,-107374182,39,2023-03-30 10:45:49.386784
131,-97,-107374182,39,2023-03-30 10:45:49.587055
150,-97,-107374182,39,2023-03-30 10:45:49.782386
153,-96,-107374182,39,2023-03-30 10:45:49.966143
145,-97,-107374182,39,2023-03-30 10:45:50.157453
145,-96,-107374182,39,2023-03-30 10:45:50.310644
153,-97,-107374182,39,2023-03-30 10:45:50.474353
136,-97,-107374182,39,2023-03-30 10:45:50.729267
148,-97,-107374182,39,2023-03-30 10:45:50.896480
132,-98,-107374182,39,2023-03-30 10:45:51.099938
137,-98,-107374182,39,2023-03-30 10:45:51.297159
150,-96,-107374182,39,2023-03-30 10:45:51.471793
123,-96,-107374182,39,2023-03-30 10:45:51.697979
152,-97,-107374182,39,2023-03-30 10:45:51.862168
145,-96,-107374182,39,2023-03-30 10:45:52.028332
134,-97,-107374182,39,2023-03-30 10:45:52.195507
145,-97,-107374182,39,2023-03-30 10:45:52.355425
151,-95,-107374182,39,2023-03-30 10:45:52.543320
151,-96,-107374182,39,2023-03-30 10:45:52.747201
152,-97,-107374182,39,2023-03-30 10:45:53.000268
138,-97,-107374182,39,2023-03-30 10:45:53.216333
140,-96,-107374182,39,2023-03-30 10:45:53.433006
145,-96,-107374182,39,2023-03-30 10:45:53.633490
148,-96,-107374182,39,2023-03-30 10:45:53.850444
152,-96,-107374182,39,2023-03-30 10:45:54.052552
147,-96,-107374182,39,2023-03-30 10:45:54.251508
152,-94,-107374182,39,2023-03-30 10:45:54.451998
147,-95,-107374182,39,2023-03-30 10:45:54.684260
153,-97,-107374182,39,2023-03-30 10:45:54.851974
141,-95,-107374182,39,2023-03-30 10:45:55.036555
153,-97,-107374182,39,2023-03-30 10:45:55.201708
127,-96,-107374182,39,2023-03-30 10:45:55.363421
152,-95,-107374182,39,2023-03-30 10:45:55.553086
145,-97,-107374182,39,2023-03-30 10:45:55.747238
150,-95,-107374182,39,2023-03-30 10:45:55.954230
147,-96,-107374182,39,2023-03-30 10:45:56.174679
152,-97,-107374182,39,2023-03-30 10:45:56.406497
144,-96,-107374182,39,2023-03-30 10:45:56.637945
127,-97,-107374182,39,2023-03-30 10:45:56.838000
147,-96,-107374182,39,2023-03-30 10:45:57.071432
137,-96,-107374182,39,2023-03-30 10:45:57.256622
150,-96,-107374182,39,2023-03-30 10:45:57.514078
130,-95,-107374182,39,2023-03-30 10:45:57.812947
146,-96,-107374182,39,2023-03-30 10:45:57.988999
152,-96,-107374182,39,2023-03-30 10:45:58.159490
152,-97,-107374182,39,2023-03-30 10:45:58.324264
