dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 15:14:19.141151, 
 ,1, ,2023-05-16 15:14:19.526124
2, ,2023-05-16 15:14:20.274289, 
 ,2, ,2023-05-16 15:14:20.778282
3, ,2023-05-16 15:14:21.385015, 
 ,3, ,2023-05-16 15:14:21.738242
4, ,2023-05-16 15:14:22.495382, 
 ,4, ,2023-05-16 15:14:23.122920
5, ,2023-05-16 15:14:23.781290, 
 ,5, ,2023-05-16 15:14:24.103495
6, ,2023-05-16 15:14:24.779242, 
 ,6, ,2023-05-16 15:14:25.365897
7, ,2023-05-16 15:14:25.943295, 
 ,7, ,2023-05-16 15:14:26.316815
8, ,2023-05-16 15:14:27.046884, 
 ,8, ,2023-05-16 15:14:27.658935
9, ,2023-05-16 15:14:28.200303, 
 ,9, ,2023-05-16 15:14:28.694686
10, ,2023-05-16 15:14:29.242009, 
 ,10, ,2023-05-16 15:14:30.000468
11, ,2023-05-16 15:14:30.546079, 
 ,11, ,2023-05-16 15:14:30.881823
12, ,2023-05-16 15:14:31.548659, 
 ,12, ,2023-05-16 15:14:32.105832
13, ,2023-05-16 15:14:32.752705, 
 ,13, ,2023-05-16 15:14:33.083728
14, ,2023-05-16 15:14:33.941455, 
 ,14, ,2023-05-16 15:14:34.519155
15, ,2023-05-16 15:14:35.177818, 
 ,15, ,2023-05-16 15:14:35.450900
16, ,2023-05-16 15:14:36.109624, 
 ,16, ,2023-05-16 15:14:36.726487
17, ,2023-05-16 15:14:37.341672, 
 ,17, ,2023-05-16 15:14:37.869542
18, ,2023-05-16 15:14:38.405697, 
 ,18, ,2023-05-16 15:14:38.830449
19, ,2023-05-16 15:14:39.700150, 
 ,19, ,2023-05-16 15:14:40.022668
20, ,2023-05-16 15:14:40.681506, 
 ,20, ,2023-05-16 15:14:41.237743
21, ,2023-05-16 15:14:41.866523, 
 ,21, ,2023-05-16 15:14:42.201680
22, ,2023-05-16 15:14:42.991605, 
 ,22, ,2023-05-16 15:14:43.566407
23, ,2023-05-16 15:14:44.072232, 
 ,23, ,2023-05-16 15:14:44.709036
24, ,2023-05-16 15:14:45.367584, 
 ,24, ,2023-05-16 15:14:45.841078
25, ,2023-05-16 15:14:46.397304, 
 ,25, ,2023-05-16 15:14:47.025280
26, ,2023-05-16 15:14:47.743899, 
 ,26, ,2023-05-16 15:14:48.017829
27, ,2023-05-16 15:14:48.723640, 
 ,27, ,2023-05-16 15:14:49.239705
28, ,2023-05-16 15:14:49.886032, 
 ,28, ,2023-05-16 15:14:50.261864
29, ,2023-05-16 15:14:50.917308, 
 ,29, ,2023-05-16 15:14:51.624769
30, ,2023-05-16 15:14:52.237689, 
 ,30, ,2023-05-16 15:14:52.574190
31, ,2023-05-16 15:14:53.299274, 
 ,31, ,2023-05-16 15:14:53.887879
32, ,2023-05-16 15:14:54.575006, 
 ,32, ,2023-05-16 15:14:54.898598
33, ,2023-05-16 15:14:55.626093, 
 ,33, ,2023-05-16 15:14:56.295354
34, ,2023-05-16 15:14:56.842473, 
 ,34, ,2023-05-16 15:14:57.227102
35, ,2023-05-16 15:14:57.822138, 
 ,35, ,2023-05-16 15:14:58.499747
