latency,RSSI,attn1,TIMESTAMP
-77,222,55,1693230985478768400
-76,221,39,1693230985739424600
-78,222,37,1693230985959423600
-77,220,43,1693230986209157100
-77,220,49,1693230986425747300
-77,208,55,1693230986641061000
-77,220,47,1693230986875277700
-77,221,35,1693230987089127100
-76,220,41,1693230987321147700
-77,219,47,1693230987555695000
-78,220,53,1693230987785422100
-78,221,55,1693230988003593400
-79,219,39,1693230988228256900
-78,218,37,1693230988451528700
-78,220,43,1693230988646369100
-78,219,49,1693230988862066100
-78,220,53,1693230989065239800
-79,216,51,1693230989283711200
-78,217,35,1693230989488934800
-79,220,39,1693230989702881600
-78,220,45,1693230989935445100
-79,220,49,1693230990152996700
-78,220,55,1693230990382851100
-78,221,43,1693230990598765500
-77,219,35,1693230990818397200
-78,221,41,1693230991022187900
-79,215,47,1693230991284667100
-80,221,53,1693230991516706500
-80,222,51,1693230991715489000
-79,219,39,1693230991930695700
-79,219,39,1693230992148694400
-78,220,43,1693230992365166800
-79,220,49,1693230992599580600
-81,221,55,1693230992815549700
-76,222,47,1693230993032263800
-76,220,35,1693230993234331600
-75,221,41,1693230993483191600
-72,221,47,1693230993698042800
-74,223,51,1693230993915505500
-74,216,55,1693230994147353800
-73,220,39,1693230994378907400
-75,222,39,1693230994613348600
-73,220,43,1693230994811775800
-74,220,49,1693230995030096300
-76,221,55,1693230995244715500
-74,222,51,1693230995447200000
-74,221,35,1693230995693511600
-75,221,39,1693230995896330500
-75,221,45,1693230996094929200
-75,215,51,1693230996313813800
-76,221,55,1693230996565195500
-74,195,43,1693230996778389600
-74,221,37,1693230996995529800
