latency,RSSI,attn1,TIMESTAMP
220,-78,43,1693228830757973600
221,-78,37,1693228830981636100
220,-78,41,1693228831134265000
220,-77,45,1693228831321645500
220,-78,51,1693228831554403800
215,-77,55,1693228831738958500
221,-77,47,1693228831927758800
220,-78,35,1693228832111313300
219,-78,39,1693228832298728700
220,-77,43,1693228832454349000
220,-77,47,1693228832622683800
221,-76,51,1693228832780803000
220,-78,55,1693228832935997500
220,-77,51,1693228833090310000
220,-77,39,1693228833276893500
219,-78,37,1693228833467376800
221,-78,41,1693228833633010400
220,-77,47,1693228833820310300
220,-77,51,1693228833990904100
219,-78,55,1693228834164349800
221,-77,51,1693228834334126200
222,-77,39,1693228834502602500
220,-77,37,1693228834672627200
222,-77,41,1693228834846001100
220,-77,45,1693228835014889600
221,-77,49,1693228835169041600
221,-77,53,1693228835344055900
220,-77,55,1693228835516127900
221,-77,43,1693228835682108800
221,-77,35,1693228835851155200
222,-77,39,1693228836005473800
221,-77,43,1693228836160155900
221,-77,47,1693228836333136500
221,-77,53,1693228836521529500
221,-78,55,1693228836690053100
220,-77,47,1693228836864660500
222,-76,35,1693228837084579100
221,-76,39,1693228837265262800
220,-77,45,1693228837437623900
220,-77,49,1693228837623369200
220,-76,53,1693228837797021500
220,-78,55,1693228837980223600
220,-79,43,1693228838151601200
220,-85,35,1693228838319715900
217,-82,39,1693228838476846200
219,-81,45,1693228838662769900
221,-82,47,1693228838816017900
222,-81,53,1693228839004745200
222,-82,55,1693228839174675100
220,-82,43,1693228839346337200
221,-82,35,1693228839518205000
219,-81,39,1693228839693456300
219,-81,43,1693228839882864300
220,-80,49,1693228840061808300
220,-79,53,1693228840235743700
221,-80,55,1693228840411236900
221,-80,43,1693228840577863500
220,-80,35,1693228840764484800
221,-81,39,1693228840934048100
220,-80,43,1693228841104351900
221,-80,47,1693228841258371200
220,-79,53,1693228841461391100
220,-80,55,1693228841631148500
220,-80,43,1693228841816906000
220,-79,35,1693228841972605000
220,-80,39,1693228842145954600
222,-80,43,1693228842327481100
221,-80,49,1693228842512801200
220,-80,53,1693228842684271500
219,-80,55,1693228842869268000
220,-80,43,1693228843054235000
220,-80,35,1693228843223261900
220,-81,39,1693228843394797800
220,-80,45,1693228843580049600
220,-80,49,1693228843750754800
221,-79,53,1693228843923821100
218,-81,55,1693228844110527600
220,-80,43,1693228844278232900
220,-81,35,1693228844463491900
222,-80,41,1693228844696351000
