latency,RSSI,attn1,TIMESTAMP
90,-101,35,1692981515537542900
262,-90,39,1692981515739154400
259,-95,43,1692981515896034400
291,-97,49,1692981516063944100
273,-102,51,1692981516220107000
164,-103,55,1692981516390692500
43,-97,43,1692981516591103500
283,-88,35,1692981516766102500
272,-89,39,1692981516924979400
263,-93,43,1692981517080716900
260,-96,47,1692981517255335300
283,-101,51,1692981517420480900
222,-101,55,1692981517573645800
65,-105,51,1692981517748244700
291,-92,39,1692981517906301100
286,-87,37,1692981518057959800
280,-91,41,1692981518214648200
275,-96,45,1692981518385539500
301,-97,49,1692981518538067900
293,-103,53,1692981518708632200
130,-103,55,1692981518863880200
19,-95,43,1692981519065213000
271,-88,35,1692981519222123200
269,-90,39,1692981519376985400
303,-92,43,1692981519547535200
294,-95,47,1692981519700828400
290,-99,51,1692981519856960800
232,-102,55,1692981520013750300
76,-101,51,1692981520184728700
302,-94,39,1692981520337784300
296,-87,37,1692981520508210900
280,-90,41,1692981520684018400
282,-95,45,1692981520865746900
274,-98,49,1692981521034722400
252,-101,53,1692981521188329700
196,-104,55,1692981521356658900
283,-97,43,1692981521528752100
258,-87,35,1692981521684776300
300,-89,39,1692981521838988800
293,-94,43,1692981521996186200
295,-97,47,1692981522167558300
270,-101,51,1692981522335897800
203,-104,55,1692981522511879000
32,-103,51,1692981522663208900
276,-93,39,1692981522835379100
259,-87,37,1692981522988933500
296,-93,41,1692981523161295500
279,-95,45,1692981523331919000
262,-98,49,1692981523504498600
285,-104,53,1692981523672078400
116,-106,55,1692981523824993200
114,-99,43,1692981523995599500
293,-91,35,1692981524165644000
276,-93,39,1692981524321205900
258,-95,43,1692981524503937700
287,-101,49,1692981524674654600
261,-101,53,1692981524861302300
131,-103,55,1692981525017076300
170,-98,47,1692981525190238000
296,-90,35,1692981525358355300
277,-91,39,1692981525526682800
263,-92,43,1692981525680201700
256,-95,47,1692981525834177400
294,-100,51,1692981526005342000
230,-104,55,1692981526162611000
74,-104,51,1692981526317361500
270,-95,39,1692981526493718300
287,-89,37,1692981526676584300
259,-92,41,1692981526846650100
291,-95,45,1692981527012077700
274,-98,49,1692981527181636100
303,-101,53,1692981527338900000
146,-104,55,1692981527509170200
278,-96,43,1692981527678840900
261,-88,35,1692981527851341500
287,-91,39,1692981528020864200
268,-94,43,1692981528177690200
258,-96,47,1692981528345067200
290,-100,51,1692981528519668300
165,-104,55,1692981528688595000
45,-96,47,1692981528876789400
290,-89,35,1692981529057833000
280,-89,39,1692981529233765300
292,-94,43,1692981529413077200
276,-98,47,1692981529580859100
261,-100,51,1692981529738543300
198,-104,55,1692981529909502200
32,-98,47,1692981530080059800
259,-91,35,1692981530234769300
303,-88,37,1692981530391121000
297,-93,41,1692981530565463000
278,-96,45,1692981530734379000
250,-99,51,1692981530902854700
238,-103,55,1692981531072898100
66,-102,51,1692981531245325000
290,-95,39,1692981531413416100
278,-89,37,1692981531582971000
256,-90,41,1692981531738161700
296,-94,45,1692981531913499700
261,-99,49,1692981532095018900
294,-102,53,1692981532263765600
123,-102,55,1692981532442676400
293,-95,43,1692981532620580000
270,-88,35,1692981532791391100
294,-90,39,1692981532951293900
279,-94,43,1692981533119972800
271,-98,49,1692981533281147600
259,-101,51,1692981533453363900
136,-103,55,1692981533610052400
24,-97,43,1692981533809192900
280,-89,35,1692981533979152600
304,-89,39,1692981534147875700
296,-94,43,1692981534298989800
295,-96,47,1692981534454028800
293,-99,51,1692981534609471300
234,-103,55,1692981534779491400
65,-100,51,1692981534936081500
301,-96,43,1692981535089415900
303,-88,35,1692981535242175800
302,-90,39,1692981535399054000
291,-94,43,1692981535571378000
273,-96,47,1692981535726240600
264,-101,51,1692981535896179400
195,-103,55,1692981536048133600
46,-99,47,1692981536207081900
278,-93,39,1692981536382995000
303,-88,37,1692981536550147000
295,-92,41,1692981536719044700
276,-95,45,1692981536870334600
274,-99,49,1692981537028544100
266,-102,53,1692981537183852500
106,-102,55,1692981537355127900
276,-98,43,1692981537537077100
296,-88,35,1692981537707475200
281,-91,39,1692981537881218900
255,-94,45,1692981538046744500
294,-98,49,1692981538202352200
291,-101,51,1692981538370670800
170,-104,55,1692981538527671300
16,-99,47,1692981538697990900
293,-91,35,1692981538853816500
284,-88,37,1692981539023521600
268,-94,41,1692981539182280400
262,-96,45,1692981539336471300
304,-99,49,1692981539497884700
