latency,RSSI,attn1,attn2,TIMESTAMP
151,-45,-107374182,-107374182,2023-03-14 10:32:11.768389
151,-45,-107374182,-107374182,2023-03-14 10:32:11.908890
151,-45,-107374182,-107374182,2023-03-14 10:32:12.047946
139,-45,-107374182,-107374182,2023-03-14 10:32:12.173127
152,-45,-107374182,-107374182,2023-03-14 10:32:12.298306
151,-45,-107374182,-107374182,2023-03-14 10:32:12.434983
151,-45,-107374182,-107374182,2023-03-14 10:32:12.560989
138,-45,-107374182,-107374182,2023-03-14 10:32:12.688555
151,-44,-107374182,-107374182,2023-03-14 10:32:12.831796
140,-45,-107374182,-107374182,2023-03-14 10:32:12.968621
151,-45,-107374182,-107374182,2023-03-14 10:32:13.109903
143,-45,-107374182,-107374182,2023-03-14 10:32:13.234826
151,-45,-107374182,-107374182,2023-03-14 10:32:13.375305
150,-44,-107374182,-107374182,2023-03-14 10:32:13.499615
151,-44,-107374182,-107374182,2023-03-14 10:32:13.622726
152,-45,-107374182,-107374182,2023-03-14 10:32:13.747068
146,-44,-107374182,-107374182,2023-03-14 10:32:13.874915
148,-45,-107374182,-107374182,2023-03-14 10:32:14.014110
151,-44,-107374182,-107374182,2023-03-14 10:32:14.152795
140,-46,-107374182,-107374182,2023-03-14 10:32:14.274900
151,-44,-107374182,-107374182,2023-03-14 10:32:14.412553
151,-45,-107374182,-107374182,2023-03-14 10:32:14.552234
151,-45,-107374182,-107374182,2023-03-14 10:32:14.678932
150,-44,-107374182,-107374182,2023-03-14 10:32:14.817835
150,-46,-107374182,-107374182,2023-03-14 10:32:14.942515
150,-44,-107374182,-107374182,2023-03-14 10:32:15.069646
150,-45,-107374182,-107374182,2023-03-14 10:32:15.207192
151,-44,-107374182,-107374182,2023-03-14 10:32:15.332363
151,-44,-107374182,-107374182,2023-03-14 10:32:15.457553
138,-45,-107374182,-107374182,2023-03-14 10:32:15.596625
150,-44,-107374182,-107374182,2023-03-14 10:32:15.737039
151,-43,-107374182,-107374182,2023-03-14 10:32:15.878050
151,-43,-107374182,-107374182,2023-03-14 10:32:15.988833
151,-45,-107374182,-107374182,2023-03-14 10:32:16.113777
150,-44,-107374182,-107374182,2023-03-14 10:32:16.256866
151,-43,-107374182,-107374182,2023-03-14 10:32:16.397630
151,-43,-107374182,-107374182,2023-03-14 10:32:16.537276
150,-43,-107374182,-107374182,2023-03-14 10:32:16.663489
150,-44,-107374182,-107374182,2023-03-14 10:32:16.804979
150,-44,-107374182,-107374182,2023-03-14 10:32:16.943110
152,-44,-107374182,-107374182,2023-03-14 10:32:17.082688
152,-45,-107374182,-107374182,2023-03-14 10:32:17.204254
152,-44,-107374182,-107374182,2023-03-14 10:32:17.327942
152,-44,-107374182,-107374182,2023-03-14 10:32:17.474650
151,-43,-107374182,-107374182,2023-03-14 10:32:17.608406
151,-44,-107374182,-107374182,2023-03-14 10:32:17.748906
150,-44,-107374182,-107374182,2023-03-14 10:32:17.888568
152,-43,-107374182,-107374182,2023-03-14 10:32:18.012067
151,-44,-107374182,-107374182,2023-03-14 10:32:18.138033
151,-43,-107374182,-107374182,2023-03-14 10:32:18.261899
151,-44,-107374182,-107374182,2023-03-14 10:32:18.388101
151,-44,-107374182,-107374182,2023-03-14 10:32:18.514080
150,-43,-107374182,-107374182,2023-03-14 10:32:18.638733
145,-44,-107374182,-107374182,2023-03-14 10:32:18.762441
148,-45,-107374182,-107374182,2023-03-14 10:32:18.886769
150,-45,-107374182,-107374182,2023-03-14 10:32:19.012391
151,-45,-107374182,-107374182,2023-03-14 10:32:19.135400
149,-44,-107374182,-107374182,2023-03-14 10:32:19.262271
148,-44,-107374182,-107374182,2023-03-14 10:32:19.388171
149,-45,-107374182,-107374182,2023-03-14 10:32:19.528228
151,-44,-107374182,-107374182,2023-03-14 10:32:19.667262
141,-43,-107374182,-107374182,2023-03-14 10:32:19.778223
149,-45,-107374182,-107374182,2023-03-14 10:32:19.919836
151,-44,-107374182,-107374182,2023-03-14 10:32:20.061160
151,-44,-107374182,-107374182,2023-03-14 10:32:20.202142
151,-44,-107374182,-107374182,2023-03-14 10:32:20.343167
140,-44,-107374182,-107374182,2023-03-14 10:32:20.483755
151,-44,-107374182,-107374182,2023-03-14 10:32:20.607680
150,-45,-107374182,-107374182,2023-03-14 10:32:20.715736
151,-45,-107374182,-107374182,2023-03-14 10:32:20.839486
151,-44,-107374182,-107374182,2023-03-14 10:32:20.963915
142,-44,-107374182,-107374182,2023-03-14 10:32:21.086167
150,-45,-107374182,-107374182,2023-03-14 10:32:21.213348
149,-46,-107374182,-107374182,2023-03-14 10:32:21.336019
151,-44,-107374182,-107374182,2023-03-14 10:32:21.463505
151,-45,-107374182,-107374182,2023-03-14 10:32:21.602050
151,-45,-107374182,-107374182,2023-03-14 10:32:21.741637
