latency,RSSI,attn1,attn2,TIMESTAMP
379,-102,-107374182,0,2023-03-20 14:38:44.423487
262,-53,-107374182,60,2023-03-20 14:38:44.736177
262,-64,-107374182,56,2023-03-20 14:38:44.975774
262,-72,-107374182,54,2023-03-20 14:38:45.175212
166,-95,-107374182,50,2023-03-20 14:38:45.413234
163,-91,-107374182,48,2023-03-20 14:38:45.606368
164,-89,-107374182,46,2023-03-20 14:38:45.804129
164,-86,-107374182,42,2023-03-20 14:38:46.021452
164,-83,-107374182,40,2023-03-20 14:38:46.215069
163,-80,-107374182,38,2023-03-20 14:38:46.420191
159,-79,-107374182,34,2023-03-20 14:38:46.622152
163,-75,-107374182,32,2023-03-20 14:38:46.821431
164,-72,-107374182,30,2023-03-20 14:38:47.042274
165,-71,-107374182,26,2023-03-20 14:38:47.237253
164,-69,-107374182,24,2023-03-20 14:38:47.441976
163,-66,-107374182,22,2023-03-20 14:38:47.635178
165,-72,-107374182,20,2023-03-20 14:38:47.845800
162,-71,-107374182,22,2023-03-20 14:38:48.037467
149,-73,-107374182,24,2023-03-20 14:38:48.228161
164,-75,-107374182,28,2023-03-20 14:38:48.426918
164,-82,-107374182,30,2023-03-20 14:38:48.630064
163,-77,-107374182,32,2023-03-20 14:38:48.823474
159,-77,-107374182,36,2023-03-20 14:38:49.042747
163,-81,-107374182,38,2023-03-20 14:38:49.238390
163,-86,-107374182,42,2023-03-20 14:38:49.462601
149,-88,-107374182,44,2023-03-20 14:38:49.669027
163,-91,-107374182,46,2023-03-20 14:38:49.875591
164,-92,-107374182,50,2023-03-20 14:38:50.083972
164,-95,-107374182,52,2023-03-20 14:38:50.295802
157,-97,-107374182,54,2023-03-20 14:38:50.516672
161,-98,-107374182,58,2023-03-20 14:38:50.716114
130,-102,-107374182,60,2023-03-20 14:38:50.921801
150,-103,-107374182,0,2023-03-20 14:38:51.122687
357,-51,-107374182,0,2023-03-20 14:38:51.333793
358,-54,-107374182,62,2023-03-20 14:38:51.554253
358,-54,-107374182,58,2023-03-20 14:38:51.758267
358,-65,-107374182,56,2023-03-20 14:38:51.956118
358,-74,-107374182,54,2023-03-20 14:38:52.153933
273,-91,-107374182,50,2023-03-20 14:38:52.399050
152,-91,-107374182,46,2023-03-20 14:38:52.622534
151,-89,-107374182,44,2023-03-20 14:38:52.852424
143,-87,-107374182,40,2023-03-20 14:38:53.073773
151,-83,-107374182,38,2023-03-20 14:38:53.302714
152,-80,-107374182,36,2023-03-20 14:38:53.527396
152,-75,-107374182,32,2023-03-20 14:38:53.735135
143,-72,-107374182,30,2023-03-20 14:38:53.936749
140,-72,-107374182,26,2023-03-20 14:38:54.129150
129,-68,-107374182,24,2023-03-20 14:38:54.325075
151,-67,-107374182,22,2023-03-20 14:38:54.521583
149,-71,-107374182,20,2023-03-20 14:38:54.724638
151,-75,-107374182,22,2023-03-20 14:38:54.945206
152,-76,-107374182,24,2023-03-20 14:38:55.143776
151,-78,-107374182,28,2023-03-20 14:38:55.360156
153,-79,-107374182,28,2023-03-20 14:38:55.569835
152,-75,-107374182,34,2023-03-20 14:38:55.776831
151,-79,-107374182,36,2023-03-20 14:38:56.003892
