latency,RSSI,attn1,attn2,TIMESTAMP
193,-84,-107374182,48,2023-03-16 09:54:12.927320
194,-82,-107374182,44,2023-03-16 09:54:13.132609
192,-83,-107374182,40,2023-03-16 09:54:13.301310
192,-85,-107374182,34,2023-03-16 09:54:13.496140
193,-83,-107374182,30,2023-03-16 09:54:13.702415
186,-81,-107374182,24,2023-03-16 09:54:13.898388
194,-82,-107374182,20,2023-03-16 09:54:14.104403
187,-79,-107374182,24,2023-03-16 09:54:14.288366
187,-84,-107374182,28,2023-03-16 09:54:14.495085
191,-83,-107374182,34,2023-03-16 09:54:14.713193
190,-83,-107374182,38,2023-03-16 09:54:14.917849
191,-83,-107374182,44,2023-03-16 09:54:15.150690
191,-86,-107374182,50,2023-03-16 09:54:15.333171
189,-85,-107374182,54,2023-03-16 09:54:15.502721
190,-85,-107374182,58,2023-03-16 09:54:15.694550
171,-85,-107374182,60,2023-03-16 09:54:15.863821
191,-87,-107374182,54,2023-03-16 09:54:16.081884
190,-84,-107374182,50,2023-03-16 09:54:16.266940
190,-86,-107374182,44,2023-03-16 09:54:16.459906
191,-85,-107374182,40,2023-03-16 09:54:16.648043
182,-83,-107374182,36,2023-03-16 09:54:16.838114
183,-82,-107374182,24,2023-03-16 09:54:17.263220
170,-84,-107374182,20,2023-03-16 09:54:17.463105
187,-79,-107374182,22,2023-03-16 09:54:17.652501
176,-84,-107374182,28,2023-03-16 09:54:17.859559
187,-84,-107374182,32,2023-03-16 09:54:18.051701
188,-83,-107374182,38,2023-03-16 09:54:18.250885
189,-81,-107374182,42,2023-03-16 09:54:18.445836
171,-84,-107374182,48,2023-03-16 09:54:18.619185
187,-81,-107374182,52,2023-03-16 09:54:18.788655
188,-85,-107374182,56,2023-03-16 09:54:18.961036
188,-83,-107374182,60,2023-03-16 09:54:19.143553
188,-83,-107374182,58,2023-03-16 09:54:19.321662
187,-83,-107374182,54,2023-03-16 09:54:19.506786
187,-82,-107374182,48,2023-03-16 09:54:19.694103
187,-85,-107374182,44,2023-03-16 09:54:19.897560
179,-83,-107374182,40,2023-03-16 09:54:20.056552
186,-82,-107374182,34,2023-03-16 09:54:20.255232
178,-82,-107374182,30,2023-03-16 09:54:20.445946
186,-81,-107374182,26,2023-03-16 09:54:20.619786
185,-80,-107374182,22,2023-03-16 09:54:20.806665
185,-80,-107374182,22,2023-03-16 09:54:20.976255
179,-84,-107374182,26,2023-03-16 09:54:21.179734
175,-84,-107374182,32,2023-03-16 09:54:21.384531
186,-82,-107374182,36,2023-03-16 09:54:21.570621
185,-83,-107374182,40,2023-03-16 09:54:21.744114
185,-81,-107374182,46,2023-03-16 09:54:21.917383
186,-79,-107374182,50,2023-03-16 09:54:22.105323
185,-82,-107374182,54,2023-03-16 09:54:22.290432
185,-85,-107374182,58,2023-03-16 09:54:22.462015
185,-83,-107374182,60,2023-03-16 09:54:22.632178
185,-84,-107374182,56,2023-03-16 09:54:22.789543
181,-83,-107374182,52,2023-03-16 09:54:22.952609
169,-83,-107374182,48,2023-03-16 09:54:23.133502
185,-82,-107374182,42,2023-03-16 09:54:23.319992
184,-83,-107374182,38,2023-03-16 09:54:23.492275
175,-85,-107374182,34,2023-03-16 09:54:23.645962
181,-83,-107374182,30,2023-03-16 09:54:23.803609
165,-82,-107374182,26,2023-03-16 09:54:23.962643
184,-84,-107374182,22,2023-03-16 09:54:24.119387
185,-83,-107374182,20,2023-03-16 09:54:24.289137
184,-82,-107374182,24,2023-03-16 09:54:24.458995
178,-83,-107374182,28,2023-03-16 09:54:24.614922
183,-82,-107374182,32,2023-03-16 09:54:24.771257
177,-85,-107374182,36,2023-03-16 09:54:24.927053
181,-83,-107374182,40,2023-03-16 09:54:25.082135
181,-87,-107374182,44,2023-03-16 09:54:25.248431
182,-84,-107374182,48,2023-03-16 09:54:25.440782
182,-80,-107374182,52,2023-03-16 09:54:25.596524
182,-84,-107374182,56,2023-03-16 09:54:25.755785
183,-85,-107374182,60,2023-03-16 09:54:25.910910
182,-84,-107374182,58,2023-03-16 09:54:26.091423
162,-78,-107374182,54,2023-03-16 09:54:26.263453
180,-73,-107374182,48,2023-03-16 09:54:26.464470
183,-78,-107374182,44,2023-03-16 09:54:26.650739
182,-77,-107374182,40,2023-03-16 09:54:26.808185
182,-76,-107374182,36,2023-03-16 09:54:26.966046
180,-78,-107374182,32,2023-03-16 09:54:27.136883
168,-79,-107374182,28,2023-03-16 09:54:27.295140
181,-79,-107374182,22,2023-03-16 09:54:27.485628
181,-76,-107374182,20,2023-03-16 09:54:27.695179
181,-77,-107374182,24,2023-03-16 09:54:27.867250
180,-76,-107374182,30,2023-03-16 09:54:28.041857
181,-80,-107374182,34,2023-03-16 09:54:28.200376
171,-82,-107374182,38,2023-03-16 09:54:28.374854
172,-83,-107374182,42,2023-03-16 09:54:28.563076
180,-83,-107374182,46,2023-03-16 09:54:28.731258
178,-85,-107374182,50,2023-03-16 09:54:28.885387
182,-81,-107374182,54,2023-03-16 09:54:29.041835
181,-83,-107374182,58,2023-03-16 09:54:29.215151
178,-86,-107374182,60,2023-03-16 09:54:29.400424
167,-84,-107374182,54,2023-03-16 09:54:29.586206
179,-82,-107374182,50,2023-03-16 09:54:29.758493
180,-79,-107374182,46,2023-03-16 09:54:29.946439
179,-90,-107374182,42,2023-03-16 09:54:30.118399
177,-82,-107374182,36,2023-03-16 09:54:30.315559
178,-83,-107374182,32,2023-03-16 09:54:30.477071
180,-78,-107374182,28,2023-03-16 09:54:30.628179
179,-81,-107374182,24,2023-03-16 09:54:30.784089
179,-78,-107374182,20,2023-03-16 09:54:30.959083
177,-78,-107374182,22,2023-03-16 09:54:31.130626
180,-81,-107374182,26,2023-03-16 09:54:31.283995
178,-78,-107374182,30,2023-03-16 09:54:31.438230
178,-80,-107374182,34,2023-03-16 09:54:31.609392
178,-92,-107374182,38,2023-03-16 09:54:31.769189
177,-84,-107374182,42,2023-03-16 09:54:31.942249
175,-83,-107374182,46,2023-03-16 09:54:32.096138
177,-86,-107374182,50,2023-03-16 09:54:32.255512
174,-82,-107374182,54,2023-03-16 09:54:32.422046
174,-83,-107374182,58,2023-03-16 09:54:32.595404
178,-83,-107374182,60,2023-03-16 09:54:32.763626
178,-83,-107374182,56,2023-03-16 09:54:32.935475
176,-80,-107374182,52,2023-03-16 09:54:33.096821
173,-86,-107374182,48,2023-03-16 09:54:33.251209
177,-85,-107374182,44,2023-03-16 09:54:33.422941
178,-83,-107374182,38,2023-03-16 09:54:33.618955
177,-81,-107374182,34,2023-03-16 09:54:33.800711
177,-81,-107374182,30,2023-03-16 09:54:33.983274
172,-84,-107374182,24,2023-03-16 09:54:34.156924
174,-83,-107374182,20,2023-03-16 09:54:34.349821
178,-80,-107374182,22,2023-03-16 09:54:34.550077
177,-79,-107374182,28,2023-03-16 09:54:34.736551
176,-80,-107374182,32,2023-03-16 09:54:34.903825
175,-78,-107374182,36,2023-03-16 09:54:35.059668
176,-79,-107374182,40,2023-03-16 09:54:35.234968
176,-82,-107374182,44,2023-03-16 09:54:35.401742
176,-79,-107374182,48,2023-03-16 09:54:35.574648
174,-80,-107374182,52,2023-03-16 09:54:35.748108
176,-80,-107374182,58,2023-03-16 09:54:35.915513
175,-82,-107374182,60,2023-03-16 09:54:36.085239
161,-81,-107374182,58,2023-03-16 09:54:36.248871
175,-80,-107374182,54,2023-03-16 09:54:36.416563
173,-78,-107374182,50,2023-03-16 09:54:36.572496
175,-80,-107374182,44,2023-03-16 09:54:36.741389
174,-81,-107374182,40,2023-03-16 09:54:36.897906
174,-80,-107374182,36,2023-03-16 09:54:37.071175
175,-80,-107374182,32,2023-03-16 09:54:37.247743
175,-81,-107374182,28,2023-03-16 09:54:37.414674
174,-83,-107374182,24,2023-03-16 09:54:37.585984
168,-82,-107374182,20,2023-03-16 09:54:37.755009
174,-78,-107374182,22,2023-03-16 09:54:37.910158
173,-76,-107374182,26,2023-03-16 09:54:38.083187
172,-78,-107374182,32,2023-03-16 09:54:38.277668
170,-75,-107374182,36,2023-03-16 09:54:38.444545
173,-77,-107374182,40,2023-03-16 09:54:38.613477
166,-77,-107374182,44,2023-03-16 09:54:38.772550
152,-79,-107374182,48,2023-03-16 09:54:38.957479
174,-79,-107374182,52,2023-03-16 09:54:39.128871
175,-78,-107374182,58,2023-03-16 09:54:39.316274
173,-77,-107374182,60,2023-03-16 09:54:39.470453
175,-77,-107374182,56,2023-03-16 09:54:39.646552
173,-78,-107374182,52,2023-03-16 09:54:39.800884
173,-81,-107374182,48,2023-03-16 09:54:39.958339
173,-80,-107374182,44,2023-03-16 09:54:40.116482
174,-82,-107374182,40,2023-03-16 09:54:40.285196
173,-80,-107374182,36,2023-03-16 09:54:40.442942
173,-80,-107374182,32,2023-03-16 09:54:40.612895
174,-83,-107374182,28,2023-03-16 09:54:40.769257
160,-79,-107374182,24,2023-03-16 09:54:40.940191
172,-81,-107374182,20,2023-03-16 09:54:41.131743
173,-83,-107374182,22,2023-03-16 09:54:41.301919
171,-81,-107374182,28,2023-03-16 09:54:41.475284
