latency,RSSI,attn1,attn2,TIMESTAMP
168,-47,-107374182,-107374182,2023-03-14 10:25:21.377076
155,-46,-107374182,-107374182,2023-03-14 10:25:21.532189
166,-47,-107374182,-107374182,2023-03-14 10:25:21.671900
167,-47,-107374182,-107374182,2023-03-14 10:25:21.812119
167,-47,-107374182,-107374182,2023-03-14 10:25:21.954080
166,-45,-107374182,-107374182,2023-03-14 10:25:22.094648
167,-45,-107374182,-107374182,2023-03-14 10:25:22.204206
158,-45,-107374182,-107374182,2023-03-14 10:25:22.345600
167,-45,-107374182,-107374182,2023-03-14 10:25:22.470434
164,-45,-107374182,-107374182,2023-03-14 10:25:22.609488
163,-45,-107374182,-107374182,2023-03-14 10:25:22.734247
166,-45,-107374182,-107374182,2023-03-14 10:25:22.873073
166,-45,-107374182,-107374182,2023-03-14 10:25:23.010445
165,-45,-107374182,-107374182,2023-03-14 10:25:23.136724
166,-45,-107374182,-107374182,2023-03-14 10:25:23.277567
167,-45,-107374182,-107374182,2023-03-14 10:25:23.413309
154,-45,-107374182,-107374182,2023-03-14 10:25:23.552460
166,-45,-107374182,-107374182,2023-03-14 10:25:23.682902
166,-45,-107374182,-107374182,2023-03-14 10:25:23.824303
166,-45,-107374182,-107374182,2023-03-14 10:25:23.964517
165,-45,-107374182,-107374182,2023-03-14 10:25:24.104789
165,-45,-107374182,-107374182,2023-03-14 10:25:24.245287
164,-44,-107374182,-107374182,2023-03-14 10:25:24.383426
157,-44,-107374182,-107374182,2023-03-14 10:25:24.509062
165,-44,-107374182,-107374182,2023-03-14 10:25:24.647317
165,-44,-107374182,-107374182,2023-03-14 10:25:24.785100
159,-44,-107374182,-107374182,2023-03-14 10:25:24.925416
162,-44,-107374182,-107374182,2023-03-14 10:25:25.065657
164,-44,-107374182,-107374182,2023-03-14 10:25:25.206510
149,-44,-107374182,-107374182,2023-03-14 10:25:25.347225
164,-44,-107374182,-107374182,2023-03-14 10:25:25.473467
163,-45,-107374182,-107374182,2023-03-14 10:25:25.598700
165,-45,-107374182,-107374182,2023-03-14 10:25:25.723533
164,-44,-107374182,-107374182,2023-03-14 10:25:25.849941
165,-44,-107374182,-107374182,2023-03-14 10:25:25.988823
154,-44,-107374182,-107374182,2023-03-14 10:25:26.144996
163,-44,-107374182,-107374182,2023-03-14 10:25:26.286281
164,-44,-107374182,-107374182,2023-03-14 10:25:26.408735
159,-45,-107374182,-107374182,2023-03-14 10:25:26.549034
164,-44,-107374182,-107374182,2023-03-14 10:25:26.674835
164,-44,-107374182,-107374182,2023-03-14 10:25:26.815417
164,-44,-107374182,-107374182,2023-03-14 10:25:26.954634
163,-44,-107374182,-107374182,2023-03-14 10:25:27.078090
164,-44,-107374182,-107374182,2023-03-14 10:25:27.204616
164,-45,-107374182,-107374182,2023-03-14 10:25:27.343543
165,-45,-107374182,-107374182,2023-03-14 10:25:27.484060
