latency,RSSI,attn1,attn2,TIMESTAMP
296,-71,-107374182,30,2023-03-21 16:00:44.069780
281,-76,-107374182,32,2023-03-21 16:00:44.301268
291,-78,-107374182,34,2023-03-21 16:00:44.490677
288,-81,-107374182,38,2023-03-21 16:00:44.691575
295,-83,-107374182,40,2023-03-21 16:00:44.884669
290,-86,-107374182,42,2023-03-21 16:00:45.083322
279,-88,-107374182,46,2023-03-21 16:00:45.302970
290,-91,-107374182,48,2023-03-21 16:00:45.506902
294,-93,-107374182,52,2023-03-21 16:00:45.708585
292,-96,-107374182,54,2023-03-21 16:00:45.913097
254,-99,-107374182,56,2023-03-21 16:00:46.116713
176,-101,-107374182,60,2023-03-21 16:00:46.333330
176,-102,-107374182,60,2023-03-21 16:00:46.520446
176,-100,-107374182,58,2023-03-21 16:00:46.705792
97,-100,-107374182,56,2023-03-21 16:00:46.890425
36,-96,-107374182,52,2023-03-21 16:00:47.080393
158,-94,-107374182,50,2023-03-21 16:00:47.281676
168,-91,-107374182,48,2023-03-21 16:00:47.482050
168,-89,-107374182,44,2023-03-21 16:00:47.684800
152,-86,-107374182,42,2023-03-21 16:00:47.887220
159,-84,-107374182,40,2023-03-21 16:00:48.104029
165,-80,-107374182,36,2023-03-21 16:00:48.313391
167,-79,-107374182,34,2023-03-21 16:00:48.531034
167,-76,-107374182,30,2023-03-21 16:00:48.731781
167,-75,-107374182,28,2023-03-21 16:00:48.931468
167,-70,-107374182,26,2023-03-21 16:00:49.123269
167,-68,-107374182,22,2023-03-21 16:00:49.325148
167,-67,-107374182,20,2023-03-21 16:00:49.525826
167,-64,-107374182,20,2023-03-21 16:00:49.733340
167,-67,-107374182,24,2023-03-21 16:00:49.933177
167,-70,-107374182,26,2023-03-21 16:00:50.133892
166,-72,-107374182,28,2023-03-21 16:00:50.334670
164,-75,-107374182,32,2023-03-21 16:00:50.539288
167,-77,-107374182,34,2023-03-21 16:00:50.744573
167,-80,-107374182,36,2023-03-21 16:00:50.948260
167,-82,-107374182,40,2023-03-21 16:00:51.149134
166,-84,-107374182,42,2023-03-21 16:00:51.366803
167,-87,-107374182,46,2023-03-21 16:00:51.586876
167,-90,-107374182,48,2023-03-21 16:00:51.773018
164,-94,-107374182,50,2023-03-21 16:00:51.961407
167,-93,-107374182,52,2023-03-21 16:00:52.162709
158,-99,-107374182,56,2023-03-21 16:00:52.362840
125,-101,-107374182,58,2023-03-21 16:00:52.552169
48,-101,-107374182,60,2023-03-21 16:00:52.741395
48,-101,-107374182,58,2023-03-21 16:00:52.944010
78,-98,-107374182,56,2023-03-21 16:00:53.143695
23,-98,-107374182,54,2023-03-21 16:00:53.330952
133,-96,-107374182,52,2023-03-21 16:00:53.523188
149,-92,-107374182,48,2023-03-21 16:00:53.721857
150,-90,-107374182,46,2023-03-21 16:00:53.913833
149,-87,-107374182,44,2023-03-21 16:00:54.111331
146,-85,-107374182,40,2023-03-21 16:00:54.317450
149,-82,-107374182,38,2023-03-21 16:00:54.519450
149,-79,-107374182,36,2023-03-21 16:00:54.721780
149,-77,-107374182,32,2023-03-21 16:00:54.924623
150,-74,-107374182,30,2023-03-21 16:00:55.142511
149,-73,-107374182,26,2023-03-21 16:00:55.347344
149,-70,-107374182,24,2023-03-21 16:00:55.533732
150,-66,-107374182,22,2023-03-21 16:00:55.738314
150,-65,-107374182,20,2023-03-21 16:00:55.938685
149,-66,-107374182,22,2023-03-21 16:00:56.122871
150,-69,-107374182,24,2023-03-21 16:00:56.342092
