latency,RSSI,attn1,attn2,TIMESTAMP
224,-81,-107374182,24,2023-03-21 15:54:47.861535
222,-68,-107374182,26,2023-03-21 15:54:48.080576
223,-77,-107374182,38,2023-03-21 15:54:48.311069
223,-91,-107374182,50,2023-03-21 15:54:48.561529
114,-103,-107374182,56,2023-03-21 15:54:48.798349
198,-89,-107374182,44,2023-03-21 15:54:49.039262
200,-76,-107374182,32,2023-03-21 15:54:49.255299
199,-66,-107374182,20,2023-03-21 15:54:49.458995
199,-73,-107374182,34,2023-03-21 15:54:49.690034
199,-86,-107374182,46,2023-03-21 15:54:49.920340
198,-102,-107374182,58,2023-03-21 15:54:50.148338
50,-97,-107374182,52,2023-03-21 15:54:50.396602
198,-78,-107374182,32,2023-03-21 15:54:50.721935
195,-66,-107374182,22,2023-03-21 15:54:50.978001
197,-76,-107374182,34,2023-03-21 15:54:51.203526
196,-86,-107374182,50,2023-03-21 15:54:51.443976
175,-101,-107374182,60,2023-03-21 15:54:51.679320
167,-90,-107374182,44,2023-03-21 15:54:51.996284
157,-72,-107374182,24,2023-03-21 15:54:52.310968
172,-70,-107374182,30,2023-03-21 15:54:52.576946
164,-81,-107374182,38,2023-03-21 15:54:52.773757
171,-91,-107374182,50,2023-03-21 15:54:52.980281
142,-101,-107374182,60,2023-03-21 15:54:53.175626
47,-94,-107374182,48,2023-03-21 15:54:53.377999
171,-83,-107374182,36,2023-03-21 15:54:53.573339
171,-72,-107374182,28,2023-03-21 15:54:53.767265
171,-66,-107374182,22,2023-03-21 15:54:53.973797
170,-77,-107374182,34,2023-03-21 15:54:54.194990
170,-88,-107374182,50,2023-03-21 15:54:54.423517
170,-102,-107374182,60,2023-03-21 15:54:54.622721
160,-93,-107374182,48,2023-03-21 15:54:54.846159
304,-82,-107374182,36,2023-03-21 15:54:55.066185
303,-72,-107374182,24,2023-03-21 15:54:55.267440
290,-68,-107374182,26,2023-03-21 15:54:55.488231
304,-79,-107374182,38,2023-03-21 15:54:55.716653
303,-91,-107374182,50,2023-03-21 15:54:55.960957
268,-99,-107374182,56,2023-03-21 15:54:56.212519
301,-89,-107374182,44,2023-03-21 15:54:56.430104
302,-76,-107374182,32,2023-03-21 15:54:56.665196
299,-65,-107374182,22,2023-03-21 15:54:56.905122
302,-79,-107374182,38,2023-03-21 15:54:57.173118
298,-91,-107374182,50,2023-03-21 15:54:57.406314
296,-101,-107374182,60,2023-03-21 15:54:57.605796
163,-95,-107374182,48,2023-03-21 15:54:57.827372
278,-81,-107374182,36,2023-03-21 15:54:58.062511
279,-69,-107374182,24,2023-03-21 15:54:58.280891
278,-72,-107374182,30,2023-03-21 15:54:58.500161
268,-81,-107374182,42,2023-03-21 15:54:58.705875
275,-93,-107374182,54,2023-03-21 15:54:58.917444
263,-102,-107374182,60,2023-03-21 15:54:59.128204
275,-92,-107374182,48,2023-03-21 15:54:59.315547
277,-82,-107374182,36,2023-03-21 15:54:59.532607
272,-70,-107374182,24,2023-03-21 15:54:59.736370
277,-69,-107374182,26,2023-03-21 15:54:59.938819
276,-78,-107374182,38,2023-03-21 15:55:00.148815
276,-89,-107374182,50,2023-03-21 15:55:00.357750
258,-101,-107374182,60,2023-03-21 15:55:00.559271
141,-94,-107374182,48,2023-03-21 15:55:00.764591
224,-82,-107374182,36,2023-03-21 15:55:00.969380
228,-72,-107374182,28,2023-03-21 15:55:01.169334
228,-67,-107374182,22,2023-03-21 15:55:01.377100
223,-76,-107374182,34,2023-03-21 15:55:01.576462
220,-87,-107374182,46,2023-03-21 15:55:01.791058
217,-101,-107374182,58,2023-03-21 15:55:02.012575
46,-93,-107374182,48,2023-03-21 15:55:02.241257
179,-84,-107374182,36,2023-03-21 15:55:02.441588
179,-72,-107374182,28,2023-03-21 15:55:02.644640
168,-68,-107374182,26,2023-03-21 15:55:02.868519
173,-78,-107374182,38,2023-03-21 15:55:03.083864
178,-90,-107374182,50,2023-03-21 15:55:03.301445
133,-101,-107374182,60,2023-03-21 15:55:03.500427
199,-95,-107374182,48,2023-03-21 15:55:03.724223
301,-82,-107374182,36,2023-03-21 15:55:03.944173
303,-73,-107374182,24,2023-03-21 15:55:04.159754
294,-68,-107374182,26,2023-03-21 15:55:04.370265
299,-78,-107374182,38,2023-03-21 15:55:04.571014
303,-89,-107374182,50,2023-03-21 15:55:04.773929
281,-100,-107374182,60,2023-03-21 15:55:04.994735
202,-93,-107374182,48,2023-03-21 15:55:05.209439
304,-83,-107374182,36,2023-03-21 15:55:05.412876
303,-71,-107374182,24,2023-03-21 15:55:05.631325
303,-67,-107374182,26,2023-03-21 15:55:05.825816
303,-78,-107374182,38,2023-03-21 15:55:06.049782
302,-90,-107374182,50,2023-03-21 15:55:06.264033
287,-101,-107374182,60,2023-03-21 15:55:06.470673
143,-94,-107374182,48,2023-03-21 15:55:06.688759
279,-84,-107374182,36,2023-03-21 15:55:06.894231
279,-73,-107374182,24,2023-03-21 15:55:07.110325
278,-67,-107374182,26,2023-03-21 15:55:07.326548
278,-80,-107374182,38,2023-03-21 15:55:07.548144
278,-89,-107374182,50,2023-03-21 15:55:07.735458
262,-101,-107374182,58,2023-03-21 15:55:07.928207
100,-96,-107374182,52,2023-03-21 15:55:08.146685
220,-84,-107374182,36,2023-03-21 15:55:08.365324
230,-73,-107374182,28,2023-03-21 15:55:08.570717
230,-67,-107374182,26,2023-03-21 15:55:08.790508
222,-77,-107374182,38,2023-03-21 15:55:09.007768
230,-88,-107374182,50,2023-03-21 15:55:09.206549
220,-101,-107374182,60,2023-03-21 15:55:09.413242
102,-95,-107374182,48,2023-03-21 15:55:09.634126
227,-83,-107374182,36,2023-03-21 15:55:09.848242
228,-72,-107374182,24,2023-03-21 15:55:10.049730
222,-67,-107374182,22,2023-03-21 15:55:10.256123
228,-76,-107374182,34,2023-03-21 15:55:10.454859
227,-88,-107374182,46,2023-03-21 15:55:10.657754
227,-101,-107374182,58,2023-03-21 15:55:10.864227
78,-95,-107374182,52,2023-03-21 15:55:11.070296
203,-86,-107374182,40,2023-03-21 15:55:11.274395
198,-75,-107374182,28,2023-03-21 15:55:11.494047
203,-66,-107374182,22,2023-03-21 15:55:11.691738
197,-73,-107374182,34,2023-03-21 15:55:11.909489
202,-86,-107374182,46,2023-03-21 15:55:12.127803
194,-100,-107374182,58,2023-03-21 15:55:12.344947
49,-95,-107374182,52,2023-03-21 15:55:12.547717
155,-85,-107374182,40,2023-03-21 15:55:12.762970
144,-74,-107374182,28,2023-03-21 15:55:12.972524
149,-65,-107374182,22,2023-03-21 15:55:13.186043
154,-76,-107374182,34,2023-03-21 15:55:13.385617
143,-84,-107374182,46,2023-03-21 15:55:13.592343
152,-99,-107374182,58,2023-03-21 15:55:13.780993
132,-100,-107374182,56,2023-03-21 15:55:13.966801
258,-92,-107374182,44,2023-03-21 15:55:14.155052
261,-81,-107374182,32,2023-03-21 15:55:14.356264
243,-67,-107374182,20,2023-03-21 15:55:14.576341
261,-71,-107374182,30,2023-03-21 15:55:14.796378
260,-85,-107374182,42,2023-03-21 15:55:15.010427
261,-95,-107374182,54,2023-03-21 15:55:15.227593
194,-101,-107374182,56,2023-03-21 15:55:15.413241
260,-92,-107374182,44,2023-03-21 15:55:15.618932
261,-80,-107374182,36,2023-03-21 15:55:15.823535
260,-69,-107374182,24,2023-03-21 15:55:16.027928
260,-69,-107374182,26,2023-03-21 15:55:16.232778
259,-81,-107374182,38,2023-03-21 15:55:16.435099
253,-92,-107374182,50,2023-03-21 15:55:16.642209
247,-103,-107374182,60,2023-03-21 15:55:16.859424
174,-92,-107374182,48,2023-03-21 15:55:17.077863
260,-81,-107374182,36,2023-03-21 15:55:17.296637
260,-70,-107374182,24,2023-03-21 15:55:17.516439
259,-71,-107374182,30,2023-03-21 15:55:17.753453
259,-83,-107374182,42,2023-03-21 15:55:17.988551
246,-94,-107374182,54,2023-03-21 15:55:18.189264
219,-102,-107374182,56,2023-03-21 15:55:18.391185
213,-90,-107374182,44,2023-03-21 15:55:18.599025
211,-81,-107374182,32,2023-03-21 15:55:18.798190
209,-70,-107374182,20,2023-03-21 15:55:18.999696
