latency,RSSI,attn1,attn2,TIMESTAMP
166,-73,-107374182,26,2023-03-20 14:40:32.401564
166,-77,-107374182,28,2023-03-20 14:40:32.805401
161,-72,-107374182,30,2023-03-20 14:40:33.071579
165,-73,-107374182,32,2023-03-20 14:40:33.329283
165,-75,-107374182,34,2023-03-20 14:40:33.623206
160,-76,-107374182,34,2023-03-20 14:40:33.882455
162,-77,-107374182,36,2023-03-20 14:40:34.195606
166,-79,-107374182,38,2023-03-20 14:40:34.451830
165,-81,-107374182,40,2023-03-20 14:40:34.742000
158,-82,-107374182,42,2023-03-20 14:40:34.980656
165,-82,-107374182,42,2023-03-20 14:40:35.246605
165,-85,-107374182,44,2023-03-20 14:40:35.577240
165,-87,-107374182,46,2023-03-20 14:40:35.861232
153,-89,-107374182,48,2023-03-20 14:40:36.218754
165,-90,-107374182,50,2023-03-20 14:40:36.457686
151,-92,-107374182,52,2023-03-20 14:40:36.770643
165,-93,-107374182,52,2023-03-20 14:40:37.006401
163,-94,-107374182,54,2023-03-20 14:40:37.291267
162,-97,-107374182,56,2023-03-20 14:40:37.535831
165,-98,-107374182,58,2023-03-20 14:40:37.796359
165,-98,-107374182,58,2023-03-20 14:40:38.022385
103,-99,-107374182,60,2023-03-20 14:40:38.282581
11,-103,-107374182,60,2023-03-20 14:40:38.532202
11,-103,-107374182,60,2023-03-20 14:40:38.810717
297,-99,-107374182,58,2023-03-20 14:40:39.083078
422,-97,-107374182,56,2023-03-20 14:40:39.384257
419,-94,-107374182,54,2023-03-20 14:40:39.641036
415,-93,-107374182,52,2023-03-20 14:40:39.878741
420,-92,-107374182,52,2023-03-20 14:40:40.126519
410,-92,-107374182,50,2023-03-20 14:40:40.358729
420,-89,-107374182,48,2023-03-20 14:40:40.592272
421,-90,-107374182,48,2023-03-20 14:40:40.826993
419,-87,-107374182,46,2023-03-20 14:40:41.089698
416,-84,-107374182,44,2023-03-20 14:40:41.342419
418,-87,-107374182,42,2023-03-20 14:40:41.612088
412,-85,-107374182,42,2023-03-20 14:40:41.925631
417,-84,-107374182,40,2023-03-20 14:40:42.158006
