latency,RSSI,attn1,attn2,TIMESTAMP
195,-95,-107374182,52,2023-03-20 11:43:14.511369
191,-92,-107374182,50,2023-03-20 11:43:14.762153
192,-91,-107374182,50,2023-03-20 11:43:14.958183
193,-90,-107374182,48,2023-03-20 11:43:15.161282
194,-89,-107374182,46,2023-03-20 11:43:15.375643
193,-87,-107374182,46,2023-03-20 11:43:15.581179
194,-87,-107374182,44,2023-03-20 11:43:15.788864
195,-86,-107374182,44,2023-03-20 11:43:15.994110
194,-84,-107374182,42,2023-03-20 11:43:16.198330
194,-84,-107374182,42,2023-03-20 11:43:16.405750
190,-82,-107374182,40,2023-03-20 11:43:16.612439
194,-80,-107374182,38,2023-03-20 11:43:16.822823
193,-81,-107374182,38,2023-03-20 11:43:17.025594
194,-79,-107374182,36,2023-03-20 11:43:17.209464
194,-79,-107374182,36,2023-03-20 11:43:17.405149
193,-77,-107374182,34,2023-03-20 11:43:17.608500
193,-78,-107374182,32,2023-03-20 11:43:17.824557
194,-75,-107374182,32,2023-03-20 11:43:18.026560
194,-72,-107374182,30,2023-03-20 11:43:18.242145
184,-73,-107374182,30,2023-03-20 11:43:18.450405
195,-71,-107374182,28,2023-03-20 11:43:18.655799
193,-72,-107374182,26,2023-03-20 11:43:18.860581
190,-68,-107374182,26,2023-03-20 11:43:19.064978
194,-68,-107374182,24,2023-03-20 11:43:19.263485
193,-67,-107374182,24,2023-03-20 11:43:19.527890
191,-71,-107374182,22,2023-03-20 11:43:19.831989
192,-72,-107374182,20,2023-03-20 11:43:20.289099
192,-73,-107374182,22,2023-03-20 11:43:20.756532
192,-76,-107374182,24,2023-03-20 11:43:21.205248
191,-77,-107374182,26,2023-03-20 11:43:21.658357
192,-73,-107374182,28,2023-03-20 11:43:21.918948
