latency,RSSI,attn1,attn2,TIMESTAMP
391,-78,-107374182,38,2023-03-20 14:43:16.679163
384,-80,-107374182,40,2023-03-20 14:43:16.913333
384,-81,-107374182,42,2023-03-20 14:43:17.094017
381,-82,-107374182,42,2023-03-20 14:43:17.288401
388,-85,-107374182,44,2023-03-20 14:43:17.495660
356,-85,-107374182,44,2023-03-20 14:43:17.710264
378,-88,-107374182,46,2023-03-20 14:43:17.910409
373,-86,-107374182,48,2023-03-20 14:43:18.105760
386,-88,-107374182,48,2023-03-20 14:43:18.311998
381,-91,-107374182,50,2023-03-20 14:43:18.510853
376,-91,-107374182,50,2023-03-20 14:43:18.712901
384,-93,-107374182,52,2023-03-20 14:43:18.918349
379,-93,-107374182,52,2023-03-20 14:43:19.139491
383,-95,-107374182,54,2023-03-20 14:43:19.338693
373,-94,-107374182,56,2023-03-20 14:43:19.530254
379,-96,-107374182,56,2023-03-20 14:43:19.726857
373,-98,-107374182,58,2023-03-20 14:43:19.921224
337,-99,-107374182,58,2023-03-20 14:43:20.136794
317,-102,-107374182,60,2023-03-20 14:43:20.347150
183,-100,-107374182,60,2023-03-20 14:43:20.542398
56,-101,-107374182,60,2023-03-20 14:43:20.735597
56,-102,-107374182,58,2023-03-20 14:43:20.929730
354,-97,-107374182,58,2023-03-20 14:43:21.122362
458,-97,-107374182,56,2023-03-20 14:43:21.319433
152,-97,-107374182,56,2023-03-20 14:43:21.522524
151,-94,-107374182,54,2023-03-20 14:43:21.727970
144,-93,-107374182,54,2023-03-20 14:43:21.957590
154,-92,-107374182,52,2023-03-20 14:43:22.190598
153,-91,-107374182,50,2023-03-20 14:43:22.402865
153,-90,-107374182,50,2023-03-20 14:43:22.625962
154,-88,-107374182,48,2023-03-20 14:43:22.852993
155,-87,-107374182,46,2023-03-20 14:43:23.076381
154,-86,-107374182,46,2023-03-20 14:43:23.278972
144,-84,-107374182,44,2023-03-20 14:43:23.488060
155,-84,-107374182,44,2023-03-20 14:43:23.689836
152,-82,-107374182,42,2023-03-20 14:43:23.894554
148,-81,-107374182,40,2023-03-20 14:43:24.101008
151,-80,-107374182,40,2023-03-20 14:43:24.305916
154,-79,-107374182,38,2023-03-20 14:43:24.519368
154,-80,-107374182,38,2023-03-20 14:43:24.723017
155,-77,-107374182,36,2023-03-20 14:43:24.949141
152,-76,-107374182,34,2023-03-20 14:43:25.169097
153,-75,-107374182,34,2023-03-20 14:43:25.384254
150,-74,-107374182,32,2023-03-20 14:43:25.618629
154,-73,-107374182,30,2023-03-20 14:43:25.823742
153,-72,-107374182,30,2023-03-20 14:43:26.037427
154,-72,-107374182,30,2023-03-20 14:43:26.239393
154,-74,-107374182,30,2023-03-20 14:43:26.452377
155,-76,-107374182,32,2023-03-20 14:43:26.655183
156,-76,-107374182,32,2023-03-20 14:43:26.842927
146,-77,-107374182,34,2023-03-20 14:43:27.052325
154,-80,-107374182,36,2023-03-20 14:43:27.260331
154,-81,-107374182,36,2023-03-20 14:43:27.462621
150,-85,-107374182,38,2023-03-20 14:43:27.678410
154,-82,-107374182,38,2023-03-20 14:43:27.894964
149,-82,-107374182,40,2023-03-20 14:43:28.117239
154,-85,-107374182,42,2023-03-20 14:43:28.321787
152,-85,-107374182,42,2023-03-20 14:43:28.524591
153,-85,-107374182,44,2023-03-20 14:43:28.739484
154,-87,-107374182,46,2023-03-20 14:43:28.961177
154,-89,-107374182,46,2023-03-20 14:43:29.168843
150,-92,-107374182,48,2023-03-20 14:43:29.395829
141,-92,-107374182,48,2023-03-20 14:43:29.612520
149,-94,-107374182,50,2023-03-20 14:43:29.812786
153,-92,-107374182,52,2023-03-20 14:43:30.024561
150,-93,-107374182,52,2023-03-20 14:43:30.243416
152,-95,-107374182,54,2023-03-20 14:43:30.458437
142,-95,-107374182,54,2023-03-20 14:43:30.668791
134,-97,-107374182,56,2023-03-20 14:43:30.872068
151,-98,-107374182,58,2023-03-20 14:43:31.092107
136,-99,-107374182,58,2023-03-20 14:43:31.299743
102,-100,-107374182,60,2023-03-20 14:43:31.524357
102,-102,-107374182,60,2023-03-20 14:43:31.726165
102,-102,-107374182,60,2023-03-20 14:43:31.936971
102,-100,-107374182,58,2023-03-20 14:43:32.146103
101,-99,-107374182,58,2023-03-20 14:43:32.363206
147,-98,-107374182,56,2023-03-20 14:43:32.574866
413,-97,-107374182,56,2023-03-20 14:43:32.791727
418,-96,-107374182,54,2023-03-20 14:43:32.999292
418,-95,-107374182,52,2023-03-20 14:43:33.212883
419,-94,-107374182,52,2023-03-20 14:43:33.446191
417,-92,-107374182,50,2023-03-20 14:43:33.664444
411,-92,-107374182,48,2023-03-20 14:43:33.886556
415,-91,-107374182,48,2023-03-20 14:43:34.101690
418,-89,-107374182,46,2023-03-20 14:43:34.304406
417,-88,-107374182,46,2023-03-20 14:43:34.506066
