latency,RSSI,TIMESTAMP
latency,RSSI,TIMESTAMP
latency,RSSI,TIMESTAMP
latency,RSSI,TIMESTAMP
380,-58,-107364352.0,-107364352.0,2023-03-09 09:02:49.497399
431,-58,-107364352.0,-107364352.0,2023-03-09 09:02:49.655322
431,-58,-107364352.0,-107364352.0,2023-03-09 09:02:49.819321
431,-58,-107364352.0,-107364352.0,2023-03-09 09:02:49.974490
431,-69,-107364352.0,-107364352.0,2023-03-09 09:02:50.145351
431,-98,-107364352.0,-107364352.0,2023-03-09 09:02:50.304596
345,-89,-107364352.0,-107364352.0,2023-03-09 09:02:50.481804
155,-85,-107364352.0,-107364352.0,2023-03-09 09:02:50.640153
145,-81,-107364352.0,-107364352.0,2023-03-09 09:02:50.794777
149,-77,-107364352.0,-107364352.0,2023-03-09 09:02:50.934472
148,-75,-107364352.0,-107364352.0,2023-03-09 09:02:51.123658
148,-75,-107364352.0,-107364352.0,2023-03-09 09:02:51.309145
150,-80,-107364352.0,-107364352.0,2023-03-09 09:02:51.454748
150,-83,-107364352.0,-107364352.0,2023-03-09 09:02:51.635516
153,-84,-107364352.0,-107364352.0,2023-03-09 09:02:51.791773
144,-86,-107364352.0,-107364352.0,2023-03-09 09:02:51.943690
154,-89,-107364352.0,-107364352.0,2023-03-09 09:02:52.131063
148,-94,-107364352.0,-107364352.0,2023-03-09 09:02:52.282360
140,-98,-107364352.0,-107364352.0,2023-03-09 09:02:52.438088
100,-102,-107364352.0,-107364352.0,2023-03-09 09:02:52.608157
100,-103,-107364352.0,-107364352.0,2023-03-09 09:02:52.748814
100,-103,-107364352.0,-107364352.0,2023-03-09 09:02:52.907576
150,-57,-107364352.0,-107364352.0,2023-03-09 09:02:53.059251
425,-61,-107364352.0,-107364352.0,2023-03-09 09:02:53.199879
425,-61,-107364352.0,-107364352.0,2023-03-09 09:02:53.378625
425,-61,-107364352.0,-107364352.0,2023-03-09 09:02:53.542845
425,-71,-107364352.0,-107364352.0,2023-03-09 09:02:53.689254
425,-71,-107364352.0,-107364352.0,2023-03-09 09:02:53.824610
425,-96,-107364352.0,-107364352.0,2023-03-09 09:02:53.991484
323,-88,-107364352.0,-107364352.0,2023-03-09 09:02:54.162848
161,-85,-107364352.0,-107364352.0,2023-03-09 09:02:54.326226
152,-80,-107364352.0,-107364352.0,2023-03-09 09:02:54.482917
158,-78,-107364352.0,-107364352.0,2023-03-09 09:02:54.654358
156,-73,-107364352.0,-107364352.0,2023-03-09 09:02:54.835014
160,-75,-107364352.0,-107364352.0,2023-03-09 09:02:54.998145
161,-81,-107364352.0,-107364352.0,2023-03-09 09:02:55.162405
163,-84,-107364352.0,-107364352.0,2023-03-09 09:02:55.334831
160,-85,-107364352.0,-107364352.0,2023-03-09 09:02:55.480328
162,-86,-107364352.0,-107364352.0,2023-03-09 09:02:55.640944
162,-89,-107364352.0,-107364352.0,2023-03-09 09:02:55.802566
158,-93,-107364352.0,-107364352.0,2023-03-09 09:02:55.962749
155,-99,-107364352.0,-107364352.0,2023-03-09 09:02:56.138048
155,-102,-107364352.0,-107364352.0,2023-03-09 09:02:56.283754
155,-102,-107364352.0,-107364352.0,2023-03-09 09:02:56.433641
155,-102,-107364352.0,-107364352.0,2023-03-09 09:02:56.589609
150,-57,-107364352.0,-107364352.0,2023-03-09 09:02:56.778608
429,-61,-107364352.0,-107364352.0,2023-03-09 09:02:56.932510
429,-61,-107364352.0,-107364352.0,2023-03-09 09:02:57.094014
429,-61,-107364352.0,-107364352.0,2023-03-09 09:02:57.239056
429,-61,-107364352.0,-107364352.0,2023-03-09 09:02:57.384796
429,-71,-107364352.0,-107364352.0,2023-03-09 09:02:57.533711
429,-92,-107364352.0,-107364352.0,2023-03-09 09:02:57.691669
305,-88,-107364352.0,-107364352.0,2023-03-09 09:02:57.880775
442,-85,-107364352.0,-107364352.0,2023-03-09 09:02:58.060796
442,-80,-107364352.0,-107364352.0,2023-03-09 09:02:58.207566
444,-77,-107364352.0,-107364352.0,2023-03-09 09:02:58.361876
440,-74,-107364352.0,-107364352.0,2023-03-09 09:02:58.511983
440,-75,-107364352.0,-107364352.0,2023-03-09 09:02:58.657734
442,-80,-107364352.0,-107364352.0,2023-03-09 09:02:58.807247
443,-84,-107364352.0,-107364352.0,2023-03-09 09:02:58.965128
441,-86,-107364352.0,-107364352.0,2023-03-09 09:02:59.104905
442,-84,-107364352.0,-107364352.0,2023-03-09 09:02:59.269607
442,-88,-107364352.0,-107364352.0,2023-03-09 09:02:59.423941
437,-91,-107364352.0,-107364352.0,2023-03-09 09:02:59.580651
435,-97,-107364352.0,-107364352.0,2023-03-09 09:02:59.748064
393,-100,-107364352.0,-107364352.0,2023-03-09 09:02:59.896312
393,-104,-107364352.0,-107364352.0,2023-03-09 09:03:00.051272
393,-106,-107364352.0,-107364352.0,2023-03-09 09:03:00.212616
393,-106,-107364352.0,-107364352.0,2023-03-09 09:03:00.365310
323,-58,-107364352.0,-107364352.0,2023-03-09 09:03:00.526978
381,-59,-107364352.0,-107364352.0,2023-03-09 09:03:00.689889
381,-59,-107364352.0,-107364352.0,2023-03-09 09:03:00.848808
381,-59,-107364352.0,-107364352.0,2023-03-09 09:03:00.994915
381,-70,-107364352.0,-107364352.0,2023-03-09 09:03:01.167724
381,-77,-107364352.0,-107364352.0,2023-03-09 09:03:01.324610
186,-90,-107364352.0,-107364352.0,2023-03-09 09:03:01.496212
457,-86,-107364352.0,-107364352.0,2023-03-09 09:03:01.662640
170,-83,-107364352.0,-107364352.0,2023-03-09 09:03:01.816936
171,-81,-107364352.0,-107364352.0,2023-03-09 09:03:01.969713
173,-77,-107364352.0,-107364352.0,2023-03-09 09:03:02.135146
168,-72,-107364352.0,-107364352.0,2023-03-09 09:03:02.304111
172,-81,-107364352.0,-107364352.0,2023-03-09 09:03:02.484007
172,-85,-107364352.0,-107364352.0,2023-03-09 09:03:02.647181
171,-87,-107364352.0,-107364352.0,2023-03-09 09:03:02.802085
171,-87,-107364352.0,-107364352.0,2023-03-09 09:03:02.958182
171,-89,-107364352.0,-107364352.0,2023-03-09 09:03:03.126547
166,-93,-107364352.0,-107364352.0,2023-03-09 09:03:03.283065
167,-100,-107364352.0,-107364352.0,2023-03-09 09:03:03.437197
145,-100,-107364352.0,-107364352.0,2023-03-09 09:03:03.595210
145,-102,-107364352.0,-107364352.0,2023-03-09 09:03:03.782990
145,-102,-107364352.0,-107364352.0,2023-03-09 09:03:03.963920
208,-59,-107364352.0,-107364352.0,2023-03-09 09:03:04.174333
440,-59,-107364352.0,-107364352.0,2023-03-09 09:03:04.339160
440,-59,-107364352.0,-107364352.0,2023-03-09 09:03:04.506951
440,-59,-107364352.0,-107364352.0,2023-03-09 09:03:04.659554
440,-70,-107364352.0,-107364352.0,2023-03-09 09:03:04.818734
440,-77,-107364352.0,-107364352.0,2023-03-09 09:03:04.957098
150,-93,-107364352.0,-107364352.0,2023-03-09 09:03:05.126660
361,-88,-107364352.0,-107364352.0,2023-03-09 09:03:05.311271
411,-85,-107364352.0,-107364352.0,2023-03-09 09:03:05.494120
389,-80,-107364352.0,-107364352.0,2023-03-09 09:03:05.704990
388,-76,-107364352.0,-107364352.0,2023-03-09 09:03:05.869242
414,-73,-107364352.0,-107364352.0,2023-03-09 09:03:06.027708
394,-82,-107364352.0,-107364352.0,2023-03-09 09:03:06.211170
420,-86,-107364352.0,-107364352.0,2023-03-09 09:03:06.377193
420,-82,-107364352.0,-107364352.0,2023-03-09 09:03:06.536469
412,-88,-107364352.0,-107364352.0,2023-03-09 09:03:06.680003
416,-89,-107364352.0,-107364352.0,2023-03-09 09:03:06.876136
414,-97,-107364352.0,-107364352.0,2023-03-09 09:03:07.039905
400,-98,-107364352.0,-107364352.0,2023-03-09 09:03:07.185846
400,-103,-107364352.0,-107364352.0,2023-03-09 09:03:07.342585
400,-102,-107364352.0,-107364352.0,2023-03-09 09:03:07.496034
400,-102,-107364352.0,-107364352.0,2023-03-09 09:03:07.649613
400,-57,-107364352.0,-107364352.0,2023-03-09 09:03:07.828203
373,-58,-107364352.0,-107364352.0,2023-03-09 09:03:07.992373
373,-58,-107364352.0,-107364352.0,2023-03-09 09:03:08.162797
373,-58,-107364352.0,-107364352.0,2023-03-09 09:03:08.309384
373,-68,-107364352.0,-107364352.0,2023-03-09 09:03:08.486907
373,-68,-107364352.0,-107364352.0,2023-03-09 09:03:08.624457
373,-97,-107364352.0,-107364352.0,2023-03-09 09:03:08.794001
397,-89,-107364352.0,-107364352.0,2023-03-09 09:03:08.939732
443,-87,-107364352.0,-107364352.0,2023-03-09 09:03:09.088087
439,-81,-107364352.0,-107364352.0,2023-03-09 09:03:09.257707
438,-77,-107364352.0,-107364352.0,2023-03-09 09:03:09.437698
434,-75,-107364352.0,-107364352.0,2023-03-09 09:03:09.600665
437,-75,-107364352.0,-107364352.0,2023-03-09 09:03:09.761457
439,-81,-107364352.0,-107364352.0,2023-03-09 09:03:09.917219
429,-86,-107364352.0,-107364352.0,2023-03-09 09:03:10.072004
429,-85,-107364352.0,-107364352.0,2023-03-09 09:03:10.254576
434,-87,-107364352.0,-107364352.0,2023-03-09 09:03:10.399299
436,-91,-107364352.0,-107364352.0,2023-03-09 09:03:10.578114
437,-97,-107364352.0,-107364352.0,2023-03-09 09:03:10.758245
430,-100,-107364352.0,-107364352.0,2023-03-09 09:03:10.897296
430,-102,-107364352.0,-107364352.0,2023-03-09 09:03:11.042062
430,-102,-107364352.0,-107364352.0,2023-03-09 09:03:11.210798
430,-102,-107364352.0,-107364352.0,2023-03-09 09:03:11.372384
272,-58,-107364352.0,-107364352.0,2023-03-09 09:03:11.560240
425,-59,-107364352.0,-107364352.0,2023-03-09 09:03:11.705406
425,-59,-107364352.0,-107364352.0,2023-03-09 09:03:11.869285
425,-59,-107364352.0,-107364352.0,2023-03-09 09:03:12.018361
425,-71,-107364352.0,-107364352.0,2023-03-09 09:03:12.172464
425,-80,-107364352.0,-107364352.0,2023-03-09 09:03:12.336797
150,-93,-107364352.0,-107364352.0,2023-03-09 09:03:12.483152
452,-89,-107364352.0,-107364352.0,2023-03-09 09:03:12.630838
172,-85,-107364352.0,-107364352.0,2023-03-09 09:03:12.776914
171,-82,-107364352.0,-107364352.0,2023-03-09 09:03:12.917552
167,-79,-107364352.0,-107364352.0,2023-03-09 09:03:13.080685
165,-75,-107364352.0,-107364352.0,2023-03-09 09:03:13.267081
170,-73,-107364352.0,-107364352.0,2023-03-09 09:03:13.440072
170,-81,-107364352.0,-107364352.0,2023-03-09 09:03:13.594485
158,-86,-107364352.0,-107364352.0,2023-03-09 09:03:13.756041
170,-85,-107364352.0,-107364352.0,2023-03-09 09:03:13.909328
166,-87,-107364352.0,-107364352.0,2023-03-09 09:03:14.063006
168,-92,-107364352.0,-107364352.0,2023-03-09 09:03:14.204236
latency,RSSI,attn1,attn2,TIMESTAMP
442,-59,-107364352.0,-107364352.0,2023-03-09 09:04:07.209857
442,-59,-107364352.0,-107364352.0,2023-03-09 09:04:07.482565
442,-77,-107364352.0,-107364352.0,2023-03-09 09:04:07.662905
159,-92,-107364352.0,-107364352.0,2023-03-09 09:04:07.854541
443,-87,-107364352.0,-107364352.0,2023-03-09 09:04:08.035385
444,-85,-107364352.0,-107364352.0,2023-03-09 09:04:08.218220
444,-81,-107364352.0,-107364352.0,2023-03-09 09:04:08.426039
446,-75,-107364352.0,-107364352.0,2023-03-09 09:04:08.630584
441,-72,-107364352.0,-107364352.0,2023-03-09 09:04:08.805183
440,-82,-107364352.0,-107364352.0,2023-03-09 09:04:08.976757
441,-82,-107364352.0,-107364352.0,2023-03-09 09:04:09.164814
440,-84,-107364352.0,-107364352.0,2023-03-09 09:04:09.316440
439,-88,-107364352.0,-107364352.0,2023-03-09 09:04:09.456988
443,-91,-107364352.0,-107364352.0,2023-03-09 09:04:09.594267
433,-94,-107364352.0,-107364352.0,2023-03-09 09:04:09.754425
443,-98,-107364352.0,-107364352.0,2023-03-09 09:04:09.912016
378,-104,-107364352.0,-107364352.0,2023-03-09 09:04:10.050102
378,-105,-107364352.0,-107364352.0,2023-03-09 09:04:10.197551
378,-105,-107364352.0,-107364352.0,2023-03-09 09:04:10.351340
378,-56,-107364352.0,-107364352.0,2023-03-09 09:04:10.525001
150,-62,-107364352.0,-107364352.0,2023-03-09 09:04:10.687536
159,-62,-107364352.0,-107364352.0,2023-03-09 09:04:10.830796
159,-62,-107364352.0,-107364352.0,2023-03-09 09:04:10.978417
159,-62,-107364352.0,-107364352.0,2023-03-09 09:04:11.139067
159,-74,-107364352.0,-107364352.0,2023-03-09 09:04:11.316302
159,-99,-107364352.0,-107364352.0,2023-03-09 09:04:11.477955
282,-88,-107364352.0,-107364352.0,2023-03-09 09:04:11.628454
437,-85,-107364352.0,-107364352.0,2023-03-09 09:04:11.790617
421,-82,-107364352.0,-107364352.0,2023-03-09 09:04:11.964062
437,-78,-107364352.0,-107364352.0,2023-03-09 09:04:12.110823
436,-75,-107364352.0,-107364352.0,2023-03-09 09:04:12.262242
437,-73,-107364352.0,-107364352.0,2023-03-09 09:04:12.411616
432,-80,-107364352.0,-107364352.0,2023-03-09 09:04:12.560643
432,-82,-107364352.0,-107364352.0,2023-03-09 09:04:12.716097
433,-87,-107364352.0,-107364352.0,2023-03-09 09:04:12.900698
436,-84,-107364352.0,-107364352.0,2023-03-09 09:04:13.042667
437,-87,-107364352.0,-107364352.0,2023-03-09 09:04:13.176168
437,-91,-107364352.0,-107364352.0,2023-03-09 09:04:13.331857
436,-97,-107364352.0,-107364352.0,2023-03-09 09:04:13.471717
427,-99,-107364352.0,-107364352.0,2023-03-09 09:04:13.624455
427,-102,-107364352.0,-107364352.0,2023-03-09 09:04:13.769195
427,-103,-107364352.0,-107364352.0,2023-03-09 09:04:13.929296
427,-103,-107364352.0,-107364352.0,2023-03-09 09:04:14.093506
150,-53,-107364352.0,-107364352.0,2023-03-09 09:04:14.240425
443,-62,-107364352.0,-107364352.0,2023-03-09 09:04:14.400221
443,-62,-107364352.0,-107364352.0,2023-03-09 09:04:14.566276
443,-62,-107364352.0,-107364352.0,2023-03-09 09:04:14.712204
443,-72,-107364352.0,-107364352.0,2023-03-09 09:04:14.867289
443,-78,-107364352.0,-107364352.0,2023-03-09 09:04:15.019876
150,-94,-107364352.0,-107364352.0,2023-03-09 09:04:15.178100
428,-88,-107364352.0,-107364352.0,2023-03-09 09:04:15.345812
445,-84,-107364352.0,-107364352.0,2023-03-09 09:04:15.507056
447,-80,-107364352.0,-107364352.0,2023-03-09 09:04:15.688376
445,-77,-107364352.0,-107364352.0,2023-03-09 09:04:15.831669
447,-73,-107364352.0,-107364352.0,2023-03-09 09:04:15.991309
443,-76,-107364352.0,-107364352.0,2023-03-09 09:04:16.156440
441,-80,-107364352.0,-107364352.0,2023-03-09 09:04:16.325641
444,-83,-107364352.0,-107364352.0,2023-03-09 09:04:16.483950
443,-88,-107364352.0,-107364352.0,2023-03-09 09:04:16.644163
447,-86,-107364352.0,-107364352.0,2023-03-09 09:04:16.812474
445,-89,-107364352.0,-107364352.0,2023-03-09 09:04:16.962196
446,-93,-107364352.0,-107364352.0,2023-03-09 09:04:17.131659
441,-98,-107364352.0,-107364352.0,2023-03-09 09:04:17.283883
401,-102,-107364352.0,-107364352.0,2023-03-09 09:04:17.450181
401,-103,-107364352.0,-107364352.0,2023-03-09 09:04:17.616285
401,-103,-107364352.0,-107364352.0,2023-03-09 09:04:17.785159
222,-56,-107364352.0,-107364352.0,2023-03-09 09:04:17.961822
391,-58,-107364352.0,-107364352.0,2023-03-09 09:04:18.129917
391,-58,-107364352.0,-107364352.0,2023-03-09 09:04:18.274080
391,-58,-107364352.0,-107364352.0,2023-03-09 09:04:18.429156
391,-70,-107364352.0,-107364352.0,2023-03-09 09:04:18.588540
391,-70,-107364352.0,-107364352.0,2023-03-09 09:04:18.746146
157,-91,-107364352.0,-107364352.0,2023-03-09 09:04:18.912545
441,-88,-107364352.0,-107364352.0,2023-03-09 09:04:19.053165
175,-83,-107364352.0,-107364352.0,2023-03-09 09:04:19.213115
174,-80,-107364352.0,-107364352.0,2023-03-09 09:04:19.380186
174,-77,-107364352.0,-107364352.0,2023-03-09 09:04:19.539339
167,-73,-107364352.0,-107364352.0,2023-03-09 09:04:19.717929
172,-77,-107364352.0,-107364352.0,2023-03-09 09:04:19.910979
171,-81,-107364352.0,-107364352.0,2023-03-09 09:04:20.056645
172,-83,-107364352.0,-107364352.0,2023-03-09 09:04:20.228003
174,-87,-107364352.0,-107364352.0,2023-03-09 09:04:20.390810
174,-86,-107364352.0,-107364352.0,2023-03-09 09:04:20.562620
174,-90,-107364352.0,-107364352.0,2023-03-09 09:04:20.721024
175,-95,-107364352.0,-107364352.0,2023-03-09 09:04:20.871960
134,-99,-107364352.0,-107364352.0,2023-03-09 09:04:21.029604
113,-103,-107364352.0,-107364352.0,2023-03-09 09:04:21.185897
113,-104,-107364352.0,-107364352.0,2023-03-09 09:04:21.326140
113,-104,-107364352.0,-107364352.0,2023-03-09 09:04:21.479133
167,-54,-107364352.0,-107364352.0,2023-03-09 09:04:21.665482
382,-61,-107364352.0,-107364352.0,2023-03-09 09:04:21.823635
382,-61,-107364352.0,-107364352.0,2023-03-09 09:04:21.955508
382,-61,-107364352.0,-107364352.0,2023-03-09 09:04:22.110306
382,-72,-107364352.0,-107364352.0,2023-03-09 09:04:22.274118
382,-77,-107364352.0,-107364352.0,2023-03-09 09:04:22.427476
191,-92,-107364352.0,-107364352.0,2023-03-09 09:04:22.613755
150,-89,-107364352.0,-107364352.0,2023-03-09 09:04:22.784911
152,-84,-107364352.0,-107364352.0,2023-03-09 09:04:22.941665
141,-81,-107364352.0,-107364352.0,2023-03-09 09:04:23.108600
151,-76,-107364352.0,-107364352.0,2023-03-09 09:04:23.268327
144,-74,-107364352.0,-107364352.0,2023-03-09 09:04:23.421685
149,-78,-107364352.0,-107364352.0,2023-03-09 09:04:23.617088
148,-81,-107364352.0,-107364352.0,2023-03-09 09:04:23.770253
150,-85,-107364352.0,-107364352.0,2023-03-09 09:04:23.925428
151,-87,-107364352.0,-107364352.0,2023-03-09 09:04:24.075215
150,-86,-107364352.0,-107364352.0,2023-03-09 09:04:24.254024
151,-91,-107364352.0,-107364352.0,2023-03-09 09:04:24.407331
148,-94,-107364352.0,-107364352.0,2023-03-09 09:04:24.566079
98,-99,-107364352.0,-107364352.0,2023-03-09 09:04:24.725767
98,-103,-107364352.0,-107364352.0,2023-03-09 09:04:24.886703
98,-104,-107364352.0,-107364352.0,2023-03-09 09:04:25.025750
98,-104,-107364352.0,-107364352.0,2023-03-09 09:04:25.189941
242,-58,-107364352.0,-107364352.0,2023-03-09 09:04:25.370626
442,-60,-107364352.0,-107364352.0,2023-03-09 09:04:25.534243
442,-60,-107364352.0,-107364352.0,2023-03-09 09:04:25.674531
442,-60,-107364352.0,-107364352.0,2023-03-09 09:04:25.850077
442,-71,-107364352.0,-107364352.0,2023-03-09 09:04:26.010129
442,-99,-107364352.0,-107364352.0,2023-03-09 09:04:26.184797
403,-90,-107364352.0,-107364352.0,2023-03-09 09:04:26.361495
159,-86,-107364352.0,-107364352.0,2023-03-09 09:04:26.520438
149,-84,-107364352.0,-107364352.0,2023-03-09 09:04:26.678712
159,-79,-107364352.0,-107364352.0,2023-03-09 09:04:26.872350
159,-75,-107364352.0,-107364352.0,2023-03-09 09:04:27.045046
154,-72,-107364352.0,-107364352.0,2023-03-09 09:04:27.196135
154,-79,-107364352.0,-107364352.0,2023-03-09 09:04:27.346968
156,-83,-107364352.0,-107364352.0,2023-03-09 09:04:27.505450
159,-87,-107364352.0,-107364352.0,2023-03-09 09:04:27.650803
159,-85,-107364352.0,-107364352.0,2023-03-09 09:04:27.807925
156,-88,-107364352.0,-107364352.0,2023-03-09 09:04:27.959890
161,-91,-107364352.0,-107364352.0,2023-03-09 09:04:28.101918
154,-96,-107364352.0,-107364352.0,2023-03-09 09:04:28.259306
154,-99,-107364352.0,-107364352.0,2023-03-09 09:04:28.418241
154,-102,-107364352.0,-107364352.0,2023-03-09 09:04:28.566919
154,-102,-107364352.0,-107364352.0,2023-03-09 09:04:28.715674
154,-102,-107364352.0,-107364352.0,2023-03-09 09:04:28.856848
154,-56,-107364352.0,-107364352.0,2023-03-09 09:04:29.009981
359,-58,-107364352.0,-107364352.0,2023-03-09 09:04:29.161698
359,-58,-107364352.0,-107364352.0,2023-03-09 09:04:29.310108
359,-58,-107364352.0,-107364352.0,2023-03-09 09:04:29.452601
359,-71,-107364352.0,-107364352.0,2023-03-09 09:04:29.600891
359,-71,-107364352.0,-107364352.0,2023-03-09 09:04:29.764438
359,-96,-107364352.0,-107364352.0,2023-03-09 09:04:29.910959
280,-89,-107364352.0,-107364352.0,2023-03-09 09:04:30.058187
432,-87,-107364352.0,-107364352.0,2023-03-09 09:04:30.209135
420,-83,-107364352.0,-107364352.0,2023-03-09 09:04:30.362849
436,-79,-107364352.0,-107364352.0,2023-03-09 09:04:30.535978
436,-75,-107364352.0,-107364352.0,2023-03-09 09:04:30.700713
433,-72,-107364352.0,-107364352.0,2023-03-09 09:04:30.836099
433,-78,-107364352.0,-107364352.0,2023-03-09 09:04:30.997649
429,-82,-107364352.0,-107364352.0,2023-03-09 09:04:31.163867
435,-85,-107364352.0,-107364352.0,2023-03-09 09:04:31.318172
435,-86,-107364352.0,-107364352.0,2023-03-09 09:04:31.484796
435,-89,-107364352.0,-107364352.0,2023-03-09 09:04:31.656304
426,-92,-107364352.0,-107364352.0,2023-03-09 09:04:31.827342
428,-99,-107364352.0,-107364352.0,2023-03-09 09:04:31.976980
351,-99,-107364352.0,-107364352.0,2023-03-09 09:04:32.127036
351,-102,-107364352.0,-107364352.0,2023-03-09 09:04:32.290724
351,-103,-107364352.0,-107364352.0,2023-03-09 09:04:32.436380
351,-103,-107364352.0,-107364352.0,2023-03-09 09:04:32.575982
229,-56,-107364352.0,-107364352.0,2023-03-09 09:04:32.739443
431,-59,-107364352.0,-107364352.0,2023-03-09 09:04:32.885722
431,-59,-107364352.0,-107364352.0,2023-03-09 09:04:33.050612
431,-59,-107364352.0,-107364352.0,2023-03-09 09:04:33.218848
431,-69,-107364352.0,-107364352.0,2023-03-09 09:04:33.357806
431,-69,-107364352.0,-107364352.0,2023-03-09 09:04:33.524701
431,-99,-107364352.0,-107364352.0,2023-03-09 09:04:33.692448
383,-89,-107364352.0,-107364352.0,2023-03-09 09:04:33.852689
420,-86,-107364352.0,-107364352.0,2023-03-09 09:04:34.006792
432,-82,-107364352.0,-107364352.0,2023-03-09 09:04:34.178812
429,-78,-107364352.0,-107364352.0,2023-03-09 09:04:34.348384
427,-73,-107364352.0,-107364352.0,2023-03-09 09:04:34.504753
429,-74,-107364352.0,-107364352.0,2023-03-09 09:04:34.665554
429,-83,-107364352.0,-107364352.0,2023-03-09 09:04:34.810362
432,-83,-107364352.0,-107364352.0,2023-03-09 09:04:34.963880
432,-84,-107364352.0,-107364352.0,2023-03-09 09:04:35.124659
429,-88,-107364352.0,-107364352.0,2023-03-09 09:04:35.289269
432,-91,-107364352.0,-107364352.0,2023-03-09 09:04:35.445490
426,-94,-107364352.0,-107364352.0,2023-03-09 09:04:35.600950
422,-99,-107364352.0,-107364352.0,2023-03-09 09:04:35.771896
422,-101,-107364352.0,-107364352.0,2023-03-09 09:04:35.918891
422,-102,-107364352.0,-107364352.0,2023-03-09 09:04:36.065138
422,-102,-107364352.0,-107364352.0,2023-03-09 09:04:36.231229
422,-54,-107364352.0,-107364352.0,2023-03-09 09:04:36.401392
430,-59,-107364352.0,-107364352.0,2023-03-09 09:04:36.542828
430,-59,-107364352.0,-107364352.0,2023-03-09 09:04:36.705012
430,-59,-107364352.0,-107364352.0,2023-03-09 09:04:36.858524
430,-59,-107364352.0,-107364352.0,2023-03-09 09:04:37.024598
430,-70,-107364352.0,-107364352.0,2023-03-09 09:04:37.177782
430,-93,-107364352.0,-107364352.0,2023-03-09 09:04:37.328317
261,-91,-107364352.0,-107364352.0,2023-03-09 09:04:37.525930
149,-85,-107364352.0,-107364352.0,2023-03-09 09:04:37.690173
139,-82,-107364352.0,-107364352.0,2023-03-09 09:04:37.865217
144,-78,-107364352.0,-107364352.0,2023-03-09 09:04:38.017482
143,-74,-107364352.0,-107364352.0,2023-03-09 09:04:38.195744
146,-78,-107364352.0,-107364352.0,2023-03-09 09:04:38.373345
148,-82,-107364352.0,-107364352.0,2023-03-09 09:04:38.529451
149,-86,-107364352.0,-107364352.0,2023-03-09 09:04:38.684068
149,-86,-107364352.0,-107364352.0,2023-03-09 09:04:38.841684
149,-89,-107364352.0,-107364352.0,2023-03-09 09:04:39.012192
142,-94,-107364352.0,-107364352.0,2023-03-09 09:04:39.168661
146,-96,-107364352.0,-107364352.0,2023-03-09 09:04:39.317052
132,-101,-107364352.0,-107364352.0,2023-03-09 09:04:39.466881
73,-102,-107364352.0,-107364352.0,2023-03-09 09:04:39.623604
73,-102,-107364352.0,-107364352.0,2023-03-09 09:04:39.773492
