latency,RSSI,attn1,attn2,TIMESTAMP
149,-45,-107374182,-107374182,2023-03-14 14:44:41.424599
153,-45,-107374182,-107374182,2023-03-14 14:44:41.571429
156,-44,-107374182,-107374182,2023-03-14 14:44:41.707089
155,-44,-107374182,-107374182,2023-03-14 14:44:41.825105
155,-44,-107374182,-107374182,2023-03-14 14:44:41.957385
154,-45,-107374182,-107374182,2023-03-14 14:44:42.104297
149,-46,-107374182,-107374182,2023-03-14 14:44:42.224973
152,-44,-107374182,-107374182,2023-03-14 14:44:42.359625
155,-43,-107374182,-107374182,2023-03-14 14:44:42.489067
154,-44,-107374182,-107374182,2023-03-14 14:44:42.625661
152,-45,-107374182,-107374182,2023-03-14 14:44:42.741440
155,-45,-107374182,-107374182,2023-03-14 14:44:42.873817
154,-45,-107374182,-107374182,2023-03-14 14:44:43.008449
155,-44,-107374182,-107374182,2023-03-14 14:44:43.142366
154,-45,-107374182,-107374182,2023-03-14 14:44:43.275643
154,-45,-107374182,-107374182,2023-03-14 14:44:43.392005
139,-44,-107374182,-107374182,2023-03-14 14:44:43.527297
153,-45,-107374182,-107374182,2023-03-14 14:44:43.646640
154,-45,-107374182,-107374182,2023-03-14 14:44:43.759445
154,-45,-107374182,-107374182,2023-03-14 14:44:43.891771
154,-45,-107374182,-107374182,2023-03-14 14:44:44.027960
154,-44,-107374182,-107374182,2023-03-14 14:44:44.159176
154,-43,-107374182,-107374182,2023-03-14 14:44:44.291915
152,-43,-107374182,-107374182,2023-03-14 14:44:44.428367
155,-46,-107374182,-107374182,2023-03-14 14:44:44.544221
154,-43,-107374182,-107374182,2023-03-14 14:44:44.702988
151,-43,-107374182,-107374182,2023-03-14 14:44:44.844543
155,-44,-107374182,-107374182,2023-03-14 14:44:45.001053
154,-45,-107374182,-107374182,2023-03-14 14:44:45.156025
155,-45,-107374182,-107374182,2023-03-14 14:44:45.297330
155,-44,-107374182,-107374182,2023-03-14 14:44:45.432670
155,-43,-107374182,-107374182,2023-03-14 14:44:45.563002
154,-44,-107374182,-107374182,2023-03-14 14:44:45.694237
154,-45,-107374182,-107374182,2023-03-14 14:44:45.814394
151,-43,-107374182,-107374182,2023-03-14 14:44:45.946805
146,-44,-107374182,-107374182,2023-03-14 14:44:46.077999
154,-43,-107374182,-107374182,2023-03-14 14:44:46.209423
154,-45,-107374182,-107374182,2023-03-14 14:44:46.362787
142,-42,-107374182,-107374182,2023-03-14 14:44:46.495061
151,-42,-107374182,-107374182,2023-03-14 14:44:46.610917
154,-43,-107374182,-107374182,2023-03-14 14:44:46.732076
155,-44,-107374182,-107374182,2023-03-14 14:44:46.848906
155,-42,-107374182,-107374182,2023-03-14 14:44:46.981296
143,-43,-107374182,-107374182,2023-03-14 14:44:47.116458
154,-44,-107374182,-107374182,2023-03-14 14:44:47.248792
146,-44,-107374182,-107374182,2023-03-14 14:44:47.381819
151,-45,-107374182,-107374182,2023-03-14 14:44:47.513269
155,-45,-107374182,-107374182,2023-03-14 14:44:47.650176
