dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-03-21 15:51:21.729563, 
 ,1, ,2023-03-21 15:51:23.925357
2, ,2023-03-21 15:51:26.267847, 
 ,2, ,2023-03-21 15:51:26.564050
3, ,2023-03-21 15:51:29.349900, 
 ,3, ,2023-03-21 15:51:29.584307
