latency,RSSI,attn1,attn2,TIMESTAMP
155,-80,-107374182,38,2023-03-21 16:01:03.706675
170,-85,-107374182,42,2023-03-21 16:01:03.940871
170,-86,-107374182,44,2023-03-21 16:01:04.126966
170,-88,-107374182,46,2023-03-21 16:01:04.326190
169,-92,-107374182,50,2023-03-21 16:01:04.550447
168,-94,-107374182,52,2023-03-21 16:01:04.762144
167,-98,-107374182,56,2023-03-21 16:01:04.979937
114,-101,-107374182,58,2023-03-21 16:01:05.179240
35,-102,-107374182,60,2023-03-21 16:01:05.383505
35,-102,-107374182,58,2023-03-21 16:01:05.570267
150,-98,-107374182,56,2023-03-21 16:01:05.772981
162,-96,-107374182,52,2023-03-21 16:01:06.025286
295,-93,-107374182,50,2023-03-21 16:01:06.279578
287,-90,-107374182,46,2023-03-21 16:01:06.502327
290,-87,-107374182,44,2023-03-21 16:01:06.712893
294,-85,-107374182,40,2023-03-21 16:01:06.931462
293,-80,-107374182,38,2023-03-21 16:01:07.198826
294,-79,-107374182,34,2023-03-21 16:01:07.423984
294,-75,-107374182,30,2023-03-21 16:01:07.654242
294,-73,-107374182,28,2023-03-21 16:01:07.877365
283,-69,-107374182,24,2023-03-21 16:01:08.180773
276,-67,-107374182,22,2023-03-21 16:01:08.386865
288,-64,-107374182,20,2023-03-21 16:01:08.586137
288,-66,-107374182,22,2023-03-21 16:01:08.771432
294,-69,-107374182,24,2023-03-21 16:01:08.988956
293,-70,-107374182,28,2023-03-21 16:01:09.191713
293,-75,-107374182,30,2023-03-21 16:01:09.394008
293,-76,-107374182,32,2023-03-21 16:01:09.593506
285,-79,-107374182,36,2023-03-21 16:01:09.795143
292,-82,-107374182,38,2023-03-21 16:01:09.988695
288,-83,-107374182,42,2023-03-21 16:01:10.206870
292,-86,-107374182,44,2023-03-21 16:01:10.408218
292,-88,-107374182,46,2023-03-21 16:01:10.612079
289,-91,-107374182,50,2023-03-21 16:01:10.814932
291,-94,-107374182,52,2023-03-21 16:01:11.016367
281,-97,-107374182,54,2023-03-21 16:01:11.226877
285,-101,-107374182,58,2023-03-21 16:01:11.438102
228,-101,-107374182,60,2023-03-21 16:01:11.655221
99,-101,-107374182,60,2023-03-21 16:01:11.854101
79,-99,-107374182,56,2023-03-21 16:01:12.094326
77,-97,-107374182,54,2023-03-21 16:01:12.294326
181,-94,-107374182,50,2023-03-21 16:01:12.498732
193,-91,-107374182,48,2023-03-21 16:01:12.705590
191,-89,-107374182,46,2023-03-21 16:01:12.913204
190,-86,-107374182,42,2023-03-21 16:01:13.124930
193,-84,-107374182,40,2023-03-21 16:01:13.325039
193,-81,-107374182,36,2023-03-21 16:01:13.526568
194,-79,-107374182,34,2023-03-21 16:01:13.745445
194,-78,-107374182,32,2023-03-21 16:01:13.951568
193,-75,-107374182,28,2023-03-21 16:01:14.139426
194,-71,-107374182,26,2023-03-21 16:01:14.343264
194,-69,-107374182,24,2023-03-21 16:01:14.549199
193,-66,-107374182,20,2023-03-21 16:01:14.754552
190,-64,-107374182,20,2023-03-21 16:01:14.958209
192,-67,-107374182,24,2023-03-21 16:01:15.164227
191,-70,-107374182,26,2023-03-21 16:01:15.364562
184,-73,-107374182,28,2023-03-21 16:01:15.568674
192,-74,-107374182,32,2023-03-21 16:01:15.780379
193,-77,-107374182,34,2023-03-21 16:01:15.989617
183,-80,-107374182,36,2023-03-21 16:01:16.204593
192,-82,-107374182,40,2023-03-21 16:01:16.424449
