dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-03-21 14:21:54.439859, 
 ,1, ,2023-03-21 14:21:55.191978
2, ,2023-03-21 14:22:23.243102, 
 ,2, ,2023-03-21 14:22:24.015561
3, ,2023-03-21 14:23:51.935624, 
 ,3, ,2023-03-21 14:23:52.414068
