latency,RSSI,attn1,attn2,TIMESTAMP
408,-95,-107374182,54,2023-03-20 11:32:24.463596
398,-99,-107374182,56,2023-03-20 11:32:24.699747
402,-97,-107374182,56,2023-03-20 11:32:24.896109
328,-99,-107374182,58,2023-03-20 11:32:25.094945
193,-103,-107374182,58,2023-03-20 11:32:25.300436
182,-101,-107374182,60,2023-03-20 11:32:25.503432
182,-102,-107374182,60,2023-03-20 11:32:25.700838
182,-102,-107374182,60,2023-03-20 11:32:25.892602
182,-101,-107374182,58,2023-03-20 11:32:26.086977
182,-101,-107374182,58,2023-03-20 11:32:26.280140
39,-101,-107374182,56,2023-03-20 11:32:26.476199
204,-98,-107374182,56,2023-03-20 11:32:26.673095
409,-97,-107374182,54,2023-03-20 11:32:26.892411
173,-96,-107374182,52,2023-03-20 11:32:27.115729
173,-94,-107374182,52,2023-03-20 11:32:27.328165
174,-94,-107374182,50,2023-03-20 11:32:27.543654
172,-94,-107374182,50,2023-03-20 11:32:27.748441
172,-92,-107374182,48,2023-03-20 11:32:27.962677
166,-91,-107374182,46,2023-03-20 11:32:28.165000
173,-88,-107374182,46,2023-03-20 11:32:28.378141
171,-86,-107374182,44,2023-03-20 11:32:28.575183
171,-85,-107374182,44,2023-03-20 11:32:28.765759
172,-83,-107374182,42,2023-03-20 11:32:28.960933
172,-83,-107374182,42,2023-03-20 11:32:29.148807
170,-82,-107374182,40,2023-03-20 11:32:29.354081
171,-84,-107374182,38,2023-03-20 11:32:29.548891
173,-83,-107374182,38,2023-03-20 11:32:29.755653
172,-81,-107374182,36,2023-03-20 11:32:29.952661
173,-77,-107374182,36,2023-03-20 11:32:30.183189
173,-77,-107374182,34,2023-03-20 11:32:30.376872
172,-78,-107374182,32,2023-03-20 11:32:30.572703
172,-75,-107374182,32,2023-03-20 11:32:30.812076
170,-74,-107374182,30,2023-03-20 11:32:31.016228
170,-75,-107374182,30,2023-03-20 11:32:31.235930
172,-71,-107374182,28,2023-03-20 11:32:31.456100
173,-73,-107374182,26,2023-03-20 11:32:31.650395
172,-70,-107374182,26,2023-03-20 11:32:31.880867
171,-68,-107374182,24,2023-03-20 11:32:32.118214
172,-69,-107374182,22,2023-03-20 11:32:32.326505
172,-74,-107374182,22,2023-03-20 11:32:32.524550
171,-74,-107374182,20,2023-03-20 11:32:32.749471
166,-73,-107374182,20,2023-03-20 11:32:32.956090
170,-70,-107374182,20,2023-03-20 11:32:33.179443
172,-69,-107374182,22,2023-03-20 11:32:33.375866
172,-74,-107374182,22,2023-03-20 11:32:33.572265
171,-73,-107374182,24,2023-03-20 11:32:33.791822
171,-77,-107374182,24,2023-03-20 11:32:34.009056
166,-80,-107374182,26,2023-03-20 11:32:34.230801
163,-72,-107374182,28,2023-03-20 11:32:34.442402
171,-75,-107374182,28,2023-03-20 11:32:34.645299
170,-75,-107374182,30,2023-03-20 11:32:34.867307
171,-76,-107374182,30,2023-03-20 11:32:35.064181
170,-77,-107374182,32,2023-03-20 11:32:35.275489
170,-77,-107374182,34,2023-03-20 11:32:35.474890
168,-76,-107374182,34,2023-03-20 11:32:35.689242
165,-78,-107374182,36,2023-03-20 11:32:35.878079
170,-78,-107374182,36,2023-03-20 11:32:36.103158
170,-79,-107374182,38,2023-03-20 11:32:36.305369
171,-80,-107374182,38,2023-03-20 11:32:36.522932
163,-81,-107374182,40,2023-03-20 11:32:36.731600
171,-83,-107374182,42,2023-03-20 11:32:36.944621
165,-83,-107374182,42,2023-03-20 11:32:37.163316
170,-86,-107374182,44,2023-03-20 11:32:37.390706
170,-85,-107374182,46,2023-03-20 11:32:37.594680
168,-88,-107374182,46,2023-03-20 11:32:37.807648
169,-89,-107374182,48,2023-03-20 11:32:38.034924
164,-89,-107374182,48,2023-03-20 11:32:38.243336
168,-92,-107374182,50,2023-03-20 11:32:38.446407
170,-93,-107374182,52,2023-03-20 11:32:38.662659
169,-95,-107374182,52,2023-03-20 11:32:38.887596
154,-95,-107374182,54,2023-03-20 11:32:39.098805
162,-97,-107374182,54,2023-03-20 11:32:39.303290
124,-99,-107374182,56,2023-03-20 11:32:39.500927
76,-100,-107374182,58,2023-03-20 11:32:39.727517
15,-101,-107374182,58,2023-03-20 11:32:39.929333
39,-103,-107374182,60,2023-03-20 11:32:40.151389
39,-104,-107374182,60,2023-03-20 11:32:40.356779
39,-104,-107374182,60,2023-03-20 11:32:40.561413
39,-100,-107374182,58,2023-03-20 11:32:40.778089
107,-103,-107374182,58,2023-03-20 11:32:40.977262
33,-97,-107374182,56,2023-03-20 11:32:41.199307
193,-99,-107374182,54,2023-03-20 11:32:41.434405
316,-97,-107374182,54,2023-03-20 11:32:41.633272
286,-96,-107374182,52,2023-03-20 11:32:41.841706
313,-96,-107374182,52,2023-03-20 11:32:42.042193
311,-93,-107374182,50,2023-03-20 11:32:42.241840
315,-94,-107374182,50,2023-03-20 11:32:42.441737
313,-91,-107374182,48,2023-03-20 11:32:42.643660
314,-91,-107374182,46,2023-03-20 11:32:42.842130
313,-88,-107374182,46,2023-03-20 11:32:43.056977
313,-87,-107374182,44,2023-03-20 11:32:43.247933
313,-86,-107374182,44,2023-03-20 11:32:43.454598
314,-86,-107374182,42,2023-03-20 11:32:43.644018
313,-83,-107374182,42,2023-03-20 11:32:43.836124
313,-83,-107374182,40,2023-03-20 11:32:44.029458
308,-83,-107374182,38,2023-03-20 11:32:44.223803
305,-80,-107374182,38,2023-03-20 11:32:44.437023
303,-79,-107374182,36,2023-03-20 11:32:44.627275
311,-79,-107374182,36,2023-03-20 11:32:44.846232
310,-77,-107374182,34,2023-03-20 11:32:45.042973
313,-77,-107374182,34,2023-03-20 11:32:45.234831
310,-73,-107374182,32,2023-03-20 11:32:45.426035
311,-74,-107374182,30,2023-03-20 11:32:45.626544
311,-72,-107374182,30,2023-03-20 11:32:45.841876
309,-71,-107374182,28,2023-03-20 11:32:46.032705
301,-71,-107374182,28,2023-03-20 11:32:46.229594
310,-68,-107374182,26,2023-03-20 11:32:46.425906
306,-70,-107374182,26,2023-03-20 11:32:46.642854
309,-68,-107374182,24,2023-03-20 11:32:46.865823
309,-73,-107374182,22,2023-03-20 11:32:47.067802
308,-73,-107374182,22,2023-03-20 11:32:47.257663
308,-74,-107374182,20,2023-03-20 11:32:47.459810
303,-72,-107374182,20,2023-03-20 11:32:47.645718
304,-73,-107374182,20,2023-03-20 11:32:47.854903
302,-72,-107374182,20,2023-03-20 11:32:48.046733
306,-74,-107374182,22,2023-03-20 11:32:48.246753
306,-75,-107374182,24,2023-03-20 11:32:48.446630
300,-76,-107374182,24,2023-03-20 11:32:48.657270
306,-77,-107374182,26,2023-03-20 11:32:48.859044
304,-78,-107374182,26,2023-03-20 11:32:49.049670
301,-79,-107374182,28,2023-03-20 11:32:49.255748
304,-72,-107374182,28,2023-03-20 11:32:49.470998
304,-73,-107374182,30,2023-03-20 11:32:49.668987
303,-74,-107374182,32,2023-03-20 11:32:49.874854
303,-75,-107374182,32,2023-03-20 11:32:50.068223
303,-76,-107374182,34,2023-03-20 11:32:50.280469
302,-77,-107374182,34,2023-03-20 11:32:50.497878
301,-79,-107374182,36,2023-03-20 11:32:50.708114
301,-78,-107374182,38,2023-03-20 11:32:50.908372
301,-80,-107374182,38,2023-03-20 11:32:51.097861
299,-81,-107374182,40,2023-03-20 11:32:51.293723
300,-82,-107374182,40,2023-03-20 11:32:51.494960
300,-83,-107374182,42,2023-03-20 11:32:51.701370
297,-84,-107374182,42,2023-03-20 11:32:51.911739
288,-85,-107374182,44,2023-03-20 11:32:52.108582
298,-86,-107374182,46,2023-03-20 11:32:52.308385
283,-87,-107374182,46,2023-03-20 11:32:52.508090
264,-91,-107374182,48,2023-03-20 11:32:52.704034
297,-91,-107374182,48,2023-03-20 11:32:52.896330
285,-94,-107374182,50,2023-03-20 11:32:53.112093
296,-93,-107374182,50,2023-03-20 11:32:53.312252
294,-96,-107374182,52,2023-03-20 11:32:53.507029
289,-95,-107374182,54,2023-03-20 11:32:53.717042
294,-99,-107374182,54,2023-03-20 11:32:53.911317
293,-97,-107374182,56,2023-03-20 11:32:54.110245
288,-98,-107374182,56,2023-03-20 11:32:54.314501
231,-101,-107374182,58,2023-03-20 11:32:54.514520
204,-101,-107374182,58,2023-03-20 11:32:54.714452
204,-104,-107374182,60,2023-03-20 11:32:54.920427
204,-102,-107374182,60,2023-03-20 11:32:55.116360
204,-101,-107374182,60,2023-03-20 11:32:55.327962
204,-101,-107374182,58,2023-03-20 11:32:55.516867
231,-101,-107374182,58,2023-03-20 11:32:55.731066
263,-96,-107374182,56,2023-03-20 11:32:55.941899
431,-98,-107374182,54,2023-03-20 11:32:56.145326
429,-95,-107374182,54,2023-03-20 11:32:56.351913
433,-94,-107374182,52,2023-03-20 11:32:56.551483
431,-93,-107374182,52,2023-03-20 11:32:56.763458
433,-92,-107374182,50,2023-03-20 11:32:56.983012
430,-91,-107374182,48,2023-03-20 11:32:57.208187
432,-90,-107374182,48,2023-03-20 11:32:57.426425
421,-88,-107374182,46,2023-03-20 11:32:57.633058
428,-87,-107374182,46,2023-03-20 11:32:57.837378
431,-86,-107374182,44,2023-03-20 11:32:58.048148
429,-86,-107374182,42,2023-03-20 11:32:58.248986
428,-84,-107374182,42,2023-03-20 11:32:58.461064
429,-82,-107374182,40,2023-03-20 11:32:58.680295
425,-82,-107374182,40,2023-03-20 11:32:58.893756
425,-79,-107374182,38,2023-03-20 11:32:59.096167
426,-80,-107374182,36,2023-03-20 11:32:59.294312
425,-78,-107374182,36,2023-03-20 11:32:59.503288
427,-77,-107374182,34,2023-03-20 11:32:59.698010
429,-76,-107374182,34,2023-03-20 11:32:59.902199
427,-74,-107374182,32,2023-03-20 11:33:00.111822
428,-75,-107374182,32,2023-03-20 11:33:00.318526
422,-75,-107374182,30,2023-03-20 11:33:00.512381
426,-74,-107374182,28,2023-03-20 11:33:00.712439
405,-73,-107374182,28,2023-03-20 11:33:00.918994
412,-71,-107374182,26,2023-03-20 11:33:01.122364
424,-70,-107374182,26,2023-03-20 11:33:01.351120
424,-69,-107374182,24,2023-03-20 11:33:01.547700
423,-68,-107374182,22,2023-03-20 11:33:01.747970
422,-72,-107374182,22,2023-03-20 11:33:01.951620
417,-75,-107374182,20,2023-03-20 11:33:02.141727
418,-73,-107374182,20,2023-03-20 11:33:02.351245
420,-75,-107374182,20,2023-03-20 11:33:02.557539
420,-73,-107374182,20,2023-03-20 11:33:02.769250
411,-75,-107374182,22,2023-03-20 11:33:02.992160
416,-76,-107374182,24,2023-03-20 11:33:03.187392
418,-75,-107374182,24,2023-03-20 11:33:03.393919
416,-77,-107374182,26,2023-03-20 11:33:03.613729
417,-78,-107374182,26,2023-03-20 11:33:03.816255
409,-80,-107374182,28,2023-03-20 11:33:04.045397
411,-73,-107374182,30,2023-03-20 11:33:04.260524
414,-73,-107374182,30,2023-03-20 11:33:04.457473
413,-75,-107374182,32,2023-03-20 11:33:04.661618
412,-74,-107374182,32,2023-03-20 11:33:04.880959
412,-76,-107374182,34,2023-03-20 11:33:05.097137
411,-79,-107374182,36,2023-03-20 11:33:05.315172
410,-78,-107374182,36,2023-03-20 11:33:05.529656
400,-80,-107374182,38,2023-03-20 11:33:05.743744
404,-80,-107374182,40,2023-03-20 11:33:05.941190
407,-82,-107374182,40,2023-03-20 11:33:06.147909
407,-82,-107374182,42,2023-03-20 11:33:06.365684
405,-83,-107374182,42,2023-03-20 11:33:06.574896
403,-86,-107374182,44,2023-03-20 11:33:06.795855
401,-86,-107374182,46,2023-03-20 11:33:06.997821
404,-88,-107374182,46,2023-03-20 11:33:07.203369
402,-89,-107374182,48,2023-03-20 11:33:07.401542
388,-90,-107374182,48,2023-03-20 11:33:07.607349
401,-91,-107374182,50,2023-03-20 11:33:07.790575
393,-91,-107374182,50,2023-03-20 11:33:07.993548
399,-95,-107374182,52,2023-03-20 11:33:08.187488
398,-96,-107374182,52,2023-03-20 11:33:08.375541
397,-97,-107374182,54,2023-03-20 11:33:08.574962
395,-99,-107374182,56,2023-03-20 11:33:08.783161
337,-101,-107374182,56,2023-03-20 11:33:08.991477
282,-102,-107374182,58,2023-03-20 11:33:09.177764
223,-101,-107374182,58,2023-03-20 11:33:09.381228
223,-101,-107374182,60,2023-03-20 11:33:09.609478
223,-102,-107374182,60,2023-03-20 11:33:09.826159
223,-102,-107374182,60,2023-03-20 11:33:10.046489
223,-102,-107374182,58,2023-03-20 11:33:10.265247
