latency,RSSI,attn1,attn2,TIMESTAMP
132,-101,-107374182,51,2023-03-21 15:51:17.014904
289,-78,-107374182,33,2023-03-21 15:51:17.223113
300,-70,-107374182,24,2023-03-21 15:51:17.413716
299,-64,-107374182,29,2023-03-21 15:51:17.616303
292,-78,-107374182,38,2023-03-21 15:51:17.843698
299,-89,-107374182,47,2023-03-21 15:51:18.056080
243,-101,-107374182,60,2023-03-21 15:51:18.274558
196,-95,-107374182,51,2023-03-21 15:51:18.492327
229,-87,-107374182,33,2023-03-21 15:51:18.693751
227,-71,-107374182,24,2023-03-21 15:51:18.897272
229,-65,-107374182,20,2023-03-21 15:51:19.114364
229,-77,-107374182,38,2023-03-21 15:51:19.333565
229,-88,-107374182,47,2023-03-21 15:51:19.518702
222,-99,-107374182,56,2023-03-21 15:51:19.707795
215,-101,-107374182,51,2023-03-21 15:51:19.910277
182,-87,-107374182,42,2023-03-21 15:51:20.115559
171,-77,-107374182,33,2023-03-21 15:51:20.319084
179,-66,-107374182,20,2023-03-21 15:51:20.519533
182,-72,-107374182,29,2023-03-21 15:51:20.721645
173,-82,-107374182,38,2023-03-21 15:51:20.922296
181,-96,-107374182,56,2023-03-21 15:51:21.126220
124,-101,-107374182,60,2023-03-21 15:51:21.316635
277,-94,-107374182,51,2023-03-21 15:51:21.535144
289,-84,-107374182,33,2023-03-21 15:51:21.737536
286,-69,-107374182,24,2023-03-21 15:51:21.921564
294,-64,-107374182,20,2023-03-21 15:51:22.128721
267,-73,-107374182,38,2023-03-21 15:51:22.330219
278,-90,-107374182,47,2023-03-21 15:51:22.530359
282,-99,-107374182,56,2023-03-21 15:51:22.716186
268,-103,-107374182,51,2023-03-21 15:51:22.918945
271,-88,-107374182,42,2023-03-21 15:51:23.107135
270,-78,-107374182,33,2023-03-21 15:51:23.310729
270,-69,-107374182,20,2023-03-21 15:51:23.513198
270,-71,-107374182,29,2023-03-21 15:51:23.717137
270,-81,-107374182,38,2023-03-21 15:51:23.915385
270,-89,-107374182,56,2023-03-21 15:51:24.121203
225,-101,-107374182,60,2023-03-21 15:51:24.339423
165,-94,-107374182,51,2023-03-21 15:51:24.543431
223,-83,-107374182,33,2023-03-21 15:51:24.748621
216,-69,-107374182,24,2023-03-21 15:51:24.951754
212,-66,-107374182,20,2023-03-21 15:51:25.154398
222,-76,-107374182,38,2023-03-21 15:51:25.343041
222,-89,-107374182,47,2023-03-21 15:51:25.564344
187,-101,-107374182,60,2023-03-21 15:51:25.762075
123,-99,-107374182,51,2023-03-21 15:51:25.948591
289,-88,-107374182,42,2023-03-21 15:51:26.136061
294,-78,-107374182,33,2023-03-21 15:51:26.323461
295,-69,-107374182,24,2023-03-21 15:51:26.508318
295,-65,-107374182,29,2023-03-21 15:51:26.695608
294,-80,-107374182,38,2023-03-21 15:51:26.898717
294,-89,-107374182,47,2023-03-21 15:51:27.101242
276,-101,-107374182,60,2023-03-21 15:51:27.317839
267,-93,-107374182,51,2023-03-21 15:51:27.517407
248,-85,-107374182,42,2023-03-21 15:51:27.721092
248,-73,-107374182,24,2023-03-21 15:51:27.927474
247,-64,-107374182,20,2023-03-21 15:51:28.113688
247,-74,-107374182,29,2023-03-21 15:51:28.314534
247,-81,-107374182,47,2023-03-21 15:51:28.505578
247,-99,-107374182,56,2023-03-21 15:51:28.704319
189,-100,-107374182,60,2023-03-21 15:51:28.887656
163,-94,-107374182,42,2023-03-21 15:51:29.092842
176,-81,-107374182,33,2023-03-21 15:51:29.315255
176,-68,-107374182,20,2023-03-21 15:51:29.543182
165,-69,-107374182,29,2023-03-21 15:51:29.746758
171,-81,-107374182,38,2023-03-21 15:51:29.948730
172,-89,-107374182,56,2023-03-21 15:51:30.173966
103,-100,-107374182,60,2023-03-21 15:51:30.371598
252,-95,-107374182,51,2023-03-21 15:51:30.589440
297,-83,-107374182,33,2023-03-21 15:51:30.792701
297,-70,-107374182,24,2023-03-21 15:51:30.993229
297,-66,-107374182,20,2023-03-21 15:51:31.198490
297,-78,-107374182,38,2023-03-21 15:51:31.415158
297,-90,-107374182,47,2023-03-21 15:51:31.604381
266,-98,-107374182,60,2023-03-21 15:51:31.808037
239,-95,-107374182,51,2023-03-21 15:51:32.009905
226,-85,-107374182,42,2023-03-21 15:51:32.233650
226,-77,-107374182,24,2023-03-21 15:51:32.434682
226,-66,-107374182,20,2023-03-21 15:51:32.652620
225,-73,-107374182,29,2023-03-21 15:51:32.857040
226,-85,-107374182,47,2023-03-21 15:51:33.061377
214,-98,-107374182,56,2023-03-21 15:51:33.259369
157,-103,-107374182,60,2023-03-21 15:51:33.447993
156,-95,-107374182,42,2023-03-21 15:51:33.653990
154,-79,-107374182,33,2023-03-21 15:51:33.841455
157,-68,-107374182,24,2023-03-21 15:51:34.028628
150,-65,-107374182,29,2023-03-21 15:51:34.246771
151,-77,-107374182,38,2023-03-21 15:51:34.436949
155,-91,-107374182,56,2023-03-21 15:51:34.701155
