latency,RSSI,attn1,TIMESTAMP
298,-90,38,1688597372008162700
267,-94,42,1688597372162924300
304,-97,44,1688597372265485500
296,-98,48,1688597372388826100
217,-102,50,1688597372521400300
92,-102,54,1688597372633854400
0,-102,53,1688597372765119600
0,-105,49,1688597372898652700
250,-100,45,1688597373023977200
287,-97,41,1688597373147649300
259,-94,37,1688597373270825400
290,-90,34,1688597373393886000
259,-90,38,1688597373527888000
285,-93,40,1688597373640450800
267,-94,44,1688597373763737900
288,-97,46,1688597373886300300
271,-101,50,1688597374008605500
143,-104,52,1688597374131290300
26,-104,55,1688597374253778200
0,-104,51,1688597374376464300
0,-101,47,1688597374518865200
284,-98,43,1688597374641824000
263,-95,37,1688597374784736900
278,-90,34,1688597374896265500
266,-88,36,1688597375017771400
295,-91,40,1688597375150406800
257,-95,42,1688597375261920300
293,-96,46,1688597375384355800
275,-99,48,1688597375506457400
246,-102,52,1688597375630730300
123,-104,54,1688597375753345600
4,-103,53,1688597375875752900
0,-102,47,1688597376087900900
264,-97,41,1688597376223012800
288,-93,37,1688597376345933300
266,-90,34,1688597376466952900
288,-90,36,1688597376588173500
269,-92,40,1688597376712671800
291,-94,44,1688597376855149100
302,-97,46,1688597376978192600
277,-100,50,1688597377100830900
198,-103,52,1688597377223175300
79,-104,55,1688597377345864500
0,-104,51,1688597377467150200
0,-103,47,1688597377591950800
269,-99,45,1688597377701691000
266,-95,39,1688597377816872500
296,-91,37,1688597377920898500
289,-89,34,1688597378044197200
268,-89,38,1688597378166984900
293,-93,40,1688597378290271100
264,-95,44,1688597378443890700
270,-98,48,1688597378558692500
250,-101,50,1688597378681699700
222,-103,54,1688597378804265200
105,-102,55,1688597378926921300
0,-104,49,1688597379091059500
227,-100,45,1688597379194367000
264,-97,41,1688597379320472200
290,-93,37,1688597379440881700
265,-89,34,1688597379583167000
270,-90,36,1688597379704863700
299,-93,40,1688597379827201200
278,-95,44,1688597379970836600
289,-98,46,1688597380093666100
262,-100,50,1688597380236168800
175,-103,54,1688597380359247600
47,-104,55,1688597380481939800
0,-104,51,1688597380604358700
43,-100,47,1688597380726398100
279,-97,41,1688597380870319600
288,-93,37,1688597380993410500
264,-89,34,1688597381116904600
284,-89,36,1688597381241658000
267,-91,40,1688597381366951700
291,-95,42,1688597381491920700
260,-96,46,1688597381615380200
286,-99,50,1688597381748701200
175,-104,54,1688597381934524600
0,-104,51,1688597382121342900
146,-98,47,1688597382287950800
259,-95,41,1688597382474005800
299,-90,34,1688597382659712200
261,-89,38,1688597382825182500
256,-93,42,1688597382992004400
286,-96,46,1688597383158376600
276,-101,50,1688597383304031600
179,-103,52,1688597383449153200
32,-104,53,1688597383616004000
0,-100,49,1688597383781942800
296,-97,43,1688597383946843300
286,-94,37,1688597384091614300
292,-88,34,1688597384237159300
294,-90,38,1688597384401424100
282,-93,42,1688597384566749600
304,-99,46,1688597384730980600
251,-100,50,1688597384896498400
85,-103,54,1688597385062313800
0,-102,51,1688597385228410200
98,-100,45,1688597385414819400
263,-94,39,1688597385580662200
297,-89,35,1688597385745960700
283,-89,36,1688597385910882700
269,-93,42,1688597386078072100
296,-96,46,1688597386244063300
283,-99,50,1688597386409921900
221,-103,52,1688597386554875300
55,-104,53,1688597386741661700
0,-101,47,1688597386907402300
273,-96,41,1688597387073293200
301,-91,37,1688597387239198700
283,-88,36,1688597387425799800
254,-91,40,1688597387591536100
290,-95,44,1688597387758013100
273,-97,48,1688597387924539400
255,-101,52,1688597388082931000
90,-102,55,1688597388246583200
0,-102,49,1688597388431884200
291,-97,43,1688597388597019900
277,-92,37,1688597388782833100
297,-88,36,1688597388948617700
280,-91,40,1688597389115002200
262,-94,44,1688597389281807600
294,-98,48,1688597389447456500
227,-101,52,1688597389613690600
65,-103,55,1688597389779529500
0,-102,49,1688597389945869300
277,-98,43,1688597390132552800
290,-93,37,1688597390319859800
293,-88,34,1688597390485385100
291,-91,40,1688597390651943400
275,-94,44,1688597390818505000
255,-97,48,1688597391005106500
257,-101,52,1688597391172001000
107,-102,55,1688597391339526300
0,-103,49,1688597391505936100
267,-98,43,1688597391692681600
282,-93,37,1688597391838850400
285,-89,34,1688597392004905500
268,-91,38,1688597392191350500
284,-95,44,1688597392357791800
262,-98,48,1688597392524202200
197,-102,52,1688597392690103700
32,-102,55,1688597392877228800
0,-103,49,1688597393045591000
279,-99,43,1688597393230996700
294,-94,39,1688597393376299500
294,-90,34,1688597393543515200
282,-92,38,1688597393710280500
265,-94,42,1688597393876862400
247,-99,46,1688597394047755100
233,-104,50,1688597394211137200
62,-103,54,1688597394377174300
0,-103,51,1688597394542823700
121,-100,45,1688597394707877500
262,-96,41,1688597394872851700
293,-91,35,1688597395058323100
268,-90,38,1688597395226584500
291,-95,42,1688597395392349700
280,-96,46,1688597395559551800
263,-101,50,1688597395747019100
76,-104,54,1688597395913530900
0,-104,51,1688597396101070000
0,-100,45,1688597396268956300
303,-95,39,1688597396431944100
287,-90,35,1688597396598510700
275,-90,36,1688597396764332100
263,-93,42,1688597396931098100
287,-97,46,1688597397097760300
276,-102,50,1688597397264780300
110,-102,54,1688597397430959900
0,-102,53,1688597397597996800
0,-100,47,1688597397763932600
260,-98,41,1688597397949901200
268,-91,35,1688597398115327100
258,-89,36,1688597398303130100
270,-94,40,1688597398470044500
300,-96,44,1688597398636222400
286,-101,50,1688597398822464800
104,-103,54,1688597398989100400
0,-103,53,1688597399175353500
0,-98,47,1688597399343997400
280,-96,41,1688597399505836600
270,-92,35,1688597399671757100
301,-90,36,1688597399840316000
282,-93,42,1688597400026009700
292,-98,46,1688597400211031800
260,-101,50,1688597400398431800
77,-103,54,1688597400564646100
0,-103,51,1688597400730881800
0,-100,47,1688597400896529300
273,-97,41,1688597401061628800
263,-92,35,1688597401228557700
293,-90,36,1688597401415687900
304,-92,42,1688597401581933300
288,-97,46,1688597401747208100
269,-101,50,1688597401913963700
108,-103,54,1688597402101828100
0,-104,51,1688597402289470900
273,-100,45,1688597402454183200
268,-96,39,1688597402640841900
280,-89,34,1688597402807771700
262,-90,38,1688597402974608900
279,-94,42,1688597403161297700
261,-97,46,1688597403327693900
240,-102,50,1688597403493795200
70,-103,54,1688597403660755600
0,-103,51,1688597403827341800
149,-100,47,1688597403974135700
304,-97,41,1688597404140277500
290,-92,35,1688597404307107700
269,-89,36,1688597404472654700
304,-93,40,1688597404628076900
292,-95,44,1688597404795241500
287,-98,48,1688597404941702900
237,-101,52,1688597405108469900
