latency,RSSI,attn1,TIMESTAMP
0,0,-107374182,1689703072977370900
0,0,-107374182,1689703073070728600
0,0,-107374182,1689703073180739400
0,0,-107374182,1689703073301430400
0,0,-107374182,1689703073403160000
0,0,-107374182,1689703073514253100
0,0,-107374182,1689703073621946500
0,0,-107374182,1689703073721204200
0,0,-107374182,1689703073821323600
0,0,-107374182,1689703073919125400
0,0,-107374182,1689703073999673900
0,0,-107374182,1689703074132094300
0,0,-107374182,1689703074222023300
0,0,-107374182,1689703074334109500
0,0,-107374182,1689703074447006700
0,0,-107374182,1689703074557916000
0,0,-107374182,1689703074672303500
0,0,-107374182,1689703074766753500
0,0,-107374182,1689703074871576600
0,0,-107374182,1689703074980257400
0,0,-107374182,1689703075077443900
0,0,-107374182,1689703075178494100
0,0,-107374182,1689703075291259200
0,0,-107374182,1689703075401320200
0,0,-107374182,1689703075506014300
0,0,-107374182,1689703075610347400
0,0,-107374182,1689703075708470300
0,0,-107374182,1689703075800563500
0,0,-107374182,1689703075915224800
0,0,-107374182,1689703076024268200
0,0,-107374182,1689703076136877000
0,0,-107374182,1689703076236367800
0,0,-107374182,1689703076350944700
0,0,-107374182,1689703076445720300
0,0,-107374182,1689703076547127400
0,0,-107374182,1689703076648503200
0,0,-107374182,1689703076747272200
0,0,-107374182,1689703076839658700
0,0,-107374182,1689703076962199700
0,0,-107374182,1689703077075323300
0,0,-107374182,1689703077180349800
0,0,-107374182,1689703077285756000
0,0,-107374182,1689703077392579800
0,0,-107374182,1689703077484244800
0,0,-107374182,1689703077611165100
0,0,-107374182,1689703077712639100
0,0,-107374182,1689703077823631000
0,0,-107374182,1689703077930445700
0,0,-107374182,1689703078039756500
0,0,-107374182,1689703078143947900
0,0,-107374182,1689703078229559100
0,0,-107374182,1689703078337931100
0,0,-107374182,1689703078453941300
0,0,-107374182,1689703078552823200
0,0,-107374182,1689703078665187900
0,0,-107374182,1689703078765362800
0,0,-107374182,1689703078888556700
0,0,-107374182,1689703078996805400
0,0,-107374182,1689703079113067200
0,0,-107374182,1689703079220880200
0,0,-107374182,1689703079321329900
0,0,-107374182,1689703079411325500
0,0,-107374182,1689703079518088700
0,0,-107374182,1689703079604838200
0,0,-107374182,1689703079711682800
0,0,-107374182,1689703079798104600
0,0,-107374182,1689703079888869100
0,0,-107374182,1689703079980731200
0,0,-107374182,1689703080092443700
0,0,-107374182,1689703080210987600
0,0,-107374182,1689703080307626600
0,0,-107374182,1689703080436387900
0,0,-107374182,1689703080548196700
0,0,-107374182,1689703080649556900
0,0,-107374182,1689703080751664400
0,0,-107374182,1689703080871068500
0,0,-107374182,1689703080984621500
0,0,-107374182,1689703081091064100
0,0,-107374182,1689703081207288900
0,0,-107374182,1689703081299624300
0,0,-107374182,1689703081390589900
0,0,-107374182,1689703081495849900
0,0,-107374182,1689703081603464900
0,0,-107374182,1689703081718144300
0,0,-107374182,1689703081835806200
0,0,-107374182,1689703081937696000
0,0,-107374182,1689703082059994100
0,0,-107374182,1689703082151224200
0,0,-107374182,1689703082275738000
0,0,-107374182,1689703082386573500
0,0,-107374182,1689703082495536800
0,0,-107374182,1689703082597226700
0,0,-107374182,1689703082708914400
0,0,-107374182,1689703082820853100
0,0,-107374182,1689703082922142500
0,0,-107374182,1689703083041864900
0,0,-107374182,1689703083134581100
0,0,-107374182,1689703083245779300
0,0,-107374182,1689703083357161000
0,0,-107374182,1689703083458971100
0,0,-107374182,1689703083565526400
0,0,-107374182,1689703083670599900
0,0,-107374182,1689703083762061400
0,0,-107374182,1689703083877003900
0,0,-107374182,1689703083979064900
0,0,-107374182,1689703084080163600
0,0,-107374182,1689703084191615000
0,0,-107374182,1689703084301070600
0,0,-107374182,1689703084411391200
0,0,-107374182,1689703084508283500
0,0,-107374182,1689703084593443000
0,0,-107374182,1689703084708459400
0,0,-107374182,1689703084822547900
0,0,-107374182,1689703084946104600
0,0,-107374182,1689703085051375700
0,0,-107374182,1689703085150368500
0,0,-107374182,1689703085258918000
0,0,-107374182,1689703085383278600
0,0,-107374182,1689703085468950500
0,0,-107374182,1689703085564969800
0,0,-107374182,1689703085666760000
0,0,-107374182,1689703085792594600
0,0,-107374182,1689703085883350800
0,0,-107374182,1689703085984235400
0,0,-107374182,1689703086101642200
0,0,-107374182,1689703086186875300
0,0,-107374182,1689703086305781400
0,0,-107374182,1689703086404714500
0,0,-107374182,1689703086514164200
0,0,-107374182,1689703086625725900
0,0,-107374182,1689703086722405400
0,0,-107374182,1689703086834463200
0,0,-107374182,1689703086945878800
0,0,-107374182,1689703087058730400
0,0,-107374182,1689703087166845300
0,0,-107374182,1689703087277187400
0,0,-107374182,1689703087399970100
0,0,-107374182,1689703087495091000
0,0,-107374182,1689703087600922900
0,0,-107374182,1689703087702418500
0,0,-107374182,1689703087801115100
0,0,-107374182,1689703087910627600
0,0,-107374182,1689703088008245800
0,0,-107374182,1689703088140882900
0,0,-107374182,1689703088258751100
0,0,-107374182,1689703088362876200
0,0,-107374182,1689703088462438600
0,0,-107374182,1689703088570896500
0,0,-107374182,1689703088664501500
0,0,-107374182,1689703088773941600
0,0,-107374182,1689703088903688100
0,0,-107374182,1689703089014211500
0,0,-107374182,1689703089113243300
0,0,-107374182,1689703089203597000
0,0,-107374182,1689703089324203200
0,0,-107374182,1689703089429761700
0,0,-107374182,1689703089555762600
0,0,-107374182,1689703089651674400
0,0,-107374182,1689703089784023200
0,0,-107374182,1689703089904818400
0,0,-107374182,1689703089993615200
0,0,-107374182,1689703090094709600
0,0,-107374182,1689703090198141800
0,0,-107374182,1689703090296324500
0,0,-107374182,1689703090414165000
0,0,-107374182,1689703090526465900
0,0,-107374182,1689703090624868700
0,0,-107374182,1689703090752248400
0,0,-107374182,1689703090857629400
0,0,-107374182,1689703090954379100
0,0,-107374182,1689703091060874900
0,0,-107374182,1689703091163971200
0,0,-107374182,1689703091276632400
0,0,-107374182,1689703091385314900
0,0,-107374182,1689703091508455500
0,0,-107374182,1689703091617673000
0,0,-107374182,1689703091735246900
0,0,-107374182,1689703091838753500
0,0,-107374182,1689703091947709500
0,0,-107374182,1689703092051262300
0,0,-107374182,1689703092153699300
0,0,-107374182,1689703092274101900
0,0,-107374182,1689703092385189300
0,0,-107374182,1689703092507487000
0,0,-107374182,1689703092621290200
0,0,-107374182,1689703092729880200
0,0,-107374182,1689703092847677800
0,0,-107374182,1689703092977711500
0,0,-107374182,1689703093087101800
0,0,-107374182,1689703093199426600
0,0,-107374182,1689703093307783900
0,0,-107374182,1689703093415127100
0,0,-107374182,1689703093524041700
0,0,-107374182,1689703093633448300
0,0,-107374182,1689703093729136800
0,0,-107374182,1689703093841108800
0,0,-107374182,1689703093939965000
0,0,-107374182,1689703094043476100
0,0,-107374182,1689703094155799500
0,0,-107374182,1689703094258646300
0,0,-107374182,1689703094389601400
0,0,-107374182,1689703094497768500
0,0,-107374182,1689703094589521700
0,0,-107374182,1689703094715887800
0,0,-107374182,1689703094822513800
0,0,-107374182,1689703094917973900
0,0,-107374182,1689703095018781800
0,0,-107374182,1689703095130838500
0,0,-107374182,1689703095243485000
0,0,-107374182,1689703095353678500
0,0,-107374182,1689703095471692300
0,0,-107374182,1689703095574663900
0,0,-107374182,1689703095666864500
0,0,-107374182,1689703095779549000
0,0,-107374182,1689703095899011200
0,0,-107374182,1689703096008754100
0,0,-107374182,1689703096119209100
0,0,-107374182,1689703096234344400
0,0,-107374182,1689703096340678400
0,0,-107374182,1689703096452349400
0,0,-107374182,1689703096554248200
0,0,-107374182,1689703096666294800
0,0,-107374182,1689703096777999300
0,0,-107374182,1689703096889155400
0,0,-107374182,1689703096980380700
0,0,-107374182,1689703097102132400
0,0,-107374182,1689703097219227300
0,0,-107374182,1689703097325292600
0,0,-107374182,1689703097427555700
0,0,-107374182,1689703097538959400
0,0,-107374182,1689703097650362200
0,0,-107374182,1689703097759754300
0,0,-107374182,1689703097867103900
0,0,-107374182,1689703097967388800
0,0,-107374182,1689703098049985500
0,0,-107374182,1689703098165723600
0,0,-107374182,1689703098264950700
0,0,-107374182,1689703098376130000
0,0,-107374182,1689703098482160900
0,0,-107374182,1689703098594041400
0,0,-107374182,1689703098687883100
0,0,-107374182,1689703098799254400
0,0,-107374182,1689703098902844800
0,0,-107374182,1689703099010753400
0,0,-107374182,1689703099128246500
0,0,-107374182,1689703099217986200
0,0,-107374182,1689703099337032700
0,0,-107374182,1689703099433802200
0,0,-107374182,1689703099548138900
0,0,-107374182,1689703099638456500
0,0,-107374182,1689703099727495600
0,0,-107374182,1689703099855809100
0,0,-107374182,1689703099945946500
0,0,-107374182,1689703100055082000
0,0,-107374182,1689703100151187500
0,0,-107374182,1689703100243413600
0,0,-107374182,1689703100370556500
0,0,-107374182,1689703100480587400
0,0,-107374182,1689703100588217700
0,0,-107374182,1689703100699803600
0,0,-107374182,1689703100806311000
0,0,-107374182,1689703100916256500
0,0,-107374182,1689703101023931100
0,0,-107374182,1689703101143088700
0,0,-107374182,1689703101245005000
0,0,-107374182,1689703101345175300
0,0,-107374182,1689703101442295800
0,0,-107374182,1689703101555260800
0,0,-107374182,1689703101664302800
0,0,-107374182,1689703101776472900
0,0,-107374182,1689703101883721200
0,0,-107374182,1689703101996752500
0,0,-107374182,1689703102092773100
0,0,-107374182,1689703102191360500
0,0,-107374182,1689703102306048000
0,0,-107374182,1689703102430068200
0,0,-107374182,1689703102570351400
0,0,-107374182,1689703102680554600
0,0,-107374182,1689703102787552300
0,0,-107374182,1689703102898221300
0,0,-107374182,1689703103001068400
0,0,-107374182,1689703103104112200
0,0,-107374182,1689703103219147000
0,0,-107374182,1689703103315014700
0,0,-107374182,1689703103422306200
0,0,-107374182,1689703103529409100
0,0,-107374182,1689703103629587300
0,0,-107374182,1689703103718439400
0,0,-107374182,1689703103837857900
0,0,-107374182,1689703103940031200
0,0,-107374182,1689703104029925400
0,0,-107374182,1689703104126419600
0,0,-107374182,1689703104228172400
0,0,-107374182,1689703104339597600
0,0,-107374182,1689703104460756200
0,0,-107374182,1689703104586025600
0,0,-107374182,1689703104695693200
0,0,-107374182,1689703104822672900
0,0,-107374182,1689703104963927300
0,0,-107374182,1689703105055116900
0,0,-107374182,1689703105180206800
0,0,-107374182,1689703105289570300
0,0,-107374182,1689703105383142500
0,0,-107374182,1689703105507263900
0,0,-107374182,1689703105619452500
0,0,-107374182,1689703105711488900
0,0,-107374182,1689703105820621200
0,0,-107374182,1689703105915308300
0,0,-107374182,1689703106027473600
0,0,-107374182,1689703106133314100
0,0,-107374182,1689703106242794900
0,0,-107374182,1689703106367825300
0,0,-107374182,1689703106477855900
0,0,-107374182,1689703106589094100
0,0,-107374182,1689703106696384900
0,0,-107374182,1689703106805222400
0,0,-107374182,1689703106904795200
0,0,-107374182,1689703107010125800
0,0,-107374182,1689703107119132700
0,0,-107374182,1689703107231864600
0,0,-107374182,1689703107338596600
0,0,-107374182,1689703107448493400
0,0,-107374182,1689703107556590700
0,0,-107374182,1689703107671678100
0,0,-107374182,1689703107778005800
0,0,-107374182,1689703107886131500
0,0,-107374182,1689703107994912500
0,0,-107374182,1689703108106078400
0,0,-107374182,1689703108211565400
0,0,-107374182,1689703108336513400
0,0,-107374182,1689703108446443500
0,0,-107374182,1689703108555602600
0,0,-107374182,1689703108680397400
0,0,-107374182,1689703108804579300
0,0,-107374182,1689703108917324700
0,0,-107374182,1689703109041309800
0,0,-107374182,1689703109142466400
0,0,-107374182,1689703109275896800
0,0,-107374182,1689703109403348000
0,0,-107374182,1689703109500279200
0,0,-107374182,1689703109588332800
0,0,-107374182,1689703109700011500
0,0,-107374182,1689703109808436000
0,0,-107374182,1689703109933792600
0,0,-107374182,1689703110048300500
0,0,-107374182,1689703110163752800
0,0,-107374182,1689703110274307300
0,0,-107374182,1689703110385332400
0,0,-107374182,1689703110491715600
0,0,-107374182,1689703110588263800
0,0,-107374182,1689703110699253900
0,0,-107374182,1689703110792123600
0,0,-107374182,1689703110892418300
0,0,-107374182,1689703110993369800
0,0,-107374182,1689703111102318800
0,0,-107374182,1689703111212195400
0,0,-107374182,1689703111320517700
0,0,-107374182,1689703111424453500
0,0,-107374182,1689703111514247800
0,0,-107374182,1689703111619963700
0,0,-107374182,1689703111729322300
0,0,-107374182,1689703111862550900
0,0,-107374182,1689703111980982900
0,0,-107374182,1689703112083219500
0,0,-107374182,1689703112185025700
0,0,-107374182,1689703112285815600
0,0,-107374182,1689703112417832100
0,0,-107374182,1689703112527346000
0,0,-107374182,1689703112627009100
0,0,-107374182,1689703112726762900
0,0,-107374182,1689703112839082200
0,0,-107374182,1689703112948255200
0,0,-107374182,1689703113058445100
0,0,-107374182,1689703113164178400
0,0,-107374182,1689703113276033700
0,0,-107374182,1689703113387166500
0,0,-107374182,1689703113492510000
0,0,-107374182,1689703113602253800
0,0,-107374182,1689703113708732300
0,0,-107374182,1689703113811331800
0,0,-107374182,1689703113919930100
0,0,-107374182,1689703114013946300
0,0,-107374182,1689703114100019500
0,0,-107374182,1689703114212030200
0,0,-107374182,1689703114337014100
0,0,-107374182,1689703114447522300
0,0,-107374182,1689703114571551300
0,0,-107374182,1689703114680871000
0,0,-107374182,1689703114802798100
0,0,-107374182,1689703114899535500
0,0,-107374182,1689703115041904400
0,0,-107374182,1689703115169422200
0,0,-107374182,1689703115263501000
0,0,-107374182,1689703115386147500
0,0,-107374182,1689703115495311300
0,0,-107374182,1689703115591856400
0,0,-107374182,1689703115700921600
0,0,-107374182,1689703115799050300
0,0,-107374182,1689703115916573900
0,0,-107374182,1689703116023915300
0,0,-107374182,1689703116137099900
0,0,-107374182,1689703116245077300
0,0,-107374182,1689703116350212400
0,0,-107374182,1689703116471682700
0,0,-107374182,1689703116571670800
0,0,-107374182,1689703116680987600
0,0,-107374182,1689703116800130200
0,0,-107374182,1689703116906045900
0,0,-107374182,1689703117018084700
0,0,-107374182,1689703117129093200
0,0,-107374182,1689703117241277700
0,0,-107374182,1689703117337676000
0,0,-107374182,1689703117446106500
0,0,-107374182,1689703117555530600
0,0,-107374182,1689703117674314500
0,0,-107374182,1689703117787963800
0,0,-107374182,1689703117907067200
0,0,-107374182,1689703118013318800
0,0,-107374182,1689703118133516800
0,0,-107374182,1689703118245356700
0,0,-107374182,1689703118354834100
0,0,-107374182,1689703118466499800
0,0,-107374182,1689703118560223700
0,0,-107374182,1689703118660892500
0,0,-107374182,1689703118753552600
0,0,-107374182,1689703118865071800
0,0,-107374182,1689703118974522000
0,0,-107374182,1689703119088094200
0,0,-107374182,1689703119209311400
0,0,-107374182,1689703119302055900
0,0,-107374182,1689703119416164300
0,0,-107374182,1689703119524643800
0,0,-107374182,1689703119633750200
0,0,-107374182,1689703119733060000
0,0,-107374182,1689703119836616900
0,0,-107374182,1689703119946402500
0,0,-107374182,1689703120068031300
0,0,-107374182,1689703120164563800
0,0,-107374182,1689703120274768000
0,0,-107374182,1689703120381610700
0,0,-107374182,1689703120492807400
0,0,-107374182,1689703120603976500
0,0,-107374182,1689703120692784400
0,0,-107374182,1689703120779514400
0,0,-107374182,1689703120871242100
0,0,-107374182,1689703120983608200
0,0,-107374182,1689703121095622000
0,0,-107374182,1689703121197799900
0,0,-107374182,1689703121288910600
0,0,-107374182,1689703121401576100
0,0,-107374182,1689703121512329400
0,0,-107374182,1689703121606415400
0,0,-107374182,1689703121728082000
0,0,-107374182,1689703121829340100
0,0,-107374182,1689703121933924900
0,0,-107374182,1689703122043254100
0,0,-107374182,1689703122154276900
0,0,-107374182,1689703122246678900
0,0,-107374182,1689703122350248000
0,0,-107374182,1689703122474487000
0,0,-107374182,1689703122583905200
0,0,-107374182,1689703122688609700
0,0,-107374182,1689703122794455500
0,0,-107374182,1689703122896540900
0,0,-107374182,1689703123007439300
0,0,-107374182,1689703123105556300
0,0,-107374182,1689703123205125600
0,0,-107374182,1689703123321019500
0,0,-107374182,1689703123413855700
0,0,-107374182,1689703123516399800
0,0,-107374182,1689703123679270300
