latency,RSSI,attn1,TIMESTAMP
65025,-84,60,1691863991649490800
65032,-86,44,1691863991845039300
65039,-83,36,1691863991996291900
65046,-83,24,1691863992150763400
65046,-74,22,1691863992320550700
65053,-72,26,1691863992509914800
65060,-78,30,1691863992681030900
65060,-82,34,1691863992846600300
65051,-86,38,1691863993017634000
65058,-86,42,1691863993179757800
65058,-86,46,1691863993340826300
65009,-83,50,1691863993478878000
65009,-85,54,1691863993635808100
65017,-83,58,1691863993809299700
65025,-83,60,1691863993951665400
65025,-86,52,1691863994110439500
65032,-83,40,1691863994269261700
65039,-83,28,1691863994448255500
65039,-72,20,1691863994619537300
65046,-71,24,1691863994760593200
65046,-75,28,1691863994934187100
65053,-78,32,1691863995109061800
65060,-84,36,1691863995254255500
65060,-86,40,1691863995423124500
65067,-85,44,1691863995579511200
65067,-83,48,1691863995736875700
65074,-83,52,1691863995880377500
65081,-84,56,1691863996032916200
65081,-83,60,1691863996190522300
65088,-84,56,1691863996347544900
65094,-85,44,1691863996507403900
65094,-82,32,1691863996680793600
65100,-78,24,1691863996827012400
65100,-74,22,1691863996997219900
65106,-74,26,1691863997189601300
65112,-77,30,1691863997355326700
65118,-82,36,1691863997533478200
65118,-84,40,1691863997692373000
65057,-88,44,1691863997864532200
65057,-89,48,1691863998025555600
65064,-87,52,1691863998198750500
65071,-86,56,1691863998358303600
65071,-84,60,1691863998529954300
65063,-84,56,1691863998682943000
65070,-85,44,1691863998841998400
65070,-85,36,1691863998998245900
65077,-79,24,1691863999174381900
65084,-73,22,1691863999348834100
65084,-73,26,1691863999509993000
65091,-79,30,1691863999678062300
65097,-82,34,1691863999851810400
65097,-89,40,1691864000027034900
65103,-89,44,1691864000197638100
65093,-86,48,1691864000353986100
65093,-83,52,1691864000510190800
65099,-85,56,1691864000683823600
65057,-85,60,1691864000853684900
65057,-87,56,1691864000995698500
65049,-84,48,1691864001149794800
65049,-88,36,1691864001309015500
65056,-80,24,1691864001477594000
65063,-72,22,1691864001646293200
65063,-73,26,1691864001805620000
65070,-76,30,1691864001959800400
65070,-82,34,1691864002115919600
65077,-84,36,1691864002257115200
65077,-83,40,1691864002413542300
65068,-86,44,1691864002574406200
65075,-87,48,1691864002727248800
65082,-84,52,1691864002895906800
65082,-84,56,1691864003040207300
65089,-86,60,1691864003210648200
65089,-85,52,1691864003382490700
65095,-85,44,1691864003542037700
65101,-81,32,1691864003696388700
65101,-77,20,1691864003852939700
65107,-71,22,1691864004014594800
65107,-73,26,1691864004176075900
65113,-75,30,1691864004336237900
65119,-81,34,1691864004508353400
65119,-81,38,1691864004649034600
65091,-81,42,1691864004819622800
65097,-85,46,1691864004989612300
65097,-85,50,1691864005148758300
65103,-83,54,1691864005289215000
65103,-84,58,1691864005448263400
65109,-86,60,1691864005619978400
65115,-85,48,1691864005776207100
65115,-86,36,1691864005947171200
65121,-82,28,1691864006107594000
65111,-74,20,1691864006262491800
65111,-72,24,1691864006433456400
65117,-75,28,1691864006589319800
65117,-79,32,1691864006745819900
65123,-83,36,1691864006893406000
65113,-86,40,1691864007077899800
65113,-87,44,1691864007247983000
65104,-84,48,1691864007396046800
65104,-84,52,1691864007555530100
65110,-85,56,1691864007706908800
65116,-85,60,1691864007863187400
65116,-85,56,1691864008018854300
65105,-83,44,1691864008177027700
65105,-87,32,1691864008332187800
65111,-79,24,1691864008480393000
65117,-72,22,1691864008633288200
65117,-74,26,1691864008802853600
65123,-75,30,1691864008978717300
65129,-82,34,1691864009149846000
65129,-82,38,1691864009306900100
65135,-86,42,1691864009475749600
65141,-84,46,1691864009619959900
65141,-83,50,1691864009780490300
65131,-85,54,1691864009935624800
65131,-85,58,1691864010095323700
65137,-83,60,1691864010266332800
65143,-85,48,1691864010432826300
65143,-82,40,1691864010596087300
65149,-80,28,1691864010753238700
65155,-75,20,1691864010910778600
65155,-71,24,1691864011091523200
65160,-75,28,1691864011257052700
65165,-79,32,1691864011427264300
65170,-84,40,1691864011696715900
