latency,RSSI,attn1,TIMESTAMP
345,-78,28,1691680120284959800
346,-86,32,1691680120450621600
342,-90,34,1691680120565514900
345,-92,38,1691680120691633300
344,-94,42,1691680120832789900
346,-98,44,1691680120960673800
343,-100,48,1691680121101189500
313,-102,50,1691680121211191900
313,-104,54,1691680121352539600
313,-104,58,1691680121476822300
313,-104,60,1691680121591022900
313,-104,56,1691680121697437000
313,-104,52,1691680121807917300
276,-98,40,1691680121980507900
344,-89,32,1691680122092984000
347,-82,24,1691680122199566500
347,-77,20,1691680122340348700
346,-78,24,1691680122465334400
347,-81,28,1691680122591439900
342,-85,30,1691680122715486000
346,-88,34,1691680122856107500
346,-91,36,1691680122980102800
346,-94,40,1691680123122581300
346,-97,44,1691680123233625100
344,-99,46,1691680123342130300
344,-101,48,1691680123465193400
274,-102,52,1691680123624508900
274,-104,56,1691680123748462400
274,-104,58,1691680123860657600
274,-104,60,1691680123982321500
274,-104,52,1691680124095688500
229,-101,44,1691680124250702300
339,-92,36,1691680124359957400
346,-89,28,1691680124492852200
346,-79,20,1691680124613490900
346,-78,22,1691680124738224600
346,-80,26,1691680124861179200
346,-84,28,1691680124986967400
345,-86,32,1691680125127518000
347,-90,36,1691680125265596900
344,-92,38,1691680125391892600
347,-95,42,1691680125519899600
336,-97,46,1691680125650415800
338,-101,48,1691680125784050800
338,-103,52,1691680125910339800
338,-103,54,1691680126021491800
338,-103,58,1691680126134406200
338,-103,60,1691680126258471500
338,-103,56,1691680126381472300
338,-103,48,1691680126506981500
344,-96,36,1691680126681840000
345,-87,28,1691680126817794900
348,-78,20,1691680126931189800
345,-80,22,1691680127049718000
347,-81,26,1691680127170445000
348,-83,28,1691680127294820200
347,-86,32,1691680127418084000
347,-89,34,1691680127544541400
347,-92,38,1691680127669084300
347,-94,40,1691680127794169200
348,-97,44,1691680127918564000
342,-100,48,1691680128043733400
347,-101,50,1691680128155050900
347,-103,52,1691680128263770300
347,-103,56,1691680128376192900
347,-103,58,1691680128488000600
347,-103,60,1691680128594440700
347,-103,56,1691680128725630800
347,-104,48,1691680128850114200
345,-93,36,1691680129027981200
342,-86,28,1691680129138102600
346,-80,20,1691680129250234800
345,-77,22,1691680129369368000
334,-81,26,1691680129496172000
345,-83,28,1691680129633568700
345,-86,32,1691680129783284100
346,-92,36,1691680129902966600
345,-93,38,1691680130013145700
342,-94,42,1691680130135918100
345,-96,44,1691680130259815300
345,-100,48,1691680130385782600
345,-103,50,1691680130508473500
345,-104,54,1691680130638911100
345,-104,56,1691680130764177000
345,-104,60,1691680130899542000
345,-104,56,1691680131010413400
345,-104,52,1691680131127256800
347,-96,36,1691680131329897800
346,-88,28,1691680131454809000
346,-80,20,1691680131572654200
346,-78,22,1691680131698182000
346,-81,24,1691680131810522600
347,-82,28,1691680131919991800
321,-85,30,1691680132043456900
345,-88,34,1691680132155690800
343,-91,36,1691680132297145900
343,-94,40,1691680132421687000
343,-97,44,1691680132546837100
343,-98,46,1691680132704917500
262,-104,50,1691680132829100300
262,-102,54,1691680132953456200
262,-102,56,1691680133065848200
262,-102,60,1691680133188418200
262,-102,60,1691680133295595600
262,-102,52,1691680133407722100
253,-101,40,1691680133593502500
349,-92,36,1691680133702711300
345,-88,28,1691680133811829300
348,-78,20,1691680133922823700
349,-78,22,1691680134046131500
348,-80,26,1691680134171238200
347,-83,28,1691680134281797800
345,-85,32,1691680134404488500
344,-89,34,1691680134513221900
347,-92,38,1691680134637635500
349,-94,40,1691680134762775000
347,-97,44,1691680134889678200
339,-99,46,1691680135014642800
348,-103,50,1691680135125222100
348,-104,52,1691680135236062400
348,-104,56,1691680135363292000
348,-104,58,1691680135476429400
348,-104,60,1691680135587158500
348,-104,56,1691680135697409400
348,-104,48,1691680135809032300
222,-96,40,1691680135966750900
320,-89,32,1691680136076497700
317,-83,24,1691680136200230400
320,-77,20,1691680136312010100
320,-80,24,1691680136454879400
320,-82,28,1691680136566491800
321,-84,30,1691680136691632100
311,-88,34,1691680136803368300
322,-90,36,1691680136916007200
320,-93,40,1691680137042888300
308,-95,42,1691680137183362400
318,-98,46,1691680137293173200
321,-102,48,1691680137418575000
243,-104,52,1691680137529546300
243,-102,54,1691680137639229000
243,-102,56,1691680137748842900
243,-102,60,1691680137862502400
243,-102,60,1691680137969321800
243,-102,52,1691680138078375000
252,-100,40,1691680138253432400
347,-92,32,1691680138362765100
346,-85,24,1691680138490439400
346,-77,20,1691680138616362900
345,-79,24,1691680138742865600
345,-81,26,1691680138869187600
345,-84,30,1691680138995742800
345,-87,32,1691680139104534100
342,-89,36,1691680139213589100
345,-92,38,1691680139339085200
345,-94,42,1691680139464293700
343,-97,44,1691680139586114600
346,-100,48,1691680139699081500
314,-100,50,1691680139808147900
314,-102,54,1691680139933970300
314,-102,56,1691680140058314500
314,-102,60,1691680140185701200
314,-102,60,1691680140294949800
314,-102,52,1691680140406585000
314,-101,44,1691680140516124700
334,-94,36,1691680140659378200
345,-86,28,1691680140771113800
346,-81,20,1691680140881734000
345,-77,22,1691680141010374700
344,-80,24,1691680141134241000
344,-82,28,1691680141276767500
346,-85,32,1691680141401931900
344,-89,34,1691680141531490500
346,-92,38,1691680141655864300
340,-95,42,1691680141783540300
344,-97,44,1691680141911075000
345,-99,46,1691680142021710400
345,-104,50,1691680142132336100
345,-102,52,1691680142242770800
345,-102,56,1691680142353495700
345,-102,58,1691680142462501100
345,-102,60,1691680142573429200
345,-102,56,1691680142679867600
345,-102,48,1691680142808233100
253,-96,40,1691680142945829800
314,-89,32,1691680143055039900
313,-83,24,1691680143181717400
314,-77,20,1691680143307258200
312,-78,24,1691680143434824900
302,-82,28,1691680143559491300
315,-85,30,1691680143686802800
314,-87,34,1691680143797006100
315,-90,36,1691680143925083200
312,-93,40,1691680144047039000
312,-96,42,1691680144172846900
314,-98,46,1691680144297198700
297,-102,48,1691680144424295800
287,-102,52,1691680144532155100
287,-104,54,1691680144656325000
287,-104,58,1691680144765097700
287,-104,60,1691680144873728800
287,-104,60,1691680144983905900
287,-105,52,1691680145109234700
276,-97,40,1691680145283325100
346,-89,32,1691680145395051800
345,-81,24,1691680145522128000
346,-77,22,1691680145650783600
340,-80,24,1691680145779085500
347,-81,28,1691680145903001300
345,-86,32,1691680146055830000
346,-88,34,1691680146216820300
346,-93,38,1691680146342089200
346,-94,42,1691680146450797800
347,-97,44,1691680146575443500
337,-101,48,1691680146689781700
318,-102,50,1691680146795243200
318,-104,52,1691680146921956900
318,-104,56,1691680147030940300
318,-104,58,1691680147155301100
318,-104,60,1691680147284790600
318,-104,52,1691680147390302600
266,-102,40,1691680147594682200
346,-89,32,1691680147715783000
346,-83,24,1691680147840894000
346,-78,20,1691680147954372800
345,-78,24,1691680148061588400
345,-81,26,1691680148200147400
343,-85,30,1691680148331243600
336,-89,32,1691680148443554500
345,-90,36,1691680148563963600
340,-93,38,1691680148665422900
346,-95,42,1691680148779338100
346,-99,44,1691680148884599800
345,-99,46,1691680149014630500
343,-103,50,1691680149141584700
343,-103,54,1691680149259856000
343,-103,56,1691680149383243900
343,-103,60,1691680149506728000
343,-103,60,1691680149617689500
343,-103,52,1691680149742641300
195,-99,44,1691680149869927000
316,-93,36,1691680149996136700
321,-88,28,1691680150104736600
322,-78,20,1691680150273542500
321,-78,24,1691680150417643300
322,-81,26,1691680150542559100
314,-85,30,1691680150665638900
322,-87,32,1691680150778134400
322,-89,36,1691680150904119400
322,-93,38,1691680151019108500
322,-94,42,1691680151156283200
320,-98,46,1691680151282390900
321,-101,48,1691680151417748300
321,-103,52,1691680151557579900
321,-103,56,1691680151677078200
321,-103,58,1691680151807239400
321,-103,60,1691680151924343400
321,-103,56,1691680152032591500
321,-103,48,1691680152143083900
349,-94,36,1691680152318788200
348,-86,28,1691680152440054000
350,-77,20,1691680152577633700
348,-78,22,1691680152709237700
351,-80,26,1691680152828797800
348,-84,30,1691680152953793000
350,-87,32,1691680153077991900
351,-89,34,1691680153188409500
349,-91,38,1691680153298110500
350,-94,40,1691680153423586800
350,-96,44,1691680153559682600
348,-99,48,1691680153705380400
324,-101,52,1691680153831003700
324,-103,54,1691680153943251200
324,-103,56,1691680154069618100
324,-103,60,1691680154202531200
324,-103,56,1691680154346316900
324,-104,48,1691680154458664700
345,-95,36,1691680154613907700
342,-89,28,1691680154738891000
345,-81,20,1691680154883485300
345,-78,22,1691680155017557000
345,-80,26,1691680155144726300
343,-83,28,1691680155280365100
346,-85,32,1691680155395047200
346,-90,34,1691680155503005800
345,-92,38,1691680155627020600
343,-95,40,1691680155752818200
344,-96,44,1691680155877635400
338,-101,46,1691680156002987300
314,-102,50,1691680156115816700
314,-103,52,1691680156243580100
314,-105,56,1691680156378397900
314,-105,60,1691680156488597100
314,-105,60,1691680156601799000
314,-105,52,1691680156725195700
314,-102,44,1691680156837012900
346,-93,36,1691680156974550500
347,-87,28,1691680157086438000
348,-79,20,1691680157194467800
342,-77,22,1691680157324577000
347,-80,24,1691680157441979000
347,-82,28,1691680157571659500
348,-85,32,1691680157693524400
347,-88,34,1691680157820003200
347,-91,38,1691680157940285300
345,-95,40,1691680158078074400
344,-96,44,1691680158217829200
348,-100,48,1691680158344665900
274,-104,50,1691680158493918800
274,-105,54,1691680158623679000
274,-105,58,1691680158733960300
274,-105,60,1691680158875095600
274,-105,56,1691680159000141300
274,-102,48,1691680159120692200
344,-94,36,1691680159281026600
347,-87,28,1691680159405923200
342,-78,20,1691680159531329300
346,-77,22,1691680159653799400
348,-80,24,1691680159785949500
347,-82,28,1691680159922421700
347,-85,32,1691680160059463900
348,-89,34,1691680160169390700
342,-91,38,1691680160295446000
348,-94,40,1691680160407570500
345,-96,44,1691680160528361600
347,-99,46,1691680160636036800
329,-103,50,1691680160777551200
329,-102,54,1691680160904064700
329,-103,56,1691680161015422400
329,-103,58,1691680161127565800
329,-103,60,1691680161256769700
329,-103,52,1691680161378309100
289,-100,40,1691680161562648500
347,-91,32,1691680161673610900
349,-85,24,1691680161787877300
347,-77,20,1691680161926574600
348,-79,24,1691680162068881100
348,-82,28,1691680162211749000
347,-85,30,1691680162336867000
346,-88,34,1691680162479178100
349,-91,38,1691680162601766800
348,-93,40,1691680162732317700
348,-96,44,1691680162851280600
337,-102,46,1691680162986451000
347,-101,50,1691680163100904400
347,-103,54,1691680163237736400
347,-103,56,1691680163345458100
347,-103,60,1691680163471818400
347,-103,60,1691680163584998900
347,-103,52,1691680163706478700
217,-101,44,1691680163831014600
345,-93,36,1691680163954509000
345,-86,28,1691680164064595000
344,-80,20,1691680164202330300
342,-78,22,1691680164368667300
345,-81,26,1691680164510674100
345,-84,30,1691680164622366400
345,-87,32,1691680164733609300
342,-88,36,1691680164857670300
341,-93,38,1691680165002906500
340,-96,42,1691680165123944900
345,-98,46,1691680165264500800
312,-102,50,1691680165417949400
312,-101,52,1691680165547059100
312,-104,56,1691680165661184900
312,-104,58,1691680165786735500
312,-104,60,1691680165909599700
312,-104,52,1691680166034288000
312,-102,44,1691680166161399800
349,-92,32,1691680166337665700
346,-83,24,1691680166447206600
348,-77,20,1691680166587371200
346,-78,24,1691680166730370200
346,-81,26,1691680166852023800
346,-86,30,1691680166981524700
348,-88,34,1691680167099424600
349,-91,36,1691680167226338800
349,-93,40,1691680167351567400
347,-96,42,1691680167478514700
348,-98,46,1691680167605716200
348,-102,48,1691680167727545600
309,-102,52,1691680167852080900
309,-102,54,1691680167962535100
309,-102,58,1691680168087406300
309,-102,60,1691680168209827900
309,-102,56,1691680168337479900
220,-104,44,1691680168478566900
344,-94,36,1691680168611528200
346,-86,28,1691680168745541700
347,-79,20,1691680168873442200
346,-78,22,1691680168985059400
345,-81,26,1691680169112939900
346,-84,28,1691680169234042500
346,-86,32,1691680169354680900
346,-88,34,1691680169482010500
346,-92,38,1691680169606736000
346,-95,42,1691680169750296400
345,-98,44,1691680169872560400
345,-99,48,1691680169995784400
346,-104,50,1691680170122037900
346,-105,54,1691680170256614900
346,-105,56,1691680170365837700
346,-105,60,1691680170511877500
346,-105,56,1691680170633650000
346,-105,48,1691680170758653800
346,-95,40,1691680170916395100
346,-89,32,1691680171027949200
346,-83,24,1691680171142771100
345,-77,22,1691680171292164800
346,-80,24,1691680171420319000
342,-82,28,1691680171559822600
346,-86,32,1691680171688757200
346,-89,34,1691680171812477800
345,-91,38,1691680171926561000
345,-94,40,1691680172049409100
346,-96,44,1691680172177981100
344,-99,46,1691680172303950300
313,-102,50,1691680172416428400
313,-103,52,1691680172542890000
313,-103,56,1691680172661753900
313,-103,58,1691680172771494500
313,-103,60,1691680172900421700
313,-103,52,1691680173019636100
250,-100,40,1691680173211542600
346,-90,32,1691680173331995300
343,-84,24,1691680173441557500
340,-77,20,1691680173551624100
346,-79,22,1691680173661366400
346,-80,26,1691680173786686000
345,-83,28,1691680173927264600
346,-87,32,1691680174054613700
346,-90,36,1691680174176189300
334,-92,38,1691680174291381600
347,-95,42,1691680174414967600
346,-97,44,1691680174522351400
342,-99,46,1691680174630289800
311,-101,50,1691680174755707200
311,-104,54,1691680174893283400
311,-103,56,1691680175003066000
311,-103,60,1691680175126301200
311,-103,60,1691680175251573700
311,-103,52,1691680175371311600
320,-98,40,1691680175600668400
348,-87,28,1691680175737882200
348,-80,20,1691680175846254400
347,-77,22,1691680175976492800
348,-80,26,1691680176099101700
347,-83,28,1691680176232488800
347,-86,32,1691680176364227500
347,-89,34,1691680176493845800
347,-93,38,1691680176623816100
347,-95,42,1691680176786528600
344,-97,46,1691680176898938500
328,-104,48,1691680177031910100
328,-103,52,1691680177153196800
328,-103,54,1691680177263427800
328,-103,58,1691680177407319000
328,-103,60,1691680177527556700
328,-103,56,1691680177650364600
328,-103,48,1691680177777870800
340,-96,36,1691680177931444800
346,-87,28,1691680178055851400
346,-79,20,1691680178166968400
345,-77,22,1691680178291559900
345,-81,26,1691680178431784700
345,-83,28,1691680178562453400
346,-86,32,1691680178684200700
346,-90,34,1691680178804491600
346,-92,38,1691680178933844500
342,-95,40,1691680179056097000
