latency,RSSI,attn1,TIMESTAMP
350,-80,38,1691678536295555300
346,-89,42,1691678536498711500
350,-93,46,1691678536608915400
349,-94,48,1691678536734871700
345,-97,52,1691678536862290700
335,-100,54,1691678536985964500
335,-103,58,1691678537112799800
335,-102,60,1691678537223178100
335,-102,56,1691678537345971300
333,-98,44,1691678537519570700
350,-86,36,1691678537659320200
351,-80,28,1691678537771997600
352,-73,20,1691678537897626100
352,-71,22,1691678538005626100
352,-73,24,1691678538115440900
351,-75,28,1691678538227572600
353,-78,30,1691678538352073500
347,-82,34,1691678538464334200
352,-83,36,1691678538583530400
351,-86,40,1691678538687197900
348,-89,42,1691678538814911600
346,-92,46,1691678538938713700
351,-95,48,1691678539047667600
348,-97,50,1691678539156473400
330,-100,54,1691678539268949400
330,-102,56,1691678539378011800
330,-103,60,1691678539488286200
330,-103,60,1691678539585493700
330,-103,56,1691678539693492600
318,-96,44,1691678539852211600
349,-89,36,1691678539960516700
344,-82,28,1691678540069970900
347,-78,24,1691678540177138400
348,-71,20,1691678540285662300
345,-73,24,1691678540413779100
347,-75,28,1691678540539973100
340,-78,30,1691678540649046300
347,-81,34,1691678540785079000
347,-84,36,1691678540895898500
347,-87,38,1691678541005711600
341,-90,42,1691678541160641400
347,-93,46,1691678541272668300
346,-94,48,1691678541382618000
348,-99,50,1691678541491104000
269,-99,54,1691678541600852700
269,-101,56,1691678541710881800
269,-102,60,1691678541820371500
269,-102,60,1691678541929877700
269,-102,52,1691678542038156100
338,-98,44,1691678542197006500
347,-87,36,1691678542306122900
348,-83,28,1691678542416382000
343,-75,20,1691678542525997200
348,-71,22,1691678542636712400
347,-73,24,1691678542745904300
348,-75,26,1691678542856005800
342,-77,30,1691678542966843000
347,-81,32,1691678543077128300
347,-83,36,1691678543202471300
347,-85,38,1691678543316205100
348,-88,42,1691678543438107100
341,-90,44,1691678543548922800
348,-93,46,1691678543659821000
345,-96,50,1691678543774582600
323,-98,52,1691678543898734500
323,-102,56,1691678544030613700
323,-100,60,1691678544171050600
323,-100,56,1691678544316052200
334,-96,44,1691678544505117800
350,-90,36,1691678544663377000
350,-78,24,1691678544803993700
350,-70,22,1691678544962578900
351,-73,24,1691678545120754400
351,-77,28,1691678545260206000
349,-79,32,1691678545418054200
351,-83,36,1691678545559388600
351,-86,40,1691678545715200400
350,-91,44,1691678545858279600
350,-93,48,1691678546013623400
351,-99,50,1691678546155463400
351,-100,54,1691678546312937900
351,-103,58,1691678546454596300
351,-103,60,1691678546597108800
351,-102,52,1691678546739660200
348,-92,40,1691678546900551700
348,-85,32,1691678547040832200
348,-76,20,1691678547183393600
348,-71,22,1691678547325027600
348,-74,26,1691678547466099500
348,-77,28,1691678547609464700
348,-81,32,1691678547751114300
348,-84,36,1691678547892174100
347,-86,40,1691678548048395200
347,-90,44,1691678548189118600
348,-93,48,1691678548348025100
348,-98,50,1691678548489974100
330,-100,54,1691678548632734400
330,-103,58,1691678548811837600
330,-103,60,1691678548950972400
220,-99,48,1691678549093856500
327,-91,40,1691678549235454900
332,-84,32,1691678549377680700
331,-72,20,1691678549533738000
331,-71,22,1691678549674770600
331,-74,26,1691678549833260800
321,-78,30,1691678549988473000
