latency,RSSI,attn1,TIMESTAMP
330,-80,32,1691683128478336600
338,-90,36,1691683128629535500
338,-92,40,1691683128752645000
333,-95,42,1691683128877358700
333,-97,46,1691683129004469300
339,-101,50,1691683129130333400
360,-102,52,1691683129257358000
360,-104,56,1691683129387601800
360,-104,58,1691683129523281400
360,-104,60,1691683129634476800
360,-104,56,1691683129744800200
360,-102,48,1691683129851488900
334,-91,36,1691683130029951900
335,-86,28,1691683130153971700
339,-77,20,1691683130274145000
334,-76,22,1691683130383984800
336,-79,26,1691683130507569200
333,-81,28,1691683130615467900
346,-85,30,1691683130724337900
341,-87,34,1691683130849930300
342,-90,36,1691683130957773700
336,-92,40,1691683131069951600
334,-95,42,1691683131179532200
338,-97,46,1691683131303383700
337,-100,48,1691683131414337900
361,-101,50,1691683131526303700
361,-102,54,1691683131651169200
361,-103,56,1691683131762402100
361,-103,60,1691683131872775000
361,-103,60,1691683131980909900
361,-103,52,1691683132089568400
460,-102,44,1691683132198087600
340,-95,40,1691683132308898800
347,-88,32,1691683132418513200
339,-80,20,1691683132555819500
338,-76,20,1691683132664831700
338,-77,24,1691683132803630800
343,-80,28,1691683132929780800
345,-91,30,1691683133041030400
343,-89,34,1691683133148636200
338,-91,36,1691683133274198400
341,-94,38,1691683133382184100
340,-96,42,1691683133491596300
337,-98,44,1691683133600789600
341,-100,48,1691683133727043200
355,-102,50,1691683133836732500
412,-103,52,1691683133932735700
412,-103,56,1691683134055919900
412,-103,58,1691683134166292200
412,-103,60,1691683134273513200
412,-103,56,1691683134381986200
412,-101,48,1691683134505748800
341,-96,40,1691683134630902600
341,-88,32,1691683134740781000
334,-81,24,1691683134850664300
341,-76,20,1691683134974496800
335,-77,24,1691683135085131500
342,-80,26,1691683135209320600
341,-82,30,1691683135317994800
334,-85,32,1691683135442124000
336,-88,34,1691683135553338300
334,-91,38,1691683135661638400
334,-94,40,1691683135787255000
347,-95,44,1691683135898340500
346,-98,46,1691683136021624800
345,-101,50,1691683136160323200
345,-103,54,1691683136297045700
345,-103,56,1691683136437023600
345,-103,60,1691683136578696000
345,-103,56,1691683136722429100
388,-97,40,1691683136971139900
334,-87,28,1691683137112251400
333,-76,20,1691683137254901400
337,-77,22,1691683137411643700
338,-82,26,1691683137569088500
335,-85,30,1691683137730194600
333,-90,34,1691683137871388300
333,-91,38,1691683138028140000
336,-98,42,1691683138169283100
338,-98,46,1691683138338648300
333,-102,50,1691683138496544000
333,-103,54,1691683138654393600
333,-103,58,1691683138813766300
333,-103,60,1691683138970683500
333,-103,52,1691683139097314900
412,-99,40,1691683139271358900
334,-89,32,1691683139413716200
334,-81,24,1691683139554341500
336,-77,22,1691683139711106400
340,-81,26,1691683139870621700
333,-84,30,1691683140011652300
341,-90,34,1691683140168894600
337,-92,38,1691683140322992600
334,-96,42,1691683140465868700
339,-100,44,1691683140624733400
357,-102,48,1691683140762079100
363,-101,52,1691683140903576500
363,-102,56,1691683141047399200
363,-102,60,1691683141190099400
363,-102,60,1691683141332307800
363,-102,48,1691683141490709200
340,-92,36,1691683141679892200
343,-84,28,1691683141822722500
333,-76,20,1691683141962047400
333,-77,24,1691683142105223000
334,-82,28,1691683142244509200
341,-87,30,1691683142385315500
338,-91,34,1691683142543828300
336,-93,38,1691683142701767800
334,-94,42,1691683142857541600
335,-99,46,1691683143000569900
342,-101,50,1691683143140633500
364,-103,54,1691683143296609800
364,-103,58,1691683143439586500
364,-103,60,1691683143579438100
364,-103,56,1691683143721397300
450,-100,44,1691683143879307000
371,-92,36,1691683144022205000
372,-87,24,1691683144165883900
