latency,RSSI,attn1,TIMESTAMP
220,-84,56,1691863821621070700
203,-85,44,1691863821808257400
220,-85,32,1691863821965795400
220,-79,20,1691863822127067700
219,-72,22,1691863822270349200
219,-72,26,1691863822442679700
220,-75,30,1691863822601646400
217,-79,36,1691863822789768300
221,-82,38,1691863822934424600
208,-85,44,1691863823107482500
216,-87,48,1691863823280825900
222,-86,52,1691863823438386500
221,-85,56,1691863823600623400
219,-85,60,1691863823761722200
219,-83,56,1691863823914315100
220,-84,48,1691863824067007100
221,-84,36,1691863824215785800
221,-82,28,1691863824372556700
219,-74,20,1691863824546811400
213,-73,26,1691863824732448200
221,-75,30,1691863824877642500
220,-82,32,1691863825031445600
220,-83,36,1691863825174571000
219,-84,40,1691863825317343200
221,-85,44,1691863825475614900
204,-85,48,1691863825629711200
221,-85,52,1691863825785365400
220,-86,56,1691863825931335500
220,-82,60,1691863826099794500
220,-85,56,1691863826275912700
221,-83,44,1691863826432406200
221,-83,32,1691863826604671000
218,-80,24,1691863826762340900
219,-73,22,1691863826912772300
217,-75,26,1691863827094764800
219,-77,30,1691863827238070900
220,-80,34,1691863827409074100
218,-86,38,1691863827576465900
219,-88,42,1691863827753912300
221,-88,48,1691863827925769600
221,-85,52,1691863828097812000
221,-85,56,1691863828276355100
220,-85,60,1691863828446023200
221,-87,56,1691863828600141200
216,-83,44,1691863828775371200
219,-84,32,1691863828946316300
220,-78,20,1691863829104913300
215,-73,22,1691863829261796300
221,-74,26,1691863829405191600
219,-77,30,1691863829563240800
217,-78,34,1691863829719335100
220,-82,38,1691863829877570700
220,-86,42,1691863830020394900
221,-89,44,1691863830166083500
219,-86,48,1691863830318104200
219,-85,52,1691863830487395000
221,-84,56,1691863830633151700
219,-85,60,1691863830804268400
220,-85,52,1691863830963044500
221,-85,44,1691863831116490400
220,-84,32,1691863831276535800
221,-78,20,1691863831449935000
221,-73,22,1691863831617999400
220,-74,26,1691863831781252300
221,-76,30,1691863831934034500
221,-81,34,1691863832089344600
213,-83,38,1691863832249613100
219,-83,42,1691863832390947800
220,-85,46,1691863832564636900
215,-83,50,1691863832714890100
221,-84,54,1691863832878895900
218,-85,58,1691863833034159100
220,-84,60,1691863833191419400
221,-85,48,1691863833365658300
222,-82,36,1691863833537626100
220,-78,28,1691863833698209300
219,-73,20,1691863833866417100
221,-71,24,1691863834025247300
221,-75,28,1691863834181078100
221,-79,34,1691863834355046300
220,-81,38,1691863834526842700
218,-82,42,1691863834701730700
221,-83,46,1691863834862678000
220,-85,50,1691863835035262500
221,-84,54,1691863835182688300
219,-85,58,1691863835329804700
213,-85,60,1691863835502022400
216,-85,52,1691863835661657000
205,-87,40,1691863835834933600
219,-83,28,1691863835986065000
222,-79,20,1691863836133622100
218,-71,24,1691863836285154800
222,-73,28,1691863836444253800
220,-77,32,1691863836612859100
221,-85,36,1691863836772234600
216,-86,40,1691863836927879100
220,-86,44,1691863837084733100
218,-84,48,1691863837242853000
220,-84,52,1691863837413372700
218,-85,56,1691863837575427500
221,-86,60,1691863837744278600
219,-85,56,1691863837916019800
220,-84,44,1691863838091492700
219,-82,32,1691863838263988900
220,-79,24,1691863838419184100
219,-74,22,1691863838576577500
219,-74,26,1691863838748435900
220,-75,30,1691863838906212800
221,-82,34,1691863839079081800
220,-87,38,1691863839221886700
218,-87,42,1691863839365809100
220,-88,46,1691863839520623200
221,-86,50,1691863839681180300
208,-83,54,1691863839830851400
219,-86,58,1691863839989449000
220,-88,60,1691863840163807000
217,-85,52,1691863840319888100
200,-84,40,1691863840478032300
220,-82,28,1691863840632769300
213,-77,20,1691863840803320600
212,-72,24,1691863840977221900
218,-74,28,1691863841133010300
213,-77,32,1691863841299643400
219,-78,36,1691863841462807900
220,-82,40,1691863841608635100
218,-85,44,1691863841775199500
220,-84,48,1691863841949944800
221,-85,52,1691863842101802900
220,-85,56,1691863842266872100
218,-85,60,1691863842427284400
220,-85,56,1691863842598603500
222,-86,44,1691863842759675100
216,-82,32,1691863842915935500
222,-78,24,1691863843076949600
219,-74,22,1691863843237211200
221,-75,26,1691863843410122300
208,-77,30,1691863843584610600
220,-79,34,1691863843742334800
216,-81,38,1691863843901115600
221,-82,42,1691863844059343800
221,-82,46,1691863844219537000
220,-84,50,1691863844400087700
220,-85,56,1691863844559192900
220,-85,58,1691863844702814400
220,-84,60,1691863844860639300
220,-86,48,1691863845032956500
221,-85,36,1691863845194825700
219,-82,28,1691863845351766400
217,-74,20,1691863845522376500
219,-73,24,1691863845682035700
218,-74,30,1691863845848878200
220,-77,32,1691863845993043100
220,-79,36,1691863846151489800
221,-85,40,1691863846305185500
219,-85,44,1691863846461896400
220,-83,48,1691863846630185500
221,-85,54,1691863846800399600
222,-85,58,1691863846973277300
219,-83,60,1691863847136929100
220,-84,52,1691863847309018800
220,-82,40,1691863847479862100
215,-84,28,1691863847650295400
214,-76,20,1691863847796727900
220,-73,24,1691863847951070000
217,-80,28,1691863848109039300
220,-81,32,1691863848271273400
220,-83,36,1691863848427492300
222,-85,40,1691863848598017100
221,-87,46,1691863848883039300
