latency,RSSI,attn1,TIMESTAMP
304,-89,20,1691674957621456900
262,-77,24,1691674957786609700
292,-80,26,1691674957896795500
269,-85,30,1691674958021572800
290,-86,32,1691674958153552900
262,-89,36,1691674958291003400
276,-92,40,1691674958417587000
286,-96,42,1691674958559024600
255,-98,46,1691674958685276000
278,-101,50,1691674958809315200
155,-102,52,1691674958936663700
0,-103,56,1691674959092068000
0,-103,58,1691674959199939700
0,-103,60,1691674959327126100
0,-103,52,1691674959448726100
0,-99,44,1691674959574863200
298,-92,36,1691674959682812000
290,-87,28,1691674959791094100
283,-82,20,1691674959920258900
294,-76,22,1691674960041415500
278,-79,24,1691674960149895200
273,-81,28,1691674960276729300
294,-84,30,1691674960397604300
279,-87,34,1691674960509164900
264,-91,36,1691674960619233000
256,-92,38,1691674960727072500
248,-101,42,1691674960853492400
273,-97,44,1691674960959012600
269,-99,48,1691674961070681100
250,-102,50,1691674961182649900
140,-104,52,1691674961292221300
32,-102,56,1691674961419247100
0,-102,60,1691674961543281000
0,-102,60,1691674961668685300
0,-102,52,1691674961796762400
0,-99,44,1691674961921819700
299,-92,36,1691674962034328100
289,-87,28,1691674962141748200
284,-80,20,1691674962254819900
269,-76,22,1691674962382177800
288,-79,24,1691674962504367500
268,-81,28,1691674962619272700
299,-84,30,1691674962743499900
284,-88,34,1691674962854086900
275,-90,36,1691674962965242400
264,-93,40,1691674963074562300
302,-95,42,1691674963184833200
284,-97,46,1691674963309825100
269,-99,48,1691674963423267900
252,-102,50,1691674963546368600
132,-102,54,1691674963656266100
22,-102,56,1691674963766416700
0,-102,60,1691674963877135000
0,-102,60,1691674963988704200
0,-102,52,1691674964095929700
0,-100,44,1691674964244056700
278,-93,36,1691674964374374400
300,-85,28,1691674964482645500
289,-79,20,1691674964607069500
270,-76,22,1691674964729581100
294,-79,26,1691674964837652000
279,-82,28,1691674964962542300
259,-84,32,1691674965086920700
287,-87,34,1691674965193477400
279,-95,36,1691674965302839800
268,-92,40,1691674965419513000
272,-95,44,1691674965572894200
265,-98,48,1691674965731718900
209,-103,52,1691674965890371500
45,-104,56,1691674966059900600
0,-104,60,1691674966211650600
0,-104,56,1691674966367025900
0,-102,48,1691674966523818800
266,-92,36,1691674966679832100
260,-86,28,1691674966840043400
293,-76,20,1691674966993186500
291,-79,24,1691674967167192700
263,-92,30,1691674967339587700
298,-95,32,1691674967495594000
291,-99,36,1691674967650219200
287,-102,40,1691674967822616900
268,-97,44,1691674967975117400
260,-102,48,1691674968129350500
158,-103,52,1691674968288138600
9,-103,56,1691674968441684200
0,-103,60,1691674968583726300
0,-103,56,1691674968724447500
0,-101,48,1691674968866795600
276,-92,36,1691674969021918900
273,-85,24,1691674969177736500
270,-77,20,1691674969333834500
303,-79,24,1691674969487290600
303,-83,28,1691674969642621800
299,-86,32,1691674969797891800
298,-90,36,1691674969939619400
299,-93,40,1691674970093995100
252,-96,44,1691674970248103900
294,-98,48,1691674970403673700
185,-104,52,1691674970560671900
29,-103,56,1691674970715564700
0,-103,60,1691674970873095700
0,-103,56,1691674971030118200
0,-101,48,1691674971200355100
291,-92,36,1691674971354415800
288,-85,24,1691674971512713400
278,-77,20,1691674971673818200
272,-79,24,1691674971847192500
294,-82,30,1691674972005525600
288,-87,34,1691674972162677300
277,-90,38,1691674972322347600
264,-94,42,1691674972478147700
265,-97,44,1691674972635995500
255,-101,48,1691674972793299900
151,-103,52,1691674972942296000
0,-103,56,1691674973093491600
0,-103,60,1691674973246447700
0,-103,56,1691674973405646500
0,-99,44,1691674973562619700
273,-91,32,1691674973734869300
303,-81,24,1691674973891854100
297,-77,22,1691674974047968800
293,-80,26,1691674974202996700
286,-83,30,1691674974359591400
279,-87,34,1691674974514516000
275,-91,38,1691674974670048600
270,-94,42,1691674974824381700
266,-97,46,1691674974979427400
262,-101,50,1691674975137363600
94,-101,54,1691674975308648000
0,-101,58,1691674975468238900
0,-101,60,1691674975622286000
0,-101,52,1691674975777484700
0,-97,40,1691674975949895000
268,-88,28,1691674976121183000
302,-77,20,1691674976308183400
279,-79,24,1691674976465323200
275,-82,28,1691674976620143500
266,-85,32,1691674976778947200
259,-91,36,1691674976935899700
300,-94,40,1691674977093755100
294,-95,44,1691674977249276100
284,-99,48,1691674977408024100
177,-104,52,1691674977563327000
22,-104,56,1691674977721950700
0,-104,60,1691674977876852600
0,-104,56,1691674978034964600
0,-103,44,1691674978209552000
275,-92,32,1691674978382721900
295,-80,24,1691674978555983600
281,-77,22,1691674978727050700
258,-80,26,1691674978882788800
301,-85,30,1691674979038157300
298,-87,34,1691674979196297100
289,-91,38,1691674979351364900
285,-95,42,1691674979507899000
278,-97,46,1691674979680163200
255,-103,50,1691674979868691000
66,-102,56,1691674980038903100
0,-102,60,1691674980191171600
0,-102,56,1691674980347858000
0,-102,48,1691674980521693300
254,-90,36,1691674980693963200
289,-84,24,1691674980863143300
272,-76,22,1691674981031123100
300,-80,26,1691674981189498600
294,-84,30,1691674981346720900
292,-87,34,1691674981503373600
286,-91,38,1691674981658567600
282,-94,42,1691674981814631800
263,-96,46,1691674981984640200
250,-103,50,1691674982158034000
75,-101,54,1691674982315081100
0,-101,58,1691674982474834700
0,-101,60,1691674982631144600
0,-102,52,1691674982790715800
230,-97,36,1691674982979858600
302,-85,28,1691674983135579800
294,-76,20,1691674983295047300
291,-79,24,1691674983454667900
282,-81,28,1691674983614056100
301,-87,32,1691674983788100700
300,-90,36,1691674983943778900
291,-94,40,1691674984117759700
267,-96,44,1691674984274067900
256,-99,50,1691674984445546600
139,-102,52,1691674984600705800
0,-103,56,1691674984755372400
0,-103,60,1691674984911211200
0,-103,52,1691674985084345200
0,-96,40,1691674985257301200
278,-89,32,1691674985411323700
274,-80,20,1691674985567913200
268,-77,22,1691674985722568500
261,-80,26,1691674985892527100
288,-85,30,1691674986049338900
282,-89,34,1691674986204573800
280,-93,40,1691674986375756000
303,-95,42,1691674986533243700
299,-98,46,1691674986689566700
242,-103,50,1691674986845630300
89,-102,54,1691674987002607400
0,-102,58,1691674987155920200
0,-102,60,1691674987315641600
0,-101,48,1691674987486405100
243,-94,36,1691674987658708900
271,-84,24,1691674987814609500
270,-76,20,1691674987973746000
266,-79,24,1691674988128997600
264,-82,28,1691674988285669700
299,-87,32,1691674988439948500
289,-91,36,1691674988596673900
294,-94,40,1691674988756410500
280,-97,44,1691674988912427100
279,-98,48,1691674989067470300
171,-103,52,1691674989220861200
22,-103,56,1691674989376550800
0,-103,60,1691674989534356700
0,-103,56,1691674989690069500
0,-100,44,1691674989845538900
294,-92,36,1691674990002125800
292,-84,24,1691674990156899700
274,-77,20,1691674990310841200
282,-80,24,1691674990455404100
288,-83,28,1691674990614608500
277,-86,32,1691674990769760300
271,-90,36,1691674990929540900
263,-96,40,1691674991087128100
294,-99,44,1691674991248252000
236,-103,48,1691674991422949900
71,-103,52,1691674991576772800
0,-103,56,1691674991732152700
0,-103,60,1691674991891209400
0,-103,56,1691674992048937000
0,-99,44,1691674992205738900
281,-91,32,1691674992364028000
276,-82,24,1691674992520757200
272,-76,22,1691674992677050500
263,-81,26,1691674992833239800
303,-85,30,1691674992990212600
297,-88,34,1691674993148363800
290,-91,38,1691674993304762100
286,-94,42,1691674993464036400
277,-99,46,1691674993622136500
261,-101,50,1691674993779401000
107,-101,54,1691674993934948100
0,-101,58,1691674994092782500
0,-101,60,1691674994250031300
0,-101,52,1691674994405813200
0,-97,40,1691674994577750800
262,-90,32,1691674994735032400
299,-79,20,1691674994907043500
280,-79,24,1691674995061230300
277,-82,28,1691674995219510500
268,-85,32,1691674995390931900
290,-89,36,1691674995548221300
274,-92,40,1691674995716660300
272,-95,44,1691674995872573100
267,-100,48,1691674996030127400
208,-102,52,1691674996186020200
54,-104,56,1691674996345730000
0,-104,60,1691674996516319400
0,-104,56,1691674996674164600
0,-101,44,1691674996848122400
288,-91,36,1691674997008461700
281,-85,24,1691674997164057400
274,-77,22,1691674997319414100
269,-81,26,1691674997480729600
300,-84,30,1691674997636765500
299,-87,34,1691674997796703800
289,-91,38,1691674997953938500
283,-94,42,1691674998111981300
273,-99,46,1691674998267111400
221,-103,50,1691674998423998400
63,-104,52,1691674998580945600
0,-104,56,1691674998739984000
0,-104,60,1691674998894919400
0,-104,52,1691674999051376900
0,-101,44,1691674999209041400
280,-91,32,1691674999364762700
270,-82,20,1691674999535378500
299,-78,22,1691674999690678600
297,-80,26,1691674999866872200
271,-84,32,1691675000035372200
292,-89,36,1691675000206976600
280,-91,40,1691675000365330700
264,-95,44,1691675000522271400
261,-99,48,1691675000678749900
209,-102,52,1691675000835762600
48,-104,54,1691675000993950200
0,-104,58,1691675001146517800
0,-104,56,1691675001320059100
0,-103,48,1691675001474176100
303,-92,36,1691675001646761500
284,-84,24,1691675001802238200
278,-76,22,1691675001974497500
260,-79,26,1691675002131088100
256,-83,30,1691675002284935200
296,-87,34,1691675002443083900
292,-91,38,1691675002613425700
269,-94,42,1691675002771903400
264,-96,46,1691675002941593600
235,-100,50,1691675003113659000
121,-102,54,1691675003271140000
0,-102,58,1691675003440675900
0,-102,60,1691675003597162000
0,-103,52,1691675003752585900
0,-95,40,1691675003911278900
273,-88,28,1691675004099357500
285,-77,20,1691675004269093300
264,-78,24,1691675004426513800
260,-82,28,1691675004581197900
299,-86,32,1691675004737307400
293,-91,36,1691675004892690200
292,-92,40,1691675005064639700
272,-96,44,1691675005219699000
264,-100,48,1691675005393699200
191,-102,52,1691675005545854700
39,-103,56,1691675005703467200
0,-103,60,1691675005860382200
0,-103,56,1691675006014897000
0,-102,44,1691675006173764300
260,-91,36,1691675006329273600
303,-81,24,1691675006503120600
280,-76,22,1691675006660032200
274,-80,26,1691675006832139200
301,-84,30,1691675007004741400
277,-88,34,1691675007163829400
272,-91,38,1691675007321455200
303,-96,42,1691675007496684400
286,-100,48,1691675007668044700
211,-104,52,1691675007827633400
51,-103,56,1691675007985578000
0,-103,60,1691675008160124800
0,-103,56,1691675008315304200
0,-102,48,1691675008474672200
261,-93,36,1691675008634738400
298,-84,24,1691675008789785300
286,-76,22,1691675008964596700
263,-80,26,1691675009123358300
256,-83,30,1691675009281916100
250,-86,34,1691675009439378200
289,-90,38,1691675009596096700
283,-94,40,1691675009754448300
278,-97,44,1691675009910060100
272,-101,50,1691675010084014100
149,-103,54,1691675010255519600
0,-103,58,1691675010412311400
0,-103,60,1691675010569019100
0,-103,52,1691675010724594700
53,-96,40,1691675010898658700
285,-91,32,1691675011053355000
277,-80,20,1691675011209041000
274,-78,24,1691675011366499500
267,-80,28,1691675011538069000
292,-85,32,1691675011696153900
283,-88,36,1691675011866473200
264,-92,40,1691675012042202600
292,-97,44,1691675012195624400
282,-100,48,1691675012368050600
156,-101,52,1691675012542667300
0,-102,56,1691675012702493200
0,-102,60,1691675012856847300
0,-102,56,1691675013016716000
0,-98,44,1691675013176458800
302,-91,32,1691675013333782900
298,-82,24,1691675013490016000
292,-77,22,1691675013650570500
277,-81,26,1691675013822105400
305,-87,30,1691675013997762500
284,-88,34,1691675014155613800
272,-93,38,1691675014312195000
269,-95,42,1691675014469282800
260,-99,46,1691675014643085200
188,-103,52,1691675014814505000
19,-101,54,1691675014970334400
0,-101,58,1691675015127617600
0,-101,56,1691675015299438400
0,-102,48,1691675015455013100
223,-92,36,1691675015626418200
302,-83,24,1691675015782419900
282,-76,22,1691675015968524800
262,-79,26,1691675016125558000
256,-83,30,1691675016281409600
294,-87,34,1691675016453349800
275,-91,38,1691675016625077200
301,-94,42,1691675016797542700
281,-100,46,1691675016956839900
222,-102,50,1691675017128651500
50,-103,54,1691675017285765500
0,-103,58,1691675017444122000
0,-103,60,1691675017601998900
0,-103,48,1691675017760173400
267,-95,40,1691675017919738900
261,-87,28,1691675018077964300
301,-77,20,1691675018236078400
288,-79,24,1691675018410097800
268,-83,28,1691675018569703700
303,-91,32,1691675018742907100
284,-91,38,1691675018915273800
263,-94,40,1691675019073964300
296,-97,46,1691675019244292400
282,-101,50,1691675019417623500
111,-103,54,1691675019605720300
0,-103,58,1691675019776435400
0,-103,60,1691675019932969200
0,-103,48,1691675020088092100
278,-93,36,1691675020261120400
267,-86,28,1691675020431714800
296,-77,20,1691675020593706100
279,-79,24,1691675020759217800
268,-83,30,1691675020932584600
297,-87,34,1691675021088901900
297,-90,38,1691675021248336100
283,-94,42,1691675021406657900
277,-98,44,1691675021559996800
273,-102,48,1691675021718741200
216,-103,52,1691675021875456700
62,-103,56,1691675022034193900
0,-103,60,1691675022208713900
0,-103,52,1691675022365424600
0,-97,40,1691675022521792000
266,-90,32,1691675022682379100
301,-77,20,1691675022852482200
283,-78,24,1691675023013189600
273,-81,26,1691675023171336800
255,-84,32,1691675023343932200
292,-88,36,1691675023502594800
268,-92,40,1691675023677711800
258,-95,44,1691675023835872500
299,-99,48,1691675023994439600
188,-103,52,1691675024157386400
24,-105,56,1691675024310670000
0,-105,58,1691675024451768900
0,-105,60,1691675024609150100
0,-104,48,1691675024749278700
90,-93,40,1691675024906094200
288,-87,28,1691675025046231000
299,-78,20,1691675025187204200
301,-77,24,1691675025346608700
297,-80,28,1691675025499357800
297,-85,30,1691675025657946500
288,-89,34,1691675025798866600
297,-92,38,1691675025951870400
289,-95,42,1691675026108942200
