latency,RSSI,attn1,TIMESTAMP
64640,-74,32,1691864076618134300
64649,-86,36,1691864076819034200
64649,-85,40,1691864076962792600
64624,-84,44,1691864077102401700
64624,-83,48,1691864077254368600
64600,-83,52,1691864077413085400
64597,-85,56,1691864077557277000
64597,-85,58,1691864077695495600
64582,-83,60,1691864077868281000
64582,-85,48,1691864078036253300
64561,-84,36,1691864078197083400
64548,-80,24,1691864078370960400
64548,-73,22,1691864078523552600
64563,-72,24,1691864078661127200
64563,-77,28,1691864078816244200
64578,-80,32,1691864078971942600
64592,-85,36,1691864079146088300
64592,-90,40,1691864079303567400
64590,-89,44,1691864079443676400
64565,-87,48,1691864079602266400
64565,-86,52,1691864079744178000
64564,-84,56,1691864079912995900
64564,-83,60,1691864080067820300
64565,-84,56,1691864080213668300
64565,-84,48,1691864080368889000
64520,-83,36,1691864080517093600
64522,-80,28,1691864080653857300
64522,-75,20,1691864080811294100
64537,-74,24,1691864080957905700
64537,-77,28,1691864081106028400
64552,-79,32,1691864081266917500
64551,-87,36,1691864081438526900
64551,-87,40,1691864081610764100
64537,-89,44,1691864081781927000
64552,-86,48,1691864081939395600
64552,-83,52,1691864082109981200
64567,-85,56,1691864082250959900
64567,-84,60,1691864082439206700
64582,-85,52,1691864082608919900
64563,-85,40,1691864082771068700
64563,-81,32,1691864082942367400
64578,-77,20,1691864083087818100
64592,-72,22,1691864083240543400
64592,-76,26,1691864083385991300
64606,-79,30,1691864083540138800
64606,-84,34,1691864083693702400
64604,-87,38,1691864083867907700
64602,-89,42,1691864084025273800
64602,-90,46,1691864084168061100
64616,-89,50,1691864084325350900
64616,-85,54,1691864084480508100
64630,-83,58,1691864084643476700
64620,-85,60,1691864084786139500
64620,-85,52,1691864084927585400
64634,-86,44,1691864085081570400
64634,-82,32,1691864085237528400
64631,-80,24,1691864085394223100
64631,-73,22,1691864085551970900
64645,-75,26,1691864085706565500
64642,-80,30,1691864085868901000
64642,-84,34,1691864086026141600
64642,-85,38,1691864086163979500
64642,-88,42,1691864086337338700
64625,-89,46,1691864086484497900
64639,-85,50,1691864086641023300
64639,-83,54,1691864086795260500
64637,-84,58,1691864086957705200
64651,-84,60,1691864087139041200
64651,-84,52,1691864087297494200
64664,-85,40,1691864087441375000
64664,-84,28,1691864087614112700
64677,-74,20,1691864087787441300
64690,-74,24,1691864087959523200
64690,-75,28,1691864088131155200
64703,-78,32,1691864088302512400
64716,-79,36,1691864088474298000
64716,-80,40,1691864088631929400
64728,-83,44,1691864088790939100
64728,-84,48,1691864088945920700
64709,-85,54,1691864089120324000
64721,-85,58,1691864089277228600
64721,-85,60,1691864089435736700
64716,-84,52,1691864089581648100
64728,-86,44,1691864089737495200
64728,-82,32,1691864089894008600
64695,-81,24,1691864090052216100
64695,-73,22,1691864090196110400
64708,-73,26,1691864090352717000
64720,-75,30,1691864090509902700
64720,-81,34,1691864090654412800
64716,-83,36,1691864090793336900
64716,-82,40,1691864090936840400
64728,-83,44,1691864091094795600
64728,-87,48,1691864091249969300
64724,-85,52,1691864091404248800
64736,-83,56,1691864091554215800
64736,-86,58,1691864091688300600
64748,-84,60,1691864091843689000
64748,-85,48,1691864091998782400
64744,-85,40,1691864092145825300
64756,-79,28,1691864092311780500
64756,-76,20,1691864092457676400
64768,-74,24,1691864092609348700
64768,-74,28,1691864092742650400
64779,-77,30,1691864092881871400
64779,-82,34,1691864093024555000
64790,-85,38,1691864093196529100
64790,-91,42,1691864093351569000
64801,-85,46,1691864093511971300
64812,-87,50,1691864093669993200
64812,-86,54,1691864093826936900
64809,-85,58,1691864093975414600
64820,-83,60,1691864094139839500
64820,-87,48,1691864094296416100
64815,-85,40,1691864094443482700
64815,-81,28,1691864094616321800
64826,-76,20,1691864094766616500
64837,-72,24,1691864094925423300
64837,-75,28,1691864095089003400
64847,-81,32,1691864095240093300
64857,-82,36,1691864095392974900
64857,-84,40,1691864095557265600
64852,-88,44,1691864095726491900
64852,-86,48,1691864095887491900
64827,-83,52,1691864096057399600
64825,-86,56,1691864096229747700
64825,-84,60,1691864096388198800
64836,-86,56,1691864096544066900
64836,-82,44,1691864096708262500
64846,-82,32,1691864096873214200
64856,-81,24,1691864097031984400
64856,-74,22,1691864097202616900
64866,-74,26,1691864097376685100
64876,-79,30,1691864097534452700
64876,-81,34,1691864097708155300
64886,-84,38,1691864097863373400
64886,-88,44,1691864098038156900
64880,-86,46,1691864098195197600
64890,-84,50,1691864098350970200
64900,-86,56,1691864098527953900
64900,-86,60,1691864098698054000
64909,-85,56,1691864098854081000
64909,-86,44,1691864099025632900
64918,-84,32,1691864099199562500
64911,-81,24,1691864099371088600
64911,-74,22,1691864099545505200
64920,-76,26,1691864099693505500
