latency,RSSI,attn1,TIMESTAMP
342,-87,38,1691685493606667000
345,-93,42,1691685493752970200
336,-97,44,1691685493862319800
341,-100,48,1691685493987324400
341,-101,50,1691685494113214300
341,-101,54,1691685494225371200
341,-101,56,1691685494349541800
341,-101,60,1691685494475156700
341,-101,56,1691685494610944400
341,-101,52,1691685494724043600
340,-94,36,1691685494943092400
349,-85,28,1691685495071060500
349,-79,20,1691685495187991400
341,-77,22,1691685495302334800
349,-79,26,1691685495425507900
348,-82,28,1691685495549523100
348,-85,32,1691685495674546700
348,-87,34,1691685495799537600
348,-91,38,1691685495925031100
347,-94,40,1691685496051984300
348,-96,44,1691685496189685800
332,-100,48,1691685496315563400
332,-102,50,1691685496447654700
332,-101,54,1691685496563099300
332,-101,56,1691685496689369000
332,-101,60,1691685496803187500
332,-101,60,1691685496923634000
332,-101,52,1691685497056790300
220,-98,44,1691685497172097900
347,-93,36,1691685497281609200
347,-86,28,1691685497407011800
348,-78,20,1691685497523178200
347,-76,22,1691685497648147800
348,-79,26,1691685497770627500
348,-83,28,1691685497912576300
347,-86,32,1691685498061138800
344,-89,36,1691685498178825600
344,-92,40,1691685498333798000
347,-95,42,1691685498460474300
347,-97,46,1691685498569189400
331,-100,48,1691685498699560400
331,-104,52,1691685498852468000
331,-104,56,1691685498964185500
331,-104,58,1691685499087885200
331,-104,60,1691685499197642300
331,-104,56,1691685499309074500
331,-105,48,1691685499424822900
349,-96,36,1691685499589914900
348,-87,28,1691685499700067400
346,-81,24,1691685499813476600
348,-76,22,1691685499939771600
345,-78,24,1691685500060721300
348,-81,28,1691685500184396700
346,-84,30,1691685500318878000
348,-88,34,1691685500450971500
348,-91,38,1691685500575279600
339,-93,40,1691685500714731200
346,-97,44,1691685500849559200
349,-99,48,1691685500963769000
349,-101,50,1691685501077625300
349,-101,52,1691685501192675400
349,-101,56,1691685501316037100
349,-101,58,1691685501442965600
349,-101,60,1691685501562290900
349,-101,52,1691685501687198500
220,-98,44,1691685501819657100
350,-93,36,1691685501942576200
349,-86,28,1691685502048638500
351,-82,20,1691685502161055600
347,-77,22,1691685502305644500
349,-79,26,1691685502441762600
349,-82,28,1691685502572058100
349,-86,32,1691685502693544900
347,-89,36,1691685502817696800
350,-91,38,1691685502956084800
348,-94,42,1691685503093202900
347,-97,46,1691685503225633500
323,-100,48,1691685503350361600
323,-102,52,1691685503471767300
323,-103,54,1691685503583409900
323,-103,58,1691685503709097500
323,-103,60,1691685503817079900
323,-103,56,1691685503944157600
323,-103,48,1691685504051164400
266,-98,40,1691685504207607400
350,-89,32,1691685504327748600
349,-82,24,1691685504443505200
349,-76,20,1691685504565701000
350,-77,24,1691685504699285700
350,-81,26,1691685504815887300
349,-83,30,1691685504923674400
349,-86,32,1691685505033209600
349,-88,36,1691685505157087400
350,-92,38,1691685505266900100
344,-94,40,1691685505377880100
349,-97,44,1691685505488840700
334,-99,46,1691685505613013700
334,-101,50,1691685505736672800
334,-101,54,1691685505878736600
334,-101,56,1691685505986470000
334,-101,58,1691685506098869500
334,-101,60,1691685506208203300
334,-101,52,1691685506334654600
334,-101,44,1691685506442052700
345,-95,36,1691685506599871100
347,-86,28,1691685506726054500
346,-78,20,1691685506836495900
349,-77,22,1691685506945666200
347,-79,24,1691685507054458100
348,-84,28,1691685507195679800
348,-84,30,1691685507304273700
343,-87,34,1691685507426600400
348,-91,38,1691685507554359800
348,-93,40,1691685507662703100
348,-95,44,1691685507789540700
348,-97,46,1691685507899481600
341,-100,48,1691685508008380800
341,-102,52,1691685508136649600
341,-103,54,1691685508244952300
341,-103,58,1691685508354402600
341,-103,60,1691685508469084300
341,-103,60,1691685508578270300
341,-103,52,1691685508687722100
341,-100,44,1691685508813434300
349,-92,32,1691685508953943500
349,-85,28,1691685509065881200
348,-78,20,1691685509174352100
348,-76,22,1691685509285781300
348,-79,24,1691685509394834000
347,-82,28,1691685509535808500
348,-84,32,1691685509663071600
345,-88,34,1691685509772687700
349,-90,38,1691685509884864700
346,-91,40,1691685509991204000
348,-96,42,1691685510101752900
338,-97,46,1691685510228630300
338,-101,48,1691685510351910200
338,-103,52,1691685510479510200
338,-103,54,1691685510587642900
338,-103,58,1691685510699798900
338,-103,60,1691685510808637300
338,-103,60,1691685510919138500
338,-103,52,1691685511031358600
220,-99,44,1691685511155128000
338,-92,36,1691685511282303300
339,-85,28,1691685511389850700
339,-76,20,1691685511517865900
339,-77,22,1691685511644549100
339,-79,26,1691685511754065700
339,-83,28,1691685511861737800
338,-85,32,1691685511987026100
338,-88,34,1691685512098143700
338,-91,38,1691685512223784900
333,-94,40,1691685512353141300
338,-96,44,1691685512476347000
328,-101,48,1691685512634816000
271,-102,50,1691685512760169100
271,-102,54,1691685512870909100
271,-102,56,1691685512994106000
271,-102,60,1691685513120566000
271,-102,60,1691685513248180000
271,-102,48,1691685513371799600
350,-95,36,1691685513575900200
350,-87,28,1691685513687216000
350,-80,20,1691685513797314200
349,-76,22,1691685513923359600
350,-78,24,1691685514051000500
345,-81,28,1691685514175334800
348,-85,30,1691685514299507500
346,-87,34,1691685514424334700
350,-91,38,1691685514549644800
350,-93,40,1691685514676354500
347,-96,44,1691685514801956400
349,-99,46,1691685514926218300
280,-101,50,1691685515036046500
280,-102,52,1691685515162194400
280,-102,56,1691685515272110300
280,-102,58,1691685515399312500
280,-102,60,1691685515525243800
280,-102,56,1691685515634110800
280,-101,44,1691685515761216000
349,-94,36,1691685515903387200
349,-87,28,1691685516028027900
348,-80,20,1691685516138015300
348,-76,22,1691685516261659700
347,-78,24,1691685516386090700
348,-81,28,1691685516497554800
348,-85,30,1691685516607587300
348,-87,34,1691685516732221000
347,-91,38,1691685516890704600
348,-94,42,1691685517032187900
342,-97,44,1691685517156776600
343,-99,48,1691685517280628500
343,-101,50,1691685517407265700
343,-101,54,1691685517533378800
343,-101,56,1691685517644725400
